"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95194"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_6439 or Saprochaete_clavata@Seq_1326"	"Saprochaete_clavata@Seq_1326 or Saprochaete_clavata@Seq_6439"	"Saprochaete_clavata@Seq_6439;Saprochaete_clavata@Seq_1326"	"Saprochaete_clavata@Seq_6439;Saprochaete_clavata@Seq_1326"
"MNXR100277"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3855"	"Saprochaete_clavata@Seq_3542"	""	"Saprochaete_clavata@Seq_3855;Saprochaete_clavata@Seq_3542"
"MNXR100085"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_1482"	"Saprochaete_clavata@Seq_1482"	"Saprochaete_clavata@Seq_1482"	"Saprochaete_clavata@Seq_1482"
"MNXR103352"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_907"	"Saprochaete_clavata@Seq_907"	"Saprochaete_clavata@Seq_907"	"Saprochaete_clavata@Seq_907"
"MNXR100086"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_2070 or Saprochaete_clavata@Seq_6200"	"Saprochaete_clavata@Seq_2070"	"Saprochaete_clavata@Seq_2070"	"Saprochaete_clavata@Seq_2070;Saprochaete_clavata@Seq_6200"
"MNXR102200"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3651"	"Saprochaete_clavata@Seq_3651"	"Saprochaete_clavata@Seq_3651"	"Saprochaete_clavata@Seq_3651"
"MNXR100024"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_1632"	NA	""	"Saprochaete_clavata@Seq_1632"
"MNXR100030"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_6312 or Saprochaete_clavata@Seq_4297 or Saprochaete_clavata@Seq_5514"	"Saprochaete_clavata@Seq_2628"	""	"Saprochaete_clavata@Seq_6312;Saprochaete_clavata@Seq_4297;Saprochaete_clavata@Seq_5514;Saprochaete_clavata@Seq_2628"
"MNXR97678"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_1087"	"Saprochaete_clavata@Seq_1087"	"Saprochaete_clavata@Seq_1087"	"Saprochaete_clavata@Seq_1087"
"MNXR95698"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3142"	"Saprochaete_clavata@Seq_3142;Saprochaete_clavata@Seq_3142"	""	"Saprochaete_clavata@Seq_3142;Saprochaete_clavata@Seq_3142;Saprochaete_clavata@Seq_3142"
"MNXR95259"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_6411 or Saprochaete_clavata@Seq_6626"	NA	""	"Saprochaete_clavata@Seq_6411;Saprochaete_clavata@Seq_6626"
"MNXR95942"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3298 or Saprochaete_clavata@Seq_2094"	"Saprochaete_clavata@Seq_2094 or Saprochaete_clavata@Seq_3298"	"Saprochaete_clavata@Seq_3298;Saprochaete_clavata@Seq_2094"	"Saprochaete_clavata@Seq_3298;Saprochaete_clavata@Seq_2094"
"MNXR106443"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_682 or Saprochaete_clavata@Seq_2279"	NA	""	"Saprochaete_clavata@Seq_682;Saprochaete_clavata@Seq_2279"
"MNXR100781"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_3369"	NA	""	"Saprochaete_clavata@Seq_3369"
"MNXR105305"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3369"	"Saprochaete_clavata@Seq_3369"	"Saprochaete_clavata@Seq_3369"	"Saprochaete_clavata@Seq_3369"
"MNXR105306"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_6737 or Saprochaete_clavata@Seq_3773"	"Saprochaete_clavata@Seq_6737"	"Saprochaete_clavata@Seq_6737"	"Saprochaete_clavata@Seq_6737;Saprochaete_clavata@Seq_3773"
"MNXR106445"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_4428"	"Saprochaete_clavata@Seq_4428"	"Saprochaete_clavata@Seq_4428"	"Saprochaete_clavata@Seq_4428"
"MNXR100446"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_3709"	NA	""	"Saprochaete_clavata@Seq_3709"
"MNXR103355"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_621"	"Saprochaete_clavata@Seq_621 or Saprochaete_clavata@Seq_2354"	"Saprochaete_clavata@Seq_621"	"Saprochaete_clavata@Seq_621;Saprochaete_clavata@Seq_2354"
"MNXR102438"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_621"	"Saprochaete_clavata@Seq_621 or Saprochaete_clavata@Seq_2354"	"Saprochaete_clavata@Seq_621"	"Saprochaete_clavata@Seq_621;Saprochaete_clavata@Seq_2354"
"MNXR106451"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_305 or Saprochaete_clavata@Seq_3448 or Saprochaete_clavata@Seq_3539"	NA	""	"Saprochaete_clavata@Seq_305;Saprochaete_clavata@Seq_3448;Saprochaete_clavata@Seq_3539"
"MNXR105063"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_6435"	"Saprochaete_clavata@Seq_6435"	"Saprochaete_clavata@Seq_6435"	"Saprochaete_clavata@Seq_6435"
"MNXR105070"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_1119"	NA	""	"Saprochaete_clavata@Seq_1119"
"MNXR100022"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_812"	"Saprochaete_clavata@Seq_812"	"Saprochaete_clavata@Seq_812"	"Saprochaete_clavata@Seq_812"
"MNXR105057"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_657"	"Saprochaete_clavata@Seq_657"	"Saprochaete_clavata@Seq_657"	"Saprochaete_clavata@Seq_657"
"MNXR106455"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_4229"	"Saprochaete_clavata@Seq_4229"	"Saprochaete_clavata@Seq_4229"	"Saprochaete_clavata@Seq_4229"
"MNXR100612"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_5150 or Saprochaete_clavata@Seq_1246 or Saprochaete_clavata@Seq_6613"	"Saprochaete_clavata@Seq_1246 or Saprochaete_clavata@Seq_5150"	"Saprochaete_clavata@Seq_5150;Saprochaete_clavata@Seq_1246"	"Saprochaete_clavata@Seq_5150;Saprochaete_clavata@Seq_1246;Saprochaete_clavata@Seq_6613"
"MNXR99471"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_5712"	"Saprochaete_clavata@Seq_5712"	"Saprochaete_clavata@Seq_5712"	"Saprochaete_clavata@Seq_5712"
"MNXR105307"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_1330 or Saprochaete_clavata@Seq_1479 or Saprochaete_clavata@Seq_1215"	NA	""	"Saprochaete_clavata@Seq_1330;Saprochaete_clavata@Seq_1479;Saprochaete_clavata@Seq_1215"
"MNXR101928"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_5701 or Saprochaete_clavata@Seq_3857 or Saprochaete_clavata@Seq_537 or Saprochaete_clavata@Seq_5266"	NA	""	"Saprochaete_clavata@Seq_5701;Saprochaete_clavata@Seq_3857;Saprochaete_clavata@Seq_537;Saprochaete_clavata@Seq_5266"
"MNXR96119"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3429"	"Saprochaete_clavata@Seq_3429 or Saprochaete_clavata@Seq_4980"	"Saprochaete_clavata@Seq_3429"	"Saprochaete_clavata@Seq_3429;Saprochaete_clavata@Seq_4980"
"MNXR100144"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3140"	"Saprochaete_clavata@Seq_3140"	"Saprochaete_clavata@Seq_3140"	"Saprochaete_clavata@Seq_3140"
"MNXR102043"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_5701 or Saprochaete_clavata@Seq_3857 or Saprochaete_clavata@Seq_537 or Saprochaete_clavata@Seq_5266"	"Saprochaete_clavata@Seq_513"	""	"Saprochaete_clavata@Seq_5701;Saprochaete_clavata@Seq_3857;Saprochaete_clavata@Seq_537;Saprochaete_clavata@Seq_5266;Saprochaete_clavata@Seq_513"
"MNXR103099"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_5070"	"Saprochaete_clavata@Seq_5070"	"Saprochaete_clavata@Seq_5070"	"Saprochaete_clavata@Seq_5070"
"MNXR101439"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3829 or Saprochaete_clavata@Seq_1128"	"Saprochaete_clavata@Seq_1128 or Saprochaete_clavata@Seq_3829"	"Saprochaete_clavata@Seq_3829;Saprochaete_clavata@Seq_1128"	"Saprochaete_clavata@Seq_3829;Saprochaete_clavata@Seq_1128"
"MNXR102391"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_2625"	"Saprochaete_clavata@Seq_2625"	"Saprochaete_clavata@Seq_2625"	"Saprochaete_clavata@Seq_2625"
"MNXR106485"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_6737 or Saprochaete_clavata@Seq_3773"	NA	""	"Saprochaete_clavata@Seq_6737;Saprochaete_clavata@Seq_3773"
"MNXR96920"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_5283 or Saprochaete_clavata@Seq_4347"	"Saprochaete_clavata@Seq_4347 or Saprochaete_clavata@Seq_5283"	"Saprochaete_clavata@Seq_5283;Saprochaete_clavata@Seq_4347"	"Saprochaete_clavata@Seq_5283;Saprochaete_clavata@Seq_4347"
"MNXR95268"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_4162 or Saprochaete_clavata@Seq_3895"	"Saprochaete_clavata@Seq_3895 or Saprochaete_clavata@Seq_4162"	"Saprochaete_clavata@Seq_4162;Saprochaete_clavata@Seq_3895"	"Saprochaete_clavata@Seq_4162;Saprochaete_clavata@Seq_3895"
"MNXR96079"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_1444 or Saprochaete_clavata@Seq_1019"	"Saprochaete_clavata@Seq_1444;Saprochaete_clavata@Seq_1019"	""	"Saprochaete_clavata@Seq_1444;Saprochaete_clavata@Seq_1019;Saprochaete_clavata@Seq_1444;Saprochaete_clavata@Seq_1019"
"MNXR97153"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_4902 or Saprochaete_clavata@Seq_2593"	NA	""	"Saprochaete_clavata@Seq_4902;Saprochaete_clavata@Seq_2593"
"MNXR100352"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_4902 or Saprochaete_clavata@Seq_2593 or Saprochaete_clavata@Seq_3984"	NA	""	"Saprochaete_clavata@Seq_4902;Saprochaete_clavata@Seq_2593;Saprochaete_clavata@Seq_3984"
"MNXR95618"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_3142 or Saprochaete_clavata@Seq_550"	"Saprochaete_clavata@Seq_550"	"Saprochaete_clavata@Seq_550"	"Saprochaete_clavata@Seq_3142;Saprochaete_clavata@Seq_550"
"MNXR100364"	"RAVEN_kegg"	"Saprochaete_clavata@Seq_3142 or Saprochaete_clavata@Seq_550"	NA	""	"Saprochaete_clavata@Seq_3142;Saprochaete_clavata@Seq_550"
"MNXR102148"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_2058 or Saprochaete_clavata@Seq_5482"	"Saprochaete_clavata@Seq_2058 or Saprochaete_clavata@Seq_5482"	"Saprochaete_clavata@Seq_2058;Saprochaete_clavata@Seq_5482"	"Saprochaete_clavata@Seq_2058;Saprochaete_clavata@Seq_5482"
"MNXR106519"	"RAVEN_kegg;RAVEN_biocyc"	"Saprochaete_clavata@Seq_301"	"Saprochaete_clavata@Seq_301"	"Saprochaete_clavata@Seq_301"	"Saprochaete_clavata@Seq_301"
