"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR96043"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2518 or Lachancea_thermotolerans@Seq_755 or Lachancea_thermotolerans@Seq_1384"	NA	""	"Lachancea_thermotolerans@Seq_2518;Lachancea_thermotolerans@Seq_755;Lachancea_thermotolerans@Seq_1384"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3129"	"Lachancea_thermotolerans@Seq_3129"	"Lachancea_thermotolerans@Seq_3129"	"Lachancea_thermotolerans@Seq_3129"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1163 or Lachancea_thermotolerans@Seq_2132 or Lachancea_thermotolerans@Seq_3125 or Lachancea_thermotolerans@Seq_4311 or Lachancea_thermotolerans@Seq_2020"	"Lachancea_thermotolerans@Seq_236"	""	"Lachancea_thermotolerans@Seq_1163;Lachancea_thermotolerans@Seq_2132;Lachancea_thermotolerans@Seq_3125;Lachancea_thermotolerans@Seq_4311;Lachancea_thermotolerans@Seq_2020;Lachancea_thermotolerans@Seq_236"
"MNXR95444"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4658"	NA	""	"Lachancea_thermotolerans@Seq_4658"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_4204"	"Lachancea_thermotolerans@Seq_4204"	"Lachancea_thermotolerans@Seq_4204"	"Lachancea_thermotolerans@Seq_4204"
"MNXR100097"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2075"	NA	""	"Lachancea_thermotolerans@Seq_2075"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3859 or Lachancea_thermotolerans@Seq_2032 or Lachancea_thermotolerans@Seq_3402"	"Lachancea_thermotolerans@Seq_2032 or Lachancea_thermotolerans@Seq_3402 or Lachancea_thermotolerans@Seq_3859"	"Lachancea_thermotolerans@Seq_3859;Lachancea_thermotolerans@Seq_2032;Lachancea_thermotolerans@Seq_3402"	"Lachancea_thermotolerans@Seq_3859;Lachancea_thermotolerans@Seq_2032;Lachancea_thermotolerans@Seq_3402"
"MNXR101888"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2720 or Lachancea_thermotolerans@Seq_2018 or Lachancea_thermotolerans@Seq_1832 or Lachancea_thermotolerans@Seq_1614"	NA	""	"Lachancea_thermotolerans@Seq_2720;Lachancea_thermotolerans@Seq_2018;Lachancea_thermotolerans@Seq_1832;Lachancea_thermotolerans@Seq_1614"
"MNXR101861"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_3984"	NA	""	"Lachancea_thermotolerans@Seq_3984"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2997 or Lachancea_thermotolerans@Seq_3615"	"Lachancea_thermotolerans@Seq_2997 or Lachancea_thermotolerans@Seq_3615"	"Lachancea_thermotolerans@Seq_2997;Lachancea_thermotolerans@Seq_3615"	"Lachancea_thermotolerans@Seq_2997;Lachancea_thermotolerans@Seq_3615"
"MNXR106392"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4495 or Lachancea_thermotolerans@Seq_1113"	NA	""	"Lachancea_thermotolerans@Seq_4495;Lachancea_thermotolerans@Seq_1113"
"MNXR106395"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4495 or Lachancea_thermotolerans@Seq_1113"	NA	""	"Lachancea_thermotolerans@Seq_4495;Lachancea_thermotolerans@Seq_1113"
"MNXR100291"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4204"	NA	""	"Lachancea_thermotolerans@Seq_4204"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2075"	"Lachancea_thermotolerans@Seq_2075"	"Lachancea_thermotolerans@Seq_2075"	"Lachancea_thermotolerans@Seq_2075"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_4311 or Lachancea_thermotolerans@Seq_2020"	"Lachancea_thermotolerans@Seq_4311"	"Lachancea_thermotolerans@Seq_4311"	"Lachancea_thermotolerans@Seq_4311;Lachancea_thermotolerans@Seq_2020"
"MNXR95435"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2326"	"Lachancea_thermotolerans@Seq_2326"	"Lachancea_thermotolerans@Seq_2326"	"Lachancea_thermotolerans@Seq_2326"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_4712 or Lachancea_thermotolerans@Seq_627"	"Lachancea_thermotolerans@Seq_3980 or Lachancea_thermotolerans@Seq_4712"	"Lachancea_thermotolerans@Seq_4712"	"Lachancea_thermotolerans@Seq_4712;Lachancea_thermotolerans@Seq_627;Lachancea_thermotolerans@Seq_3980"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3983"	"Lachancea_thermotolerans@Seq_3983"	"Lachancea_thermotolerans@Seq_3983"	"Lachancea_thermotolerans@Seq_3983"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1131 or Lachancea_thermotolerans@Seq_3450"	"Lachancea_thermotolerans@Seq_1131"	"Lachancea_thermotolerans@Seq_1131"	"Lachancea_thermotolerans@Seq_1131;Lachancea_thermotolerans@Seq_3450"
"MNXR106405"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2889"	NA	""	"Lachancea_thermotolerans@Seq_2889"
"MNXR96884"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_1010 or Lachancea_thermotolerans@Seq_2936"	NA	""	"Lachancea_thermotolerans@Seq_1010;Lachancea_thermotolerans@Seq_2936"
"MNXR101931"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4311 or Lachancea_thermotolerans@Seq_2020"	NA	""	"Lachancea_thermotolerans@Seq_4311;Lachancea_thermotolerans@Seq_2020"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2889"	"Lachancea_thermotolerans@Seq_2889 or Lachancea_thermotolerans@Seq_3980"	"Lachancea_thermotolerans@Seq_2889"	"Lachancea_thermotolerans@Seq_2889;Lachancea_thermotolerans@Seq_3980"
"MNXR106413"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4712 or Lachancea_thermotolerans@Seq_3980"	NA	""	"Lachancea_thermotolerans@Seq_4712;Lachancea_thermotolerans@Seq_3980"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1986"	"Lachancea_thermotolerans@Seq_1986"	"Lachancea_thermotolerans@Seq_1986"	"Lachancea_thermotolerans@Seq_1986"
"MNXR101933"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4311 or Lachancea_thermotolerans@Seq_2020"	NA	""	"Lachancea_thermotolerans@Seq_4311;Lachancea_thermotolerans@Seq_2020"
"MNXR95501"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_230"	"Lachancea_thermotolerans@Seq_230"	"Lachancea_thermotolerans@Seq_230"	"Lachancea_thermotolerans@Seq_230"
"MNXR103361"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3830 or Lachancea_thermotolerans@Seq_4344"	"Lachancea_thermotolerans@Seq_3830 or Lachancea_thermotolerans@Seq_4344"	"Lachancea_thermotolerans@Seq_3830;Lachancea_thermotolerans@Seq_4344"	"Lachancea_thermotolerans@Seq_3830;Lachancea_thermotolerans@Seq_4344"
"MNXR101407"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_330"	"Lachancea_thermotolerans@Seq_330"	"Lachancea_thermotolerans@Seq_330"	"Lachancea_thermotolerans@Seq_330"
"MNXR95455"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_974"	NA	""	"Lachancea_thermotolerans@Seq_974"
"MNXR95824"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_4442 or Lachancea_thermotolerans@Seq_3141"	"Lachancea_thermotolerans@Seq_4442"	"Lachancea_thermotolerans@Seq_4442"	"Lachancea_thermotolerans@Seq_4442;Lachancea_thermotolerans@Seq_3141"
"MNXR95456"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1647"	"Lachancea_thermotolerans@Seq_1647"	"Lachancea_thermotolerans@Seq_1647"	"Lachancea_thermotolerans@Seq_1647"
"MNXR96321"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2292"	NA	""	"Lachancea_thermotolerans@Seq_2292"
"MNXR95482"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_4293"	"Lachancea_thermotolerans@Seq_4293"	"Lachancea_thermotolerans@Seq_4293"	"Lachancea_thermotolerans@Seq_4293"
"MNXR95886"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_1825"	NA	""	"Lachancea_thermotolerans@Seq_1825"
"MNXR95492"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_4461"	"Lachancea_thermotolerans@Seq_4461"	"Lachancea_thermotolerans@Seq_4461"	"Lachancea_thermotolerans@Seq_4461"
"MNXR106427"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_3279"	NA	""	"Lachancea_thermotolerans@Seq_3279"
"MNXR106428"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_3386 or Lachancea_thermotolerans@Seq_4473"	NA	""	"Lachancea_thermotolerans@Seq_3386;Lachancea_thermotolerans@Seq_4473"
"MNXR103371"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2571"	"Lachancea_thermotolerans@Seq_2571"	"Lachancea_thermotolerans@Seq_2571"	"Lachancea_thermotolerans@Seq_2571"
"MNXR102425"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_146 or Lachancea_thermotolerans@Seq_2199 or Lachancea_thermotolerans@Seq_2674 or Lachancea_thermotolerans@Seq_2501"	"Lachancea_thermotolerans@Seq_146 or Lachancea_thermotolerans@Seq_2199 or Lachancea_thermotolerans@Seq_2501 or Lachancea_thermotolerans@Seq_2674"	"Lachancea_thermotolerans@Seq_146;Lachancea_thermotolerans@Seq_2199;Lachancea_thermotolerans@Seq_2674;Lachancea_thermotolerans@Seq_2501"	"Lachancea_thermotolerans@Seq_146;Lachancea_thermotolerans@Seq_2199;Lachancea_thermotolerans@Seq_2674;Lachancea_thermotolerans@Seq_2501"
"MNXR101446"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3970"	"Lachancea_thermotolerans@Seq_3970"	"Lachancea_thermotolerans@Seq_3970"	"Lachancea_thermotolerans@Seq_3970"
"MNXR104339"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_193 or Lachancea_thermotolerans@Seq_881"	"Lachancea_thermotolerans@Seq_881"	"Lachancea_thermotolerans@Seq_881"	"Lachancea_thermotolerans@Seq_193;Lachancea_thermotolerans@Seq_881"
"MNXR104338"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4230 or Lachancea_thermotolerans@Seq_2282"	NA	""	"Lachancea_thermotolerans@Seq_4230;Lachancea_thermotolerans@Seq_2282"
"MNXR95271"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2721 or Lachancea_thermotolerans@Seq_2887"	"Lachancea_thermotolerans@Seq_2721"	"Lachancea_thermotolerans@Seq_2721"	"Lachancea_thermotolerans@Seq_2721;Lachancea_thermotolerans@Seq_2887"
"MNXR95363"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2751"	"Lachancea_thermotolerans@Seq_2751"	"Lachancea_thermotolerans@Seq_2751"	"Lachancea_thermotolerans@Seq_2751"
"MNXR95413"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3177"	"Lachancea_thermotolerans@Seq_3177"	"Lachancea_thermotolerans@Seq_3177"	"Lachancea_thermotolerans@Seq_3177"
"MNXR105304"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_3177"	NA	""	"Lachancea_thermotolerans@Seq_3177"
"MNXR95194"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_344"	"Lachancea_thermotolerans@Seq_344"	"Lachancea_thermotolerans@Seq_344"	"Lachancea_thermotolerans@Seq_344"
"MNXR100277"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1619"	"Lachancea_thermotolerans@Seq_1696"	""	"Lachancea_thermotolerans@Seq_1619;Lachancea_thermotolerans@Seq_1696"
"MNXR100085"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1511"	"Lachancea_thermotolerans@Seq_1511"	"Lachancea_thermotolerans@Seq_1511"	"Lachancea_thermotolerans@Seq_1511"
"MNXR103352"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_4372"	"Lachancea_thermotolerans@Seq_4372"	"Lachancea_thermotolerans@Seq_4372"	"Lachancea_thermotolerans@Seq_4372"
"MNXR100086"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1997 or Lachancea_thermotolerans@Seq_4204"	"Lachancea_thermotolerans@Seq_1997"	"Lachancea_thermotolerans@Seq_1997"	"Lachancea_thermotolerans@Seq_1997;Lachancea_thermotolerans@Seq_4204"
"MNXR102200"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3291 or Lachancea_thermotolerans@Seq_1250"	"Lachancea_thermotolerans@Seq_1250 or Lachancea_thermotolerans@Seq_3291"	"Lachancea_thermotolerans@Seq_3291;Lachancea_thermotolerans@Seq_1250"	"Lachancea_thermotolerans@Seq_3291;Lachancea_thermotolerans@Seq_1250"
"MNXR100024"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4589"	NA	""	"Lachancea_thermotolerans@Seq_4589"
"MNXR100030"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1010 or Lachancea_thermotolerans@Seq_2936 or Lachancea_thermotolerans@Seq_890"	"Lachancea_thermotolerans@Seq_1312 or Lachancea_thermotolerans@Seq_2440 or Lachancea_thermotolerans@Seq_2515"	""	"Lachancea_thermotolerans@Seq_1010;Lachancea_thermotolerans@Seq_2936;Lachancea_thermotolerans@Seq_890;Lachancea_thermotolerans@Seq_1312;Lachancea_thermotolerans@Seq_2440;Lachancea_thermotolerans@Seq_2515"
"MNXR97678"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3767"	"Lachancea_thermotolerans@Seq_3767"	"Lachancea_thermotolerans@Seq_3767"	"Lachancea_thermotolerans@Seq_3767"
"MNXR95698"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2787"	"Lachancea_thermotolerans@Seq_2787;Lachancea_thermotolerans@Seq_2787"	""	"Lachancea_thermotolerans@Seq_2787;Lachancea_thermotolerans@Seq_2787;Lachancea_thermotolerans@Seq_2787"
"MNXR95259"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_1463 or Lachancea_thermotolerans@Seq_4693"	NA	""	"Lachancea_thermotolerans@Seq_1463;Lachancea_thermotolerans@Seq_4693"
"MNXR95942"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_849"	"Lachancea_thermotolerans@Seq_849"	"Lachancea_thermotolerans@Seq_849"	"Lachancea_thermotolerans@Seq_849"
"MNXR106443"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_1798"	NA	""	"Lachancea_thermotolerans@Seq_1798"
"MNXR100781"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_1362 or Lachancea_thermotolerans@Seq_4234"	NA	""	"Lachancea_thermotolerans@Seq_1362;Lachancea_thermotolerans@Seq_4234"
"MNXR105305"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1362 or Lachancea_thermotolerans@Seq_4234"	"Lachancea_thermotolerans@Seq_1362 or Lachancea_thermotolerans@Seq_4234"	"Lachancea_thermotolerans@Seq_1362;Lachancea_thermotolerans@Seq_4234"	"Lachancea_thermotolerans@Seq_1362;Lachancea_thermotolerans@Seq_4234"
"MNXR105306"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3451 or Lachancea_thermotolerans@Seq_336"	"Lachancea_thermotolerans@Seq_3451"	"Lachancea_thermotolerans@Seq_3451"	"Lachancea_thermotolerans@Seq_3451;Lachancea_thermotolerans@Seq_336"
"MNXR106445"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1426 or Lachancea_thermotolerans@Seq_2244"	"Lachancea_thermotolerans@Seq_1426 or Lachancea_thermotolerans@Seq_2244"	"Lachancea_thermotolerans@Seq_1426;Lachancea_thermotolerans@Seq_2244"	"Lachancea_thermotolerans@Seq_1426;Lachancea_thermotolerans@Seq_2244"
"MNXR100446"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4523"	NA	""	"Lachancea_thermotolerans@Seq_4523"
"MNXR103355"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2408"	"Lachancea_thermotolerans@Seq_2408"	"Lachancea_thermotolerans@Seq_2408"	"Lachancea_thermotolerans@Seq_2408"
"MNXR102438"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2408"	"Lachancea_thermotolerans@Seq_2408"	"Lachancea_thermotolerans@Seq_2408"	"Lachancea_thermotolerans@Seq_2408"
"MNXR106451"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_903 or Lachancea_thermotolerans@Seq_3159"	NA	""	"Lachancea_thermotolerans@Seq_903;Lachancea_thermotolerans@Seq_3159"
"MNXR100022"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_380"	"Lachancea_thermotolerans@Seq_380"	"Lachancea_thermotolerans@Seq_380"	"Lachancea_thermotolerans@Seq_380"
"MNXR105057"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_42"	"Lachancea_thermotolerans@Seq_42"	"Lachancea_thermotolerans@Seq_42"	"Lachancea_thermotolerans@Seq_42"
"MNXR100612"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2338 or Lachancea_thermotolerans@Seq_941"	"Lachancea_thermotolerans@Seq_941 or Lachancea_thermotolerans@Seq_2338"	"Lachancea_thermotolerans@Seq_2338;Lachancea_thermotolerans@Seq_941"	"Lachancea_thermotolerans@Seq_2338;Lachancea_thermotolerans@Seq_941"
"MNXR99471"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_933"	"Lachancea_thermotolerans@Seq_933"	"Lachancea_thermotolerans@Seq_933"	"Lachancea_thermotolerans@Seq_933"
"MNXR105307"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_3177"	NA	""	"Lachancea_thermotolerans@Seq_3177"
"MNXR101118"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4709"	NA	""	"Lachancea_thermotolerans@Seq_4709"
"MNXR101928"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4311 or Lachancea_thermotolerans@Seq_2020"	NA	""	"Lachancea_thermotolerans@Seq_4311;Lachancea_thermotolerans@Seq_2020"
"MNXR96119"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2889"	"Lachancea_thermotolerans@Seq_2889 or Lachancea_thermotolerans@Seq_3980"	"Lachancea_thermotolerans@Seq_2889"	"Lachancea_thermotolerans@Seq_2889;Lachancea_thermotolerans@Seq_3980"
"MNXR100144"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3555"	"Lachancea_thermotolerans@Seq_3555"	"Lachancea_thermotolerans@Seq_3555"	"Lachancea_thermotolerans@Seq_3555"
"MNXR102043"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_4311 or Lachancea_thermotolerans@Seq_2020"	"Lachancea_thermotolerans@Seq_2286"	""	"Lachancea_thermotolerans@Seq_4311;Lachancea_thermotolerans@Seq_2020;Lachancea_thermotolerans@Seq_2286"
"MNXR103099"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_1188"	"Lachancea_thermotolerans@Seq_1188"	"Lachancea_thermotolerans@Seq_1188"	"Lachancea_thermotolerans@Seq_1188"
"MNXR101439"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2230 or Lachancea_thermotolerans@Seq_2226 or Lachancea_thermotolerans@Seq_3473"	"Lachancea_thermotolerans@Seq_2226 or Lachancea_thermotolerans@Seq_2230"	"Lachancea_thermotolerans@Seq_2230;Lachancea_thermotolerans@Seq_2226"	"Lachancea_thermotolerans@Seq_2230;Lachancea_thermotolerans@Seq_2226;Lachancea_thermotolerans@Seq_3473"
"MNXR102391"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3080"	"Lachancea_thermotolerans@Seq_3080"	"Lachancea_thermotolerans@Seq_3080"	"Lachancea_thermotolerans@Seq_3080"
"MNXR106485"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_3451 or Lachancea_thermotolerans@Seq_336"	NA	""	"Lachancea_thermotolerans@Seq_3451;Lachancea_thermotolerans@Seq_336"
"MNXR96920"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_205"	"Lachancea_thermotolerans@Seq_205"	"Lachancea_thermotolerans@Seq_205"	"Lachancea_thermotolerans@Seq_205"
"MNXR96079"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_810 or Lachancea_thermotolerans@Seq_1703"	"Lachancea_thermotolerans@Seq_810"	"Lachancea_thermotolerans@Seq_810"	"Lachancea_thermotolerans@Seq_810;Lachancea_thermotolerans@Seq_1703"
"MNXR100352"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4704 or Lachancea_thermotolerans@Seq_4180"	NA	""	"Lachancea_thermotolerans@Seq_4704;Lachancea_thermotolerans@Seq_4180"
"MNXR95618"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2374 or Lachancea_thermotolerans@Seq_4271"	"Lachancea_thermotolerans@Seq_4271"	"Lachancea_thermotolerans@Seq_4271"	"Lachancea_thermotolerans@Seq_2374;Lachancea_thermotolerans@Seq_4271"
"MNXR100364"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2374 or Lachancea_thermotolerans@Seq_4271"	NA	""	"Lachancea_thermotolerans@Seq_2374;Lachancea_thermotolerans@Seq_4271"
"MNXR106519"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_3616"	"Lachancea_thermotolerans@Seq_3616"	"Lachancea_thermotolerans@Seq_3616"	"Lachancea_thermotolerans@Seq_3616"
"MNXR100455"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2022 or Lachancea_thermotolerans@Seq_294"	"Lachancea_thermotolerans@Seq_2022"	"Lachancea_thermotolerans@Seq_2022"	"Lachancea_thermotolerans@Seq_2022;Lachancea_thermotolerans@Seq_294"
"MNXR102052"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_3070"	NA	""	"Lachancea_thermotolerans@Seq_3070"
"MNXR105308"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_1483"	NA	""	"Lachancea_thermotolerans@Seq_1483"
"MNXR100460"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2571"	NA	""	"Lachancea_thermotolerans@Seq_2571"
"MNXR104637"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2368 or Lachancea_thermotolerans@Seq_2353"	"Lachancea_thermotolerans@Seq_2368"	"Lachancea_thermotolerans@Seq_2368"	"Lachancea_thermotolerans@Seq_2368;Lachancea_thermotolerans@Seq_2353"
"MNXR100463"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_4658"	NA	""	"Lachancea_thermotolerans@Seq_4658"
"MNXR105091"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2010 or Lachancea_thermotolerans@Seq_536"	NA	""	"Lachancea_thermotolerans@Seq_2010;Lachancea_thermotolerans@Seq_536"
"MNXR101347"	"RAVEN_kegg;RAVEN_biocyc"	"Lachancea_thermotolerans@Seq_2309"	"Lachancea_thermotolerans@Seq_2309"	"Lachancea_thermotolerans@Seq_2309"	"Lachancea_thermotolerans@Seq_2309"
"MNXR100789"	"RAVEN_kegg"	"Lachancea_thermotolerans@Seq_2468"	NA	""	"Lachancea_thermotolerans@Seq_2468"
