query id	uniprot id	identity
Eremothecium_sinecaudum@Seq_1050	tr|A0A0X8HWQ6|A0A0X8HWQ6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1051	tr|A0A0X8HV23|A0A0X8HV23_9SACH	99.77600000000001
Eremothecium_sinecaudum@Seq_1052	tr|A0A109V099|A0A109V099_9SACH	99.84200000000001
Eremothecium_sinecaudum@Seq_1053	tr|A0A125RDV5|A0A125RDV5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1054	tr|A0A0X8HVE9|A0A0X8HVE9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1055	tr|A0A120K2H8|A0A120K2H8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1056	tr|A0A0X8HTK2|A0A0X8HTK2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1057	tr|A0A120K2X5|A0A120K2X5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1058	tr|A0A0X8HVT6|A0A0X8HVT6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1059	tr|A0A0X8HVP2|A0A0X8HVP2_9SACH	100.0
Eremothecium_sinecaudum@Seq_106	tr|A0A0X8HWJ9|A0A0X8HWJ9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1060	tr|A0A109UWW5|A0A109UWW5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1061	tr|A0A125RDX2|A0A125RDX2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1062	tr|A0A0X8HRI2|A0A0X8HRI2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1063	tr|A0A0X8HTK3|A0A0X8HTK3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1064	tr|A0A109UZQ7|A0A109UZQ7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1065	tr|A0A109UZT1|A0A109UZT1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1066	tr|A0A0X8HUA1|A0A0X8HUA1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1067	tr|A0A109UZL2|A0A109UZL2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1068	tr|A0A109UYE0|A0A109UYE0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1069	tr|A0A109UYQ3|A0A109UYQ3_9SACH	100.0
Eremothecium_sinecaudum@Seq_107	tr|A0A120K1V9|A0A120K1V9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1070	tr|A0A125RDY1|A0A125RDY1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1071	tr|A0A109UXL3|A0A109UXL3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1072	tr|A0A125RDZ3|A0A125RDZ3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1073	tr|A0A125RDZ8|A0A125RDZ8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1074	tr|A0A0X8HU08|A0A0X8HU08_9SACH	100.0
Eremothecium_sinecaudum@Seq_1075	tr|A0A120K2U3|A0A120K2U3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1076	tr|A0A109UZU0|A0A109UZU0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1077	tr|A0A109V087|A0A109V087_9SACH	100.0
Eremothecium_sinecaudum@Seq_1078	tr|A0A109UXF7|A0A109UXF7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1079	tr|A0A109UZG7|A0A109UZG7_9SACH	100.0
Eremothecium_sinecaudum@Seq_108	tr|A0A0X8HRY0|A0A0X8HRY0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1080	tr|A0A109UY59|A0A109UY59_9SACH	100.0
Eremothecium_sinecaudum@Seq_1081	tr|A0A120K138|A0A120K138_9SACH	100.0
Eremothecium_sinecaudum@Seq_1082	tr|A0A0X8HWC8|A0A0X8HWC8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1083	tr|A0A109UYI6|A0A109UYI6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1084	tr|A0A120K2M6|A0A120K2M6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1085	tr|A0A0X8HVR3|A0A0X8HVR3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1086	tr|A0A109UWW7|A0A109UWW7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1087	tr|A0A109UW10|A0A109UW10_9SACH	100.0
Eremothecium_sinecaudum@Seq_1088	tr|A0A0X8HSC2|A0A0X8HSC2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1089	tr|A0A120K194|A0A120K194_9SACH	100.0
Eremothecium_sinecaudum@Seq_109	tr|A0A109V0P7|A0A109V0P7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1090	tr|A0A0X8HRS8|A0A0X8HRS8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1091	tr|A0A0X8HTT6|A0A0X8HTT6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1092	tr|A0A109UWU7|A0A109UWU7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1093	tr|A0A0X8HSD7|A0A0X8HSD7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1094	tr|A0A0X8HTY7|A0A0X8HTY7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1095	tr|A0A0X8HWY0|A0A0X8HWY0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1096	tr|A0A109UXL4|A0A109UXL4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1097	tr|A0A109UXS9|A0A109UXS9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1098	tr|A0A109UWQ1|A0A109UWQ1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1099	tr|A0A0X8HSL6|A0A0X8HSL6_9SACH	100.0
Eremothecium_sinecaudum@Seq_11	tr|A0A120K1L8|A0A120K1L8_9SACH	100.0
Eremothecium_sinecaudum@Seq_110	tr|A0A0X8HWG8|A0A0X8HWG8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1100	tr|A0A0X8HTD0|A0A0X8HTD0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1101	tr|A0A109V0H0|A0A109V0H0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1102	tr|A0A0X8HV20|A0A0X8HV20_9SACH	100.0
Eremothecium_sinecaudum@Seq_1103	tr|A0A120K124|A0A120K124_9SACH	100.0
Eremothecium_sinecaudum@Seq_1104	tr|A0A120K2G6|A0A120K2G6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1105	tr|A0A109UYQ9|A0A109UYQ9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1106	tr|A0A0X8HSE0|A0A0X8HSE0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1107	tr|A0A120K1U8|A0A120K1U8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1108	tr|A0A109UX67|A0A109UX67_9SACH	100.0
Eremothecium_sinecaudum@Seq_1109	tr|A0A0X8HSV3|A0A0X8HSV3_9SACH	100.0
Eremothecium_sinecaudum@Seq_111	tr|A0A109UYK6|A0A109UYK6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1110	tr|A0A120K0X7|A0A120K0X7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1111	tr|A0A109UWX9|A0A109UWX9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1112	tr|A0A0X8HTM1|A0A0X8HTM1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1113	tr|A0A120K230|A0A120K230_9SACH	100.0
Eremothecium_sinecaudum@Seq_1114	tr|A0A120K1K7|A0A120K1K7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1115	tr|A0A0X8HTT5|A0A0X8HTT5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1116	tr|A0A0X8HWB1|A0A0X8HWB1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1117	tr|A0A0X8HVY7|A0A0X8HVY7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1118	tr|A0A109UXJ1|A0A109UXJ1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1119	tr|A0A0X8HSD5|A0A0X8HSD5_9SACH	100.0
Eremothecium_sinecaudum@Seq_112	tr|A0A109UW73|A0A109UW73_9SACH	100.0
Eremothecium_sinecaudum@Seq_1120	tr|A0A109UY84|A0A109UY84_9SACH	100.0
Eremothecium_sinecaudum@Seq_1121	tr|A0A120K0W2|A0A120K0W2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1122	tr|A0A120K2U6|A0A120K2U6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1123	tr|A0A0X8HR47|A0A0X8HR47_9SACH	100.0
Eremothecium_sinecaudum@Seq_1124	tr|A0A109UZH3|A0A109UZH3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1125	tr|A0A0X8HVW3|A0A0X8HVW3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1126	tr|A0A0X8HRZ1|A0A0X8HRZ1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1127	tr|A0A109UYB3|A0A109UYB3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1128	tr|A0A109V078|A0A109V078_9SACH	100.0
Eremothecium_sinecaudum@Seq_1129	tr|A0A109UZ76|A0A109UZ76_9SACH	100.0
Eremothecium_sinecaudum@Seq_113	tr|A0A120K2S6|A0A120K2S6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1130	tr|A0A0X8HUF9|A0A0X8HUF9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1131	tr|A0A120K159|A0A120K159_9SACH	100.0
Eremothecium_sinecaudum@Seq_1132	tr|A0A109UWG5|A0A109UWG5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1133	tr|A0A109UWC3|A0A109UWC3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1134	tr|A0A0X8HVZ8|A0A0X8HVZ8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1135	tr|A0A0X8HSM6|A0A0X8HSM6_9SACH	97.77799999999999
Eremothecium_sinecaudum@Seq_1136	tr|A0A0X8HVN4|A0A0X8HVN4_9SACH	99.899
Eremothecium_sinecaudum@Seq_1137	tr|A0A0X8HS29|A0A0X8HS29_9SACH	100.0
Eremothecium_sinecaudum@Seq_1138	tr|A0A109V056|A0A109V056_9SACH	100.0
Eremothecium_sinecaudum@Seq_1139	tr|A0A0X8HVM6|A0A0X8HVM6_9SACH	100.0
Eremothecium_sinecaudum@Seq_114	tr|A0A0X8HWV0|A0A0X8HWV0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1140	tr|A0A0X8HSA5|A0A0X8HSA5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1141	tr|A0A120K2Q6|A0A120K2Q6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1142	tr|A0A120K2G9|A0A120K2G9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1143	tr|A0A0X8HWK9|A0A0X8HWK9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1144	tr|A0A120K1N4|A0A120K1N4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1145	tr|A0A109UVQ3|A0A109UVQ3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1146	tr|A0A0X8HWI6|A0A0X8HWI6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1147	tr|A0A0X8HRP8|A0A0X8HRP8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1148	tr|A0A120K0P3|A0A120K0P3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1149	tr|A0A109V0H2|A0A109V0H2_9SACH	100.0
Eremothecium_sinecaudum@Seq_115	tr|A0A0X8HWR0|A0A0X8HWR0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1150	tr|A0A0X8HT35|A0A0X8HT35_9SACH	100.0
Eremothecium_sinecaudum@Seq_1151	tr|A0A0X8HSW9|A0A0X8HSW9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1152	tr|A0A0X8HSQ4|A0A0X8HSQ4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1153	tr|A0A0X8HWV2|A0A0X8HWV2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1154	tr|A0A0X8HVE1|A0A0X8HVE1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1156	tr|A0A109V0A2|A0A109V0A2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1157	tr|A0A0X8HWW7|A0A0X8HWW7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1158	tr|A0A0X8HT67|A0A0X8HT67_9SACH	100.0
Eremothecium_sinecaudum@Seq_1159	tr|A0A109UX73|A0A109UX73_9SACH	100.0
Eremothecium_sinecaudum@Seq_116	tr|A0A120K2Q9|A0A120K2Q9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1160	tr|A0A120K1R6|A0A120K1R6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1161	tr|A0A0X8HQ70|A0A0X8HQ70_9SACH	100.0
Eremothecium_sinecaudum@Seq_1162	tr|A0A0X8HR59|A0A0X8HR59_9SACH	100.0
Eremothecium_sinecaudum@Seq_1163	tr|A0A109UZZ2|A0A109UZZ2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1164	tr|A0A0X8HVV0|A0A0X8HVV0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1165	tr|A0A0X8HW48|A0A0X8HW48_9SACH	100.0
Eremothecium_sinecaudum@Seq_1166	tr|A0A109UYZ5|A0A109UYZ5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1167	tr|A0A0X8HTM6|A0A0X8HTM6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1168	tr|A0A0X8HRE6|A0A0X8HRE6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1169	tr|A0A120K2S9|A0A120K2S9_9SACH	100.0
Eremothecium_sinecaudum@Seq_117	tr|A0A0X8HVQ1|A0A0X8HVQ1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1170	tr|A0A125RDZ2|A0A125RDZ2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1171	tr|A0A0X8HUQ7|A0A0X8HUQ7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1172	tr|A0A0X8HUM2|A0A0X8HUM2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1173	tr|A0A0X8HVB2|A0A0X8HVB2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1174	tr|A0A120K1M7|A0A120K1M7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1175	tr|A0A0X8HWG9|A0A0X8HWG9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1176	tr|A0A0X8HWE5|A0A0X8HWE5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1177	tr|A0A109UYP1|A0A109UYP1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1178	tr|A0A109UZR8|A0A109UZR8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1179	tr|A0A0X8HUY7|A0A0X8HUY7_9SACH	100.0
Eremothecium_sinecaudum@Seq_118	tr|A0A109UYG9|A0A109UYG9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1180	tr|A0A109UYH6|A0A109UYH6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1181	tr|A0A0X8HRF5|A0A0X8HRF5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1182	tr|A0A0X8HWF4|A0A0X8HWF4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1183	tr|A0A0X8HSX2|A0A0X8HSX2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1184	tr|A0A109UX29|A0A109UX29_9SACH	100.0
Eremothecium_sinecaudum@Seq_1185	tr|A0A0X8HVU1|A0A0X8HVU1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1186	tr|A0A120K246|A0A120K246_9SACH	100.0
Eremothecium_sinecaudum@Seq_1187	tr|A0A125RDY0|A0A125RDY0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1188	tr|A0A0X8HU21|A0A0X8HU21_9SACH	100.0
Eremothecium_sinecaudum@Seq_1189	tr|A0A109V0Q3|A0A109V0Q3_9SACH	100.0
Eremothecium_sinecaudum@Seq_119	tr|A0A0X8HTB4|A0A0X8HTB4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1190	tr|A0A109UXF2|A0A109UXF2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1191	tr|A0A125RDT8|A0A125RDT8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1192	tr|A0A120K0Q4|A0A120K0Q4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1193	tr|A0A109V0D2|A0A109V0D2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1194	tr|A0A120K296|A0A120K296_9SACH	100.0
Eremothecium_sinecaudum@Seq_1195	tr|A0A109UYZ2|A0A109UYZ2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1196	tr|A0A0X8HW34|A0A0X8HW34_9SACH	100.0
Eremothecium_sinecaudum@Seq_1197	tr|A0A0X8HWW1|A0A0X8HWW1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1198	tr|A0A125RDV4|A0A125RDV4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1199	tr|A0A109UZD4|A0A109UZD4_9SACH	100.0
Eremothecium_sinecaudum@Seq_12	tr|A0A109UYY3|A0A109UYY3_9SACH	100.0
Eremothecium_sinecaudum@Seq_120	tr|A0A0X8HU27|A0A0X8HU27_9SACH	100.0
Eremothecium_sinecaudum@Seq_1200	tr|A0A120K0R2|A0A120K0R2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1201	tr|A0A0X8HV59|A0A0X8HV59_9SACH	100.0
Eremothecium_sinecaudum@Seq_1202	tr|A0A0X8HRB2|A0A0X8HRB2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1203	tr|A0A0X8HUF3|A0A0X8HUF3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1204	tr|A0A109UXT2|A0A109UXT2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1205	tr|A0A109UY21|A0A109UY21_9SACH	100.0
Eremothecium_sinecaudum@Seq_1206	tr|A0A0X8HRT0|A0A0X8HRT0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1207	tr|A0A120K118|A0A120K118_9SACH	100.0
Eremothecium_sinecaudum@Seq_1208	tr|A0A109UX50|A0A109UX50_9SACH	100.0
Eremothecium_sinecaudum@Seq_1209	tr|A0A120K1J5|A0A120K1J5_9SACH	100.0
Eremothecium_sinecaudum@Seq_121	tr|A0A120K0N6|A0A120K0N6_9SACH	100.0
Eremothecium_sinecaudum@Seq_1210	tr|A0A109UXD0|A0A109UXD0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1211	tr|A0A125RE16|A0A125RE16_9SACH	100.0
Eremothecium_sinecaudum@Seq_1212	tr|A0A0X8HT53|A0A0X8HT53_9SACH	100.0
Eremothecium_sinecaudum@Seq_1213	tr|A0A0X8HW78|A0A0X8HW78_9SACH	100.0
Eremothecium_sinecaudum@Seq_1214	tr|A0A109V0N7|A0A109V0N7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1216	tr|A0A109UWK8|A0A109UWK8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1217	tr|A0A120K1K2|A0A120K1K2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1218	tr|A0A0X8HT31|A0A0X8HT31_9SACH	100.0
Eremothecium_sinecaudum@Seq_1219	tr|A0A125RDY7|A0A125RDY7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1220	tr|A0A120K148|A0A120K148_9SACH	100.0
Eremothecium_sinecaudum@Seq_1221	tr|A0A120K0R8|A0A120K0R8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1222	tr|A0A0X8HRK5|A0A0X8HRK5_9SACH	100.0
Eremothecium_sinecaudum@Seq_1223	tr|A0A120K1J2|A0A120K1J2_9SACH	94.54
Eremothecium_sinecaudum@Seq_1224	tr|A0A120K127|A0A120K127_9SACH	100.0
Eremothecium_sinecaudum@Seq_1225	tr|A0A0X8HTU4|A0A0X8HTU4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1226	tr|A0A120K2D1|A0A120K2D1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1227	tr|A0A0X8HRI9|A0A0X8HRI9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1228	tr|A0A120K1H3|A0A120K1H3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1229	tr|A0A0X8HSB2|A0A0X8HSB2_9SACH	100.0
Eremothecium_sinecaudum@Seq_123	tr|A0A109UYR1|A0A109UYR1_9SACH	100.0
Eremothecium_sinecaudum@Seq_1230	tr|A0A125RE07|A0A125RE07_9SACH	96.559
Eremothecium_sinecaudum@Seq_1231	tr|A0A0X8HWE4|A0A0X8HWE4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1232	tr|A0A109UYM4|A0A109UYM4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1233	tr|A0A109V0B2|A0A109V0B2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1234	tr|A0A0X8HRM8|A0A0X8HRM8_9SACH	100.0
Eremothecium_sinecaudum@Seq_1235	tr|A0A109UXD3|A0A109UXD3_9SACH	100.0
Eremothecium_sinecaudum@Seq_1236	tr|A0A0X8HRC9|A0A0X8HRC9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1237	tr|A0A109V091|A0A109V091_9SACH	100.0
Eremothecium_sinecaudum@Seq_1238	tr|A0A109UWI2|A0A109UWI2_9SACH	100.0
Eremothecium_sinecaudum@Seq_1239	tr|A0A120K237|A0A120K237_9SACH	100.0
Eremothecium_sinecaudum@Seq_1240	tr|A0A109UXJ9|A0A109UXJ9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1241	tr|A0A120K0T9|A0A120K0T9_9SACH	100.0
Eremothecium_sinecaudum@Seq_1242	tr|A0A0X8HWJ0|A0A0X8HWJ0_9SACH	100.0
Eremothecium_sinecaudum@Seq_1243	tr|A0A109V0D7|A0A109V0D7_9SACH	100.0
Eremothecium_sinecaudum@Seq_1244	tr|A0A0X8HUS4|A0A0X8HUS4_9SACH	100.0
Eremothecium_sinecaudum@Seq_1245	tr|A0A0X8HT32|A0A0X8HT32_9SACH	100.0
