query id	uniprot id	identity
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1044	tr|A0A0A8L748|A0A0A8L748_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1045	tr|A0A0A8LBF7|A0A0A8LBF7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1046	tr|A0A0A8L912|A0A0A8L912_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1047	tr|A0A0A8L4N4|A0A0A8L4N4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1048	tr|A0A0A8L4I0|A0A0A8L4I0_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_105	tr|A0A0A8LC03|A0A0A8LC03_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1050	tr|A0A0A8LDD9|A0A0A8LDD9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1051	tr|A0A0A8L0C1|A0A0A8L0C1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1052	tr|A0A0A8L4L1|A0A0A8L4L1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1053	tr|A0A0A8L4R7|A0A0A8L4R7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1054	tr|A0A0A8LCQ2|A0A0A8LCQ2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1056	tr|A0A0A8L7P0|A0A0A8L7P0_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1057	tr|A0A0A8L666|A0A0A8L666_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1058	tr|A0A0A8L3L8|A0A0A8L3L8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1059	tr|A0A0A8L0X5|A0A0A8L0X5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_106	tr|A0A0A8L3Q6|A0A0A8L3Q6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1060	tr|A0A0A8LDA5|A0A0A8LDA5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1061	tr|A0A0A8LCU4|A0A0A8LCU4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1062	tr|A0A0A8LD29|A0A0A8LD29_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1063	tr|A0A0A8L9V8|A0A0A8L9V8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1064	tr|A0A0A8L5Q9|A0A0A8L5Q9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1065	tr|A0A0A8L3G8|A0A0A8L3G8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1066	tr|A0A0A8LBY7|A0A0A8LBY7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1067	tr|A0A0A8L966|A0A0A8L966_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1068	tr|A0A0A8LCG2|A0A0A8LCG2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1069	tr|A0A0A8LCT9|A0A0A8LCT9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_107	tr|A0A0A8L2L3|A0A0A8L2L3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1071	tr|A0A0A8L8R9|A0A0A8L8R9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1072	tr|A0A0A8L2Y5|A0A0A8L2Y5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1073	tr|A0A0A8L379|A0A0A8L379_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1075	tr|A0A0A8KZ28|A0A0A8KZ28_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1077	tr|A0A0A8KZ39|A0A0A8KZ39_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1078	tr|A0A0A8L6H3|A0A0A8L6H3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1079	tr|A0A0A8L1K1|A0A0A8L1K1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_108	tr|A0A0A8L124|A0A0A8L124_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1080	tr|A0A0A8L0E6|A0A0A8L0E6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1081	tr|A0A0A8L6Z1|A0A0A8L6Z1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1082	tr|A0A0A8L3T3|A0A0A8L3T3_9SACH	94.258
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1083	tr|A0A0A8L526|A0A0A8L526_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1084	tr|A0A0A8L2U7|A0A0A8L2U7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1085	tr|A0A0A8L390|A0A0A8L390_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1086	tr|A0A0A8L4N1|A0A0A8L4N1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1087	tr|A0A0A8L5C7|A0A0A8L5C7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1088	tr|A0A0A8L922|A0A0A8L922_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1089	tr|A0A0A8LDQ0|A0A0A8LDQ0_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_109	tr|A0A0A8L9N4|A0A0A8L9N4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1090	tr|A0A0A8LAC7|A0A0A8LAC7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1091	tr|A0A0A8L9S6|A0A0A8L9S6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1092	tr|A0A0A8LBY8|A0A0A8LBY8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1093	tr|A0A0A8LDM1|A0A0A8LDM1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1094	tr|A0A0A8L885|A0A0A8L885_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1096	tr|A0A0A8KZ85|A0A0A8KZ85_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1097	tr|A0A0A8L6U9|A0A0A8L6U9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1099	tr|A0A0A8L4M6|A0A0A8L4M6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_11	tr|A0A0A8L8T5|A0A0A8L8T5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_110	tr|A0A0A8L506|A0A0A8L506_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1100	tr|A0A0A8L359|A0A0A8L359_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1101	tr|A0A0A8L732|A0A0A8L732_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1102	tr|A0A0A8L733|A0A0A8L733_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1103	tr|A0A0A8L6R3|A0A0A8L6R3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1104	tr|A0A0A8L0N2|A0A0A8L0N2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1105	tr|A0A0A8LDU5|A0A0A8LDU5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1106	tr|A0A0A8L8P4|A0A0A8L8P4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1107	tr|A0A0A8LB40|A0A0A8LB40_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1108	tr|A0A0A8L5R4|A0A0A8L5R4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1109	tr|A0A0A8KZ41|A0A0A8KZ41_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_111	tr|A0A0A8L200|A0A0A8L200_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1110	tr|A0A0A8L772|A0A0A8L772_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1111	tr|A0A0A8L2C3|A0A0A8L2C3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1112	tr|A0A0A8LA26|A0A0A8LA26_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1113	tr|A0A0A8LC56|A0A0A8LC56_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1114	tr|A0A0A8L519|A0A0A8L519_9SACH	99.74700000000001
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1115	tr|A0A0A8LDX8|A0A0A8LDX8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1116	tr|A0A0A8LCY7|A0A0A8LCY7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1117	tr|A0A0A8L451|A0A0A8L451_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1118	tr|A0A0A8L9U3|A0A0A8L9U3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1119	tr|A0A0A8LBQ5|A0A0A8LBQ5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_112	tr|A0A0A8LCF2|A0A0A8LCF2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1120	tr|A0A0A8L4G0|A0A0A8L4G0_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1121	tr|A0A0A8L4F9|A0A0A8L4F9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1122	tr|A0A0A8L8G1|A0A0A8L8G1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1124	tr|A0A0A8L6C7|A0A0A8L6C7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1125	tr|A0A0A8KZ69|A0A0A8KZ69_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1126	tr|A0A0A8LBK8|A0A0A8LBK8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1127	tr|A0A0A8LAG5|A0A0A8LAG5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1128	tr|A0A0A8L6R4|A0A0A8L6R4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1129	tr|A0A0A8L4D1|A0A0A8L4D1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_113	tr|A0A0A8L6A3|A0A0A8L6A3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1130	tr|A0A0A8LDJ4|A0A0A8LDJ4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1131	tr|A0A0A8L8N4|A0A0A8L8N4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1132	tr|A0A0A8L242|A0A0A8L242_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1133	tr|A0A0A8L3I4|A0A0A8L3I4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1134	tr|A0A0A8L8Y2|A0A0A8L8Y2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1135	tr|A0A0A8L1K0|A0A0A8L1K0_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1136	tr|A0A0A8LBU5|A0A0A8LBU5_9SACH	97.315
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1137	tr|A0A0A8L7R5|A0A0A8L7R5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1138	tr|A0A0A8LC06|A0A0A8LC06_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1139	tr|A0A0A8L704|A0A0A8L704_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_114	tr|A0A0A8LDJ6|A0A0A8LDJ6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1140	tr|A0A0A8L6I7|A0A0A8L6I7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1141	tr|A0A0A8LB06|A0A0A8LB06_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1142	tr|A0A0A8LBR4|A0A0A8LBR4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1143	tr|A0A0A8LC50|A0A0A8LC50_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1144	tr|A0A0A8L2H5|A0A0A8L2H5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1145	tr|A0A0A8LBD6|A0A0A8LBD6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1146	tr|A0A0A8L462|A0A0A8L462_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1147	tr|A0A0A8L8F3|A0A0A8L8F3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1148	tr|A0A0A8LC45|A0A0A8LC45_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1149	tr|A0A0A8L2G8|A0A0A8L2G8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_115	tr|A0A0A8LAP4|A0A0A8LAP4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1150	tr|A0A0A8L103|A0A0A8L103_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1151	tr|A0A0A8L1K2|A0A0A8L1K2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1152	tr|A0A0A8LAF9|A0A0A8LAF9_9SACH	95.652
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1153	tr|A0A0A8KZ44|A0A0A8KZ44_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1154	tr|A0A0A8L1K3|A0A0A8L1K3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1155	tr|A0A0A8KZ26|A0A0A8KZ26_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1156	tr|A0A0A8L2G7|A0A0A8L2G7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1157	tr|A0A0A8L527|A0A0A8L527_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1158	tr|A0A0A8LDC8|A0A0A8LDC8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1159	tr|A0A0A8L3T2|A0A0A8L3T2_9SACH	99.2
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_116	tr|A0A0A8LBA7|A0A0A8LBA7_9SACH	97.561
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1160	tr|A0A0A8LCH2|A0A0A8LCH2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1161	tr|A0A0A8LB39|A0A0A8LB39_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1162	tr|A0A0A8L555|A0A0A8L555_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1163	tr|A0A0A8LDH1|A0A0A8LDH1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1164	tr|A0A0A8LAT4|A0A0A8LAT4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1165	tr|A0A0A8L6I6|A0A0A8L6I6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1166	tr|A0A0A8L9I6|A0A0A8L9I6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1167	tr|A0A0A8L6T8|A0A0A8L6T8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1168	tr|A0A0A8L5P0|A0A0A8L5P0_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1169	tr|A0A0A8LAE3|A0A0A8LAE3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_117	tr|A0A0A8L7N9|A0A0A8L7N9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1170	tr|A0A0A8L6P8|A0A0A8L6P8_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1171	tr|A0A0A8LD27|A0A0A8LD27_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1172	tr|A0A0A8L345|A0A0A8L345_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1173	tr|A0A0A8L874|A0A0A8L874_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1174	tr|A0A0A8KZI0|A0A0A8KZI0_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1175	tr|A0A0A8L0S6|A0A0A8L0S6_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1176	tr|A0A0A8LCY3|A0A0A8LCY3_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1177	tr|A0A0A8L2J4|A0A0A8L2J4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1178	tr|A0A0A8L4E2|A0A0A8L4E2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1179	tr|A0A0A8L6S9|A0A0A8L6S9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_118	tr|A0A0A8L1R1|A0A0A8L1R1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1180	tr|A0A0A8KZ81|A0A0A8KZ81_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1181	tr|A0A0A8L5F2|A0A0A8L5F2_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1182	tr|A0A0A8L547|A0A0A8L547_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1183	tr|A0A0A8L144|A0A0A8L144_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1184	tr|A0A0A8L4G9|A0A0A8L4G9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1185	tr|A0A0A8L2I1|A0A0A8L2I1_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1186	tr|A0A0A8LDN4|A0A0A8LDN4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1187	tr|A0A0A8LD99|A0A0A8LD99_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1188	tr|A0A0A8LBT7|A0A0A8LBT7_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1189	tr|A0A0A8LB70|A0A0A8LB70_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_119	tr|A0A0A8LCU5|A0A0A8LCU5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1190	tr|A0A0A8LCP5|A0A0A8LCP5_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1191	tr|A0A0A8L3X9|A0A0A8L3X9_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1192	tr|A0A0A8L9R4|A0A0A8L9R4_9SACH	100.0
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1193	tr|A0A0A8L1N6|A0A0A8L1N6_9SACH	99.84299999999999
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1194	tr|A0A0A8L8W6|A0A0A8L8W6_9SACH	100.0
