query id	uniprot id	identity
Tetrapisispora_phaffii@Seq_107	tr|G8BVS8|G8BVS8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1070	tr|G8BPA0|G8BPA0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1071	tr|G8C0D6|G8C0D6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1072	tr|G8BPE1|G8BPE1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1073	tr|G8BS55|G8BS55_TETPH	100.0
Tetrapisispora_phaffii@Seq_1074	tr|G8BRA9|G8BRA9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1075	tr|G8BYJ7|G8BYJ7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1076	tr|G8BT04|G8BT04_TETPH	100.0
Tetrapisispora_phaffii@Seq_1077	tr|G8BX98|G8BX98_TETPH	100.0
Tetrapisispora_phaffii@Seq_1078	tr|G8BTV4|G8BTV4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1079	tr|G8BZT9|G8BZT9_TETPH	100.0
Tetrapisispora_phaffii@Seq_108	tr|G8BZY3|G8BZY3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1080	tr|G8BR12|G8BR12_TETPH	100.0
Tetrapisispora_phaffii@Seq_1081	tr|G8BRH7|G8BRH7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1082	tr|G8BWQ1|G8BWQ1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1083	tr|G8BQU8|G8BQU8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1084	tr|G8BZF3|G8BZF3_TETPH	92.30799999999999
Tetrapisispora_phaffii@Seq_1085	tr|G8BVJ7|G8BVJ7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1086	tr|G8BTU3|G8BTU3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1087	tr|G8BSC5|G8BSC5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1088	tr|G8BP09|G8BP09_TETPH	100.0
Tetrapisispora_phaffii@Seq_1089	tr|G8BZ74|G8BZ74_TETPH	100.0
Tetrapisispora_phaffii@Seq_109	tr|G8BMW3|G8BMW3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1090	tr|G8BVP0|G8BVP0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1091	tr|G8BWL2|G8BWL2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1092	tr|G8BV35|G8BV35_TETPH	100.0
Tetrapisispora_phaffii@Seq_1093	tr|G8BTI5|G8BTI5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1094	tr|G8BZB2|G8BZB2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1095	tr|G8BRB9|G8BRB9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1096	tr|G8BQA8|G8BQA8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1097	tr|G8C152|G8C152_TETPH	100.0
Tetrapisispora_phaffii@Seq_1098	tr|G8BR60|G8BR60_TETPH	100.0
Tetrapisispora_phaffii@Seq_11	tr|G8BNU7|G8BNU7_TETPH	100.0
Tetrapisispora_phaffii@Seq_110	tr|G8BUK4|G8BUK4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1100	tr|G8BPE9|G8BPE9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1101	tr|G8BXZ4|G8BXZ4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1102	tr|G8BY74|G8BY74_TETPH	100.0
Tetrapisispora_phaffii@Seq_1103	tr|G8BND3|G8BND3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1104	tr|G8BTW9|G8BTW9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1105	tr|G8C134|G8C134_TETPH	100.0
Tetrapisispora_phaffii@Seq_1106	tr|G8BXW3|G8BXW3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1107	tr|G8BRT8|G8BRT8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1108	tr|G8BZ79|G8BZ79_TETPH	99.84700000000001
Tetrapisispora_phaffii@Seq_1109	tr|G8BTL3|G8BTL3_TETPH	100.0
Tetrapisispora_phaffii@Seq_111	tr|G8C1F8|G8C1F8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1110	tr|G8BRR6|G8BRR6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1111	tr|G8BYF5|G8BYF5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1112	tr|G8BS02|G8BS02_TETPH	100.0
Tetrapisispora_phaffii@Seq_1113	tr|G8BZW2|G8BZW2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1114	tr|G8BY99|G8BY99_TETPH	100.0
Tetrapisispora_phaffii@Seq_1115	tr|G8BTN0|G8BTN0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1116	tr|G8BQA9|G8BQA9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1117	tr|G8BYB7|G8BYB7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1118	tr|G8BVQ8|G8BVQ8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1119	tr|G8BV85|G8BV85_TETPH	100.0
Tetrapisispora_phaffii@Seq_112	tr|G8BQI1|G8BQI1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1120	tr|G8BYU3|G8BYU3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1121	tr|G8BRQ3|G8BRQ3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1122	tr|G8BQI2|G8BQI2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1123	tr|G8C257|G8C257_TETPH	100.0
Tetrapisispora_phaffii@Seq_1124	tr|G8BRA1|G8BRA1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1125	tr|G8BYP8|G8BYP8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1126	tr|G8BNZ4|G8BNZ4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1127	tr|G8BNV4|G8BNV4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1128	tr|G8BR41|G8BR41_TETPH	100.0
Tetrapisispora_phaffii@Seq_1129	tr|G8BNV0|G8BNV0_TETPH	100.0
Tetrapisispora_phaffii@Seq_113	tr|G8BRJ4|G8BRJ4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1130	tr|G8BWV0|G8BWV0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1131	tr|G8C149|G8C149_TETPH	100.0
Tetrapisispora_phaffii@Seq_1132	tr|G8BV33|G8BV33_TETPH	100.0
Tetrapisispora_phaffii@Seq_1133	tr|G8BQL7|G8BQL7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1134	tr|G8BZM1|G8BZM1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1135	tr|G8BS61|G8BS61_TETPH	100.0
Tetrapisispora_phaffii@Seq_1136	tr|G8BPT6|G8BPT6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1137	tr|G8BYI5|G8BYI5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1138	tr|G8BY02|G8BY02_TETPH	100.0
Tetrapisispora_phaffii@Seq_1139	tr|G8BX59|G8BX59_TETPH	100.0
Tetrapisispora_phaffii@Seq_114	tr|G8BXN8|G8BXN8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1140	tr|G8BYP5|G8BYP5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1141	tr|G8BX55|G8BX55_TETPH	100.0
Tetrapisispora_phaffii@Seq_1142	tr|G8BV36|G8BV36_TETPH	100.0
Tetrapisispora_phaffii@Seq_1143	tr|G8BNE2|G8BNE2_TETPH	92.958
Tetrapisispora_phaffii@Seq_1144	tr|G8BY01|G8BY01_TETPH	100.0
Tetrapisispora_phaffii@Seq_1146	tr|G8BPD3|G8BPD3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1147	tr|G8C1B1|G8C1B1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1148	tr|G8C011|G8C011_TETPH	100.0
Tetrapisispora_phaffii@Seq_1149	tr|G8BX61|G8BX61_TETPH	100.0
Tetrapisispora_phaffii@Seq_115	tr|G8BYT9|G8BYT9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1150	tr|G8BY66|G8BY66_TETPH	100.0
Tetrapisispora_phaffii@Seq_1151	tr|G8BNM9|G8BNM9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1152	tr|G8BXV5|G8BXV5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1153	tr|G8BPB3|G8BPB3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1154	tr|G8BWX5|G8BWX5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1155	tr|G8BV73|G8BV73_TETPH	100.0
Tetrapisispora_phaffii@Seq_1156	tr|G8BXU3|G8BXU3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1157	tr|G8BRL1|G8BRL1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1159	tr|G8BXG4|G8BXG4_TETPH	100.0
Tetrapisispora_phaffii@Seq_116	tr|G8BUE9|G8BUE9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1160	tr|G8BXB3|G8BXB3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1161	tr|G8BTL1|G8BTL1_TETPH	98.485
Tetrapisispora_phaffii@Seq_1162	tr|G8BSK8|G8BSK8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1164	tr|G8BWF2|G8BWF2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1165	tr|G8BV03|G8BV03_TETPH	100.0
Tetrapisispora_phaffii@Seq_1166	tr|G8BQG5|G8BQG5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1167	tr|G8BTR5|G8BTR5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1168	tr|G8C207|G8C207_TETPH	100.0
Tetrapisispora_phaffii@Seq_1169	tr|G8BV52|G8BV52_TETPH	100.0
Tetrapisispora_phaffii@Seq_117	tr|G8BZ26|G8BZ26_TETPH	100.0
Tetrapisispora_phaffii@Seq_1170	tr|G8BS48|G8BS48_TETPH	100.0
Tetrapisispora_phaffii@Seq_1171	tr|G8BPX0|G8BPX0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1172	tr|G8BY42|G8BY42_TETPH	100.0
Tetrapisispora_phaffii@Seq_1173	tr|G8BMU3|G8BMU3_TETPH	98.023
Tetrapisispora_phaffii@Seq_1174	tr|G8C246|G8C246_TETPH	100.0
Tetrapisispora_phaffii@Seq_1175	tr|G8BRS2|G8BRS2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1176	tr|G8BVM6|G8BVM6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1177	tr|G8C053|G8C053_TETPH	100.0
Tetrapisispora_phaffii@Seq_1178	tr|G8BQM8|G8BQM8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1179	tr|G8BPG1|G8BPG1_TETPH	100.0
Tetrapisispora_phaffii@Seq_118	tr|G8BZ58|G8BZ58_TETPH	100.0
Tetrapisispora_phaffii@Seq_1180	tr|G8BXT2|G8BXT2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1181	tr|G8BZN1|G8BZN1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1182	tr|G8BZA4|G8BZA4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1183	tr|G8BW67|G8BW67_TETPH	100.0
Tetrapisispora_phaffii@Seq_1184	tr|G8BQU7|G8BQU7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1185	tr|G8BWN2|G8BWN2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1186	tr|G8BTT4|G8BTT4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1187	tr|G8C0P9|G8C0P9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1188	tr|G8BQJ5|G8BQJ5_TETPH	99.618
Tetrapisispora_phaffii@Seq_1189	tr|G8C1K4|G8C1K4_TETPH	100.0
Tetrapisispora_phaffii@Seq_119	tr|G8BS18|G8BS18_TETPH	100.0
Tetrapisispora_phaffii@Seq_1190	tr|G8C2C0|G8C2C0_TETPH	99.831
Tetrapisispora_phaffii@Seq_1191	tr|G8BYX7|G8BYX7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1193	tr|G8BS15|G8BS15_TETPH	100.0
Tetrapisispora_phaffii@Seq_1195	tr|G8BXW8|G8BXW8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1196	tr|G8BQJ3|G8BQJ3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1197	tr|G8BPC6|G8BPC6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1198	tr|G8C0Z2|G8C0Z2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1199	tr|G8BTZ0|G8BTZ0_TETPH	100.0
Tetrapisispora_phaffii@Seq_12	tr|G8BWR4|G8BWR4_TETPH	100.0
Tetrapisispora_phaffii@Seq_120	tr|G8BYY6|G8BYY6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1200	tr|G8C1M8|G8C1M8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1201	tr|G8BSZ6|G8BSZ6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1202	tr|G8C008|G8C008_TETPH	100.0
Tetrapisispora_phaffii@Seq_1203	tr|G8BZC3|G8BZC3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1204	tr|G8BV41|G8BV41_TETPH	100.0
Tetrapisispora_phaffii@Seq_1205	tr|G8BXQ0|G8BXQ0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1206	tr|G8BV45|G8BV45_TETPH	100.0
Tetrapisispora_phaffii@Seq_1207	tr|G8BQY3|G8BQY3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1208	tr|G8BQ92|G8BQ92_TETPH	100.0
Tetrapisispora_phaffii@Seq_1209	tr|G8BPH3|G8BPH3_TETPH	100.0
Tetrapisispora_phaffii@Seq_121	tr|G8BXA6|G8BXA6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1210	tr|G8BSV2|G8BSV2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1211	tr|G8BZV7|G8BZV7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1212	tr|G8C185|G8C185_TETPH	100.0
Tetrapisispora_phaffii@Seq_1213	tr|G8BU47|G8BU47_TETPH	100.0
Tetrapisispora_phaffii@Seq_1214	tr|G8BUH7|G8BUH7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1215	tr|G8BP86|G8BP86_TETPH	100.0
Tetrapisispora_phaffii@Seq_1217	tr|G8BTD8|G8BTD8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1218	tr|G8C1E7|G8C1E7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1219	tr|G8BN63|G8BN63_TETPH	100.0
Tetrapisispora_phaffii@Seq_122	tr|G8BW51|G8BW51_TETPH	100.0
Tetrapisispora_phaffii@Seq_1220	tr|G8BV02|G8BV02_TETPH	100.0
Tetrapisispora_phaffii@Seq_1221	tr|G8BQ26|G8BQ26_TETPH	100.0
Tetrapisispora_phaffii@Seq_1222	tr|G8BPR7|G8BPR7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1223	tr|G8C083|G8C083_TETPH	100.0
Tetrapisispora_phaffii@Seq_1224	tr|G8C250|G8C250_TETPH	99.259
Tetrapisispora_phaffii@Seq_1225	tr|G8C1Y5|G8C1Y5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1226	tr|G8BVC2|G8BVC2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1227	tr|G8BN74|G8BN74_TETPH	100.0
Tetrapisispora_phaffii@Seq_1228	tr|G8BWM2|G8BWM2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1229	tr|G8BRX5|G8BRX5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1230	tr|G8BQU1|G8BQU1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1231	tr|G8BWM3|G8BWM3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1232	tr|G8C0K6|G8C0K6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1233	tr|G8C1Z2|G8C1Z2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1234	tr|G8C233|G8C233_TETPH	100.0
Tetrapisispora_phaffii@Seq_1235	tr|G8BR59|G8BR59_TETPH	100.0
Tetrapisispora_phaffii@Seq_1236	tr|G8BPW9|G8BPW9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1237	tr|G8BUJ1|G8BUJ1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1238	tr|G8BUW6|G8BUW6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1239	tr|G8BPD7|G8BPD7_TETPH	100.0
Tetrapisispora_phaffii@Seq_124	tr|G8BWP4|G8BWP4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1240	tr|G8BSY9|G8BSY9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1241	tr|G8BUY9|G8BUY9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1242	tr|G8BN19|G8BN19_TETPH	100.0
Tetrapisispora_phaffii@Seq_1243	tr|G8BQI4|G8BQI4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1245	tr|G8BTY0|G8BTY0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1246	tr|G8BZL0|G8BZL0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1247	tr|G8C1N8|G8C1N8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1248	tr|G8BNV5|G8BNV5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1249	tr|G8BWN9|G8BWN9_TETPH	100.0
Tetrapisispora_phaffii@Seq_125	tr|G8C078|G8C078_TETPH	100.0
Tetrapisispora_phaffii@Seq_1250	tr|G8BSL3|G8BSL3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1251	tr|G8C1S3|G8C1S3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1252	tr|G8BQF7|G8BQF7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1253	tr|G8BNY1|G8BNY1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1254	tr|G8BY34|G8BY34_TETPH	100.0
Tetrapisispora_phaffii@Seq_1255	tr|G8BZN9|G8BZN9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1256	tr|G8BWB8|G8BWB8_TETPH	100.0
Tetrapisispora_phaffii@Seq_1257	tr|G8BSH4|G8BSH4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1259	tr|G8BUT7|G8BUT7_TETPH	100.0
Tetrapisispora_phaffii@Seq_126	tr|G8BXS2|G8BXS2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1260	tr|G8BYH5|G8BYH5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1261	tr|G8BWF0|G8BWF0_TETPH	100.0
Tetrapisispora_phaffii@Seq_1262	tr|G8BNG5|G8BNG5_TETPH	100.0
Tetrapisispora_phaffii@Seq_1263	tr|G8BQF2|G8BQF2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1264	tr|G8C167|G8C167_TETPH	100.0
Tetrapisispora_phaffii@Seq_1265	tr|G8C1P7|G8C1P7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1266	tr|G8BWC4|G8BWC4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1267	tr|G8C137|G8C137_TETPH	100.0
Tetrapisispora_phaffii@Seq_1268	tr|G8BYV2|G8BYV2_TETPH	100.0
Tetrapisispora_phaffii@Seq_1269	tr|G8BX44|G8BX44_TETPH	100.0
Tetrapisispora_phaffii@Seq_127	tr|G8BUQ7|G8BUQ7_TETPH	100.0
Tetrapisispora_phaffii@Seq_1270	tr|G8BZV1|G8BZV1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1271	tr|G8C136|G8C136_TETPH	100.0
Tetrapisispora_phaffii@Seq_1272	tr|G8BRS4|G8BRS4_TETPH	100.0
Tetrapisispora_phaffii@Seq_1273	tr|G8BUX3|G8BUX3_TETPH	98.90799999999999
Tetrapisispora_phaffii@Seq_1274	tr|G8BUF6|G8BUF6_TETPH	100.0
Tetrapisispora_phaffii@Seq_1275	tr|G8C1T9|G8C1T9_TETPH	100.0
Tetrapisispora_phaffii@Seq_1276	tr|G8BYJ1|G8BYJ1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1277	tr|G8BXK1|G8BXK1_TETPH	100.0
Tetrapisispora_phaffii@Seq_1278	tr|G8BRR3|G8BRR3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1279	tr|G8BWW8|G8BWW8_TETPH	100.0
Tetrapisispora_phaffii@Seq_128	tr|G8BU59|G8BU59_TETPH	100.0
Tetrapisispora_phaffii@Seq_1280	tr|G8BU60|G8BU60_TETPH	100.0
Tetrapisispora_phaffii@Seq_1281	tr|G8BXP3|G8BXP3_TETPH	100.0
Tetrapisispora_phaffii@Seq_1282	tr|G8BQP8|G8BQP8_TETPH	100.0
