query id	uniprot id	identity
Zygosaccharomyces_rouxii@Seq_1073	tr|C5DY35|C5DY35_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1074	tr|C5DYS5|C5DYS5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1075	tr|C5DTX7|C5DTX7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1076	tr|C5DT06|C5DT06_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1077	tr|C5DRQ3|C5DRQ3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1078	tr|C5DU24|C5DU24_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1079	tr|C5DUX3|C5DUX3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_108	tr|C5DQ09|C5DQ09_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1080	tr|C5DQK0|C5DQK0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1081	tr|C5DSF7|C5DSF7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1082	tr|C5DZP1|C5DZP1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1083	tr|C5E4S9|C5E4S9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1084	tr|C5DVJ5|C5DVJ5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1085	tr|C5DUB1|C5DUB1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1086	tr|C5DXS2|C5DXS2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1087	tr|C5DSN3|C5DSN3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1088	tr|C5DQC2|C5DQC2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1089	tr|C5DZR7|C5DZR7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_109	tr|C5E4Q3|C5E4Q3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1090	tr|C5DZC7|C5DZC7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1091	tr|C5DYL5|C5DYL5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1092	tr|C5DQV7|C5DQV7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1093	tr|C5DPI9|C5DPI9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1094	tr|C5E1J8|C5E1J8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1095	tr|C5DZG9|C5DZG9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1096	tr|C5E096|C5E096_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1097	tr|C5DSH3|C5DSH3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1098	tr|C5E1H0|C5E1H0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1099	tr|C5DPE2|C5DPE2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_11	tr|C5DXB6|C5DXB6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_110	tr|C5DR05|C5DR05_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1100	tr|C5DWL4|C5DWL4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1101	tr|C5E1I8|C5E1I8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1102	tr|C5DVV4|C5DVV4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1103	tr|C5DPS4|C5DPS4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1104	tr|C5DZY7|C5DZY7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1105	tr|C5DS53|C5DS53_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1106	tr|C5E1U6|C5E1U6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1107	tr|C5DX76|C5DX76_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1108	tr|C5DSX2|C5DSX2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1109	tr|C5DZU8|C5DZU8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_111	tr|C5E0C3|C5E0C3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1110	sp|C5E000|KXD1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1111	tr|C5DR43|C5DR43_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1112	tr|C5E1H4|C5E1H4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1113	tr|C5DTY3|C5DTY3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1114	sp|C5E006|MPS2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1115	tr|C5DZU1|C5DZU1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1116	tr|C5DRD2|C5DRD2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1117	tr|C5DSN2|C5DSN2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1118	tr|C5DVC2|C5DVC2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1119	tr|C5DUR3|C5DUR3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_112	sp|C5DQ08|AIM36_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1120	tr|C5DU71|C5DU71_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1122	tr|C5DXB0|C5DXB0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1123	tr|C5DP21|C5DP21_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1124	tr|C5DSY7|C5DSY7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1125	tr|C5E4I4|C5E4I4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1126	tr|C5DSB6|C5DSB6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1127	tr|C5DXQ6|C5DXQ6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1128	tr|C5DYK3|C5DYK3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1129	tr|C5E059|C5E059_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_113	tr|C5DWY2|C5DWY2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1130	tr|C5E0L0|C5E0L0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1131	tr|C5DPR8|C5DPR8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1132	tr|C5DNU5|C5DNU5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1133	tr|C5DPF0|C5DPF0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1134	tr|C5DQ11|C5DQ11_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1135	tr|C5E4V4|C5E4V4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1136	tr|C5DPT9|C5DPT9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1137	tr|C5DWD3|C5DWD3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1138	tr|C5DQ22|C5DQ22_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1139	tr|C5DPS1|C5DPS1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_114	tr|C5DYZ1|C5DYZ1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1140	tr|C5DQM5|C5DQM5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1141	tr|C5DQ95|C5DQ95_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1142	tr|C5DRW5|C5DRW5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1143	tr|C5DRM0|C5DRM0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1144	tr|C5DWH9|C5DWH9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1145	tr|C5E4K6|C5E4K6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1146	tr|C5DUS2|C5DUS2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1147	tr|C5DZD5|C5DZD5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1148	tr|C5DYK0|C5DYK0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1149	tr|C5E4G0|C5E4G0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_115	tr|C5DYE9|C5DYE9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1150	tr|C5DZV9|C5DZV9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1151	tr|C5DVK8|C5DVK8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1152	tr|C5DVC3|C5DVC3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1153	tr|C5DQD4|C5DQD4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1154	tr|C5DV79|C5DV79_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1155	tr|C5E1E5|C5E1E5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1156	tr|C5E0P7|C5E0P7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1157	tr|C5E0W4|C5E0W4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1158	tr|C5DVV6|C5DVV6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1159	tr|C5DSA9|C5DSA9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_116	tr|C5DYB5|C5DYB5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1160	tr|C5E430|C5E430_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1161	tr|C5E4G6|C5E4G6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1162	tr|C5DV01|C5DV01_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1164	tr|C5DWX4|C5DWX4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1165	tr|C5DXD6|C5DXD6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1166	tr|C5DT20|C5DT20_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1167	tr|C5E4V2|C5E4V2_ZYGRC	89.13
Zygosaccharomyces_rouxii@Seq_1168	tr|C5DT91|C5DT91_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1169	tr|C5DVD8|C5DVD8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_117	tr|C5DPG0|C5DPG0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1170	tr|C5E1I5|C5E1I5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1171	tr|C5DZV8|C5DZV8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1172	tr|C5DW78|C5DW78_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1173	tr|C5DRK8|C5DRK8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1174	tr|C5DSC7|C5DSC7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1175	tr|C5DRV9|C5DRV9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1176	tr|C5DQ71|C5DQ71_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1177	tr|C5DP17|C5DP17_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1178	tr|C5E0N6|C5E0N6_ZYGRC	98.226
Zygosaccharomyces_rouxii@Seq_1179	tr|C5E079|C5E079_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_118	tr|C5DP82|C5DP82_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1180	tr|C5E185|C5E185_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1181	tr|C5DP66|C5DP66_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1182	tr|C5DT35|C5DT35_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1183	tr|C5E0Q3|C5E0Q3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1184	tr|C5E192|C5E192_ZYGRC	96.25399999999999
Zygosaccharomyces_rouxii@Seq_1185	tr|C5DYJ3|C5DYJ3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1186	tr|C5E4W1|C5E4W1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1187	tr|C5DUW4|C5DUW4_ZYGRC	99.115
Zygosaccharomyces_rouxii@Seq_1188	tr|C5DRL8|C5DRL8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1189	tr|C5DRQ4|C5DRQ4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_119	tr|C5DUG5|C5DUG5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1190	tr|C5E4Y6|C5E4Y6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1191	tr|C5DUR9|C5DUR9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1192	tr|C5E0V9|C5E0V9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1193	tr|C5DXJ8|C5DXJ8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1194	tr|C5E4N0|C5E4N0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1195	tr|C5DVS3|C5DVS3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1196	tr|C5DNU3|C5DNU3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1197	sp|C5DY61|SLX4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1198	tr|C5DP97|C5DP97_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1199	tr|C5DX75|C5DX75_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_12	tr|C5E4Z8|C5E4Z8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_120	tr|C5DPD3|C5DPD3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1200	tr|C5DYC6|C5DYC6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1201	tr|C5E425|C5E425_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1202	tr|C5DRF3|C5DRF3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1203	tr|C5DQR5|C5DQR5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1204	tr|C5DX96|C5DX96_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1205	tr|C5DTN8|C5DTN8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1206	tr|C5E1H7|C5E1H7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1207	tr|C5DZM5|C5DZM5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1208	tr|C5DQN0|C5DQN0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1209	tr|C5E0I3|C5E0I3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_121	sp|C5DP04|AIM4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1210	tr|C5E402|C5E402_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1211	tr|C5DQC9|C5DQC9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1212	tr|C5DUZ3|C5DUZ3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1213	tr|C5DW92|C5DW92_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1214	tr|C5E024|C5E024_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1215	tr|C5DTN5|C5DTN5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1216	tr|C5DYC9|C5DYC9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1217	tr|C5DPA3|C5DPA3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1218	tr|C5E4I8|C5E4I8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1219	tr|C5DQX3|C5DQX3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_122	tr|C5E0K8|C5E0K8_ZYGRC	97.814
Zygosaccharomyces_rouxii@Seq_1220	tr|C5DUD9|C5DUD9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1221	tr|C5DTE4|C5DTE4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1222	tr|C5DYV3|C5DYV3_ZYGRC	96.234
Zygosaccharomyces_rouxii@Seq_1223	tr|C5E199|C5E199_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1224	tr|C5DY88|C5DY88_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1225	tr|C5DTW4|C5DTW4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1226	tr|C5DRR7|C5DRR7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1227	tr|C5DTC2|C5DTC2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1228	tr|C5DX93|C5DX93_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1229	tr|C5E134|C5E134_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_123	tr|C5DR96|C5DR96_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1230	tr|C5DYM4|C5DYM4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1231	tr|C5DVB7|C5DVB7_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1233	tr|C5E0V1|C5E0V1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1234	tr|C5DX48|C5DX48_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1235	tr|C5DP31|C5DP31_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1236	tr|C5DPP9|C5DPP9_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1237	tr|C5DQ23|C5DQ23_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1238	tr|C5DXR3|C5DXR3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1239	tr|C5DPT4|C5DPT4_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_124	tr|C5DPK5|C5DPK5_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1240	tr|C5DX74|C5DX74_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1241	tr|C5DQZ8|C5DQZ8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1242	tr|C5DVQ6|C5DVQ6_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1243	tr|C5DRR0|C5DRR0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1244	tr|C5DVT2|C5DVT2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1245	sp|C5DQ18|NUR1_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1246	tr|C5DP62|C5DP62_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1247	tr|C5E4X8|C5E4X8_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1248	tr|C5DR03|C5DR03_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1249	tr|C5DSM3|C5DSM3_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_125	tr|C5DYZ2|C5DYZ2_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1250	tr|C5DYS0|C5DYS0_ZYGRC	100.0
Zygosaccharomyces_rouxii@Seq_1251	tr|C5DSB0|C5DSB0_ZYGRC	100.0
