Query ID	Predicted EC number
Saccharomyces_cerevisiae@YPL227C	EC:2.4.1.117
Lipomyces_starkeyi@Seq_4086	EC:6.2.1.16
yHMPu5000034932_Kuraishia_ogatae@Seq_4380	EC:3.1.26.5
yHMPu5000034933_Kuraishia_molischiana@Seq_5360	EC:5.2.1.8
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_1945	EC:3.1.1.5
Saccharomyces_cerevisiae@YOR362C	EC:3.4.25.1
Saccharomyces_cerevisiae@YDR459C	EC:2.3.1.225
Saccharomyces_cerevisiae@YER070W	EC:1.17.4.1
Metschnikowia_borealis@Seq_3148	EC:3.1.26.5
Fusarium_graminearum@Seq_9889	EC:2.4.1.12
Saccharomyces_cerevisiae@YHR046C	EC:3.1.3.25
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_981	EC:4.2.3.5
Hanseniaspora_vinae@Seq_3226	EC:1.9.3.1
yHMPu5000034655_Botryozyma_nematodophila@Seq_3527	EC:1.6.5.3
Saccharomyces_cerevisiae@YKL001C	EC:2.7.1.25
Saccharomyces_cerevisiae@YML120C	EC:1.6.5.9
Arthrobotrys_oligospora@Seq_411	EC:3.2.1.8
Saccharomyces_cerevisiae@YPL207W	EC:4.1.3.44
Saccharomyces_cerevisiae@YER005W	EC:3.6.1.5
yHMPu5000034999_Cephaloascus_fragrans@Seq_538	EC:1.6.5.3
yHMPu5000035018_Candida_canberraensis@Seq_5314	EC:5.2.1.8
Saccharomyces_cerevisiae@YOR347C	EC:2.7.1.40
yHMPu5000034952_Citeromyces_siamensis@Seq_8509	EC:2.1.1.98
yHAB158_Kazachstania_viticola@Seq_2489	EC:2.7.11.23
Metschnikowia_cerradonensis@Seq_2217	EC:3.1.26.5
Saccharomyces_cerevisiae@YIR037W	EC:1.11.1.15
Saccharomyces_cerevisiae@YIR037W	EC:1.11.1.9
yHMPu5000034655_Botryozyma_nematodophila@Seq_4739	EC:2.3.2.27
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7414	EC:2.3.2.27
Saccharomyces_cerevisiae@YGL125W	EC:1.5.1.20
Saccharomyces_cerevisiae@YGL194C	EC:3.5.1.98
Saccharomyces_cerevisiae@YFL033C	EC:2.7.11.1
Saccharomyces_cerevisiae@YER023W	EC:1.5.1.2
yHMPu5000035641_Yamadazyma_scolyti@Seq_3416	EC:3.1.26.5
Saccharomyces_cerevisiae@YIL153W	EC:5.2.1.8
yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2922	EC:2.7.11.1
Saccharomyces_cerevisiae@YPL030W	EC:2.1.1.211
yHMPu5000035662_Meyerozyma_caribbica@Seq_3487	EC:5.2.1.8
Aspergillus_nidulans@Seq_6967	EC:1.13.11.24
Aspergillus_nidulans@Seq_8276	EC:3.2.1.4
Saccharomyces_cerevisiae@YNL048W	EC:2.4.1.131
Coccidioides_immitis@Seq_7329	EC:5.1.1.1
yHMPu5000035670_Phaffomyces_opuntiae@Seq_5137	EC:1.14.19.1
Saccharomyces_cerevisiae@YBR046C	EC:1.6.5.5
Saccharomyces_cerevisiae@YBL004W	EC:2.7.7.6
Saccharomyces_cerevisiae@YHR201C	EC:3.6.1.11
Saccharomyces_cerevisiae@YLL018C	EC:6.1.1.12
Aspergillus_nidulans@Seq_7655	EC:5.2.1.8
Aspergillus_nidulans@Seq_7655	EC:5.99.1.2
yHMPu5000034635_Nadsonia_fulvescens@Seq_953	EC:1.6.5.3
Candida_apicola@Seq_2599	EC:2.6.1.42
yHMPu5000034887_Ogataea_trehaloabstinens@Seq_3157	EC:1.14.13.70
Saccharomyces_cerevisiae@YPL272C	EC:3.1.1.3
Aspergillus_nidulans@Seq_1422	EC:3.2.1.99
Saccharomyces_cerevisiae@YBR028C	EC:2.7.11.1
Candida_versatilis@Seq_4721	EC:3.6.4.13
yHMPu5000034655_Botryozyma_nematodophila@Seq_4766	EC:5.2.1.8
Arthrobotrys_oligospora@Seq_9180	EC:2.7.7.48
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_4374	EC:2.7.11.1
Saccharomyces_cerevisiae@YNR012W	EC:2.7.1.48
Saccharomyces_cerevisiae@YBR084W	EC:6.3.4.3
Saccharomyces_cerevisiae@YBR084W	EC:3.5.4.9
Saccharomyces_cerevisiae@YBR084W	EC:1.5.1.5
Saccharomyces_cerevisiae@YLR100W	EC:1.1.1.270
Neurospora_crassa@Seq_7274	EC:2.3.2.27
Saccharomyces_cerevisiae@YHR008C	EC:1.15.1.1
yHMPu5000034614_Saturnispora_silvae@Seq_2416	EC:3.1.26.5
Saccharomyces_cerevisiae@YDR226W	EC:2.7.4.3
yHMPu5000034671_Blastobotrys_peoriensis@Seq_5233	EC:2.7.11.1
yHMPu5000034673_Blastobotrys_nivea@Seq_8204	EC:5.2.1.8
Saccharomyces_cerevisiae@YNL154C	EC:2.7.11.1
Spathaspora_gorwiae@Seq_2828	EC:3.1.26.3
Debaryomyces_hansenii@Seq_542	EC:3.2.1.52
Sclerotinia_sclerotiorum@Seq_12467	EC:2.3.2.27
Saccharomyces_cerevisiae@YJR121W	EC:3.6.3.14
yHAB148_Kazachstania_intestinalis@Seq_4568	EC:1.14.99.29
yHMPu5000035279_Tortispora_starmeri@Seq_1214	EC:2.3.2.27
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_1639	EC:1.9.3.1
yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5683	EC:3.2.1.14
Saccharomyces_cerevisiae@YPL123C	EC:3.1.27.1
Sclerotinia_sclerotiorum@Seq_9694	EC:1.1.1.40
Saccharomyces_cerevisiae@YGL130W	EC:2.7.7.50
yHMPu5000035274_Wickerhamomyces_alni@Seq_2357	EC:3.1.1.1
Saccharomyces_cerevisiae@YNL045W	EC:3.3.2.6
Saccharomyces_cerevisiae@YFR015C	EC:2.4.1.11
Stagonospora_nodorum@Seq_11472	EC:3.4.11.5
Kazachstania_africana@Seq_3715	EC:2.2.1.2
Saccharomyces_cerevisiae@YBR026C	EC:1.3.1.104
Ascoidea_asiatica@Seq_956	EC:2.7.11.24
Saccharomyces_cerevisiae@YFL022C	EC:6.1.1.20
yHMPu5000034614_Saturnispora_silvae@Seq_728	EC:3.1.3.16
Saccharomyces_cerevisiae@YGL180W	EC:2.7.11.1
Saccharomyces_cerevisiae@YIL103W	EC:2.5.1.108
Pachysolen_tannophilus@Seq_4739	EC:1.1.1.1
Saccharomyces_cerevisiae@YKL029C	EC:1.1.1.38
Saccharomyces_cerevisiae@YJR009C	EC:1.2.1.12
Ambrosiozyma_monospora@Seq_6825	EC:3.2.1.4
Saccharomyces_cerevisiae@YNL032W	EC:3.1.3.48
Metschnikowia_hamakuensis@Seq_3339	EC:2.7.7.6
Saccharomyces_cerevisiae@YOR244W	EC:2.3.1.48
yHMPu5000034986_Candida_oregonensis@Seq_1906	EC:2.4.2.10
Saccharomyces_cerevisiae@YDR177W	EC:2.3.2.23
Stagonospora_nodorum@Seq_8425	EC:3.2.1.4
Saccharomyces_cerevisiae@YOL128C	EC:2.7.11.1
Schizosaccharomyces_pombe@Seq_2656	EC:2.4.99.18
Nakaseomyces_castellii@Seq_3155	EC:2.7.11.1
Saccharomyces_cerevisiae@YOL100W	EC:2.7.11.1
Kluyveromyces_marxianus@Seq_3438	EC:1.6.5.3
Saccharomyces_cerevisiae@YPL228W	EC:3.1.3.33
Saccharomyces_cerevisiae@YGL167C	EC:3.6.3.8
Saccharomyces_cerevisiae@YIL095W	EC:2.7.11.1
Saccharomyces_cerevisiae@YDL078C	EC:1.1.1.37
yHMPu5000026142_Citeromyces_matritensis@Seq_1705	EC:3.5.2.3
Aspergillus_nidulans@Seq_6958	EC:3.2.1.18
Sclerotinia_sclerotiorum@Seq_13076	EC:5.4.3.2
Xylona_heveae@Seq_1961	EC:1.6.5.3
Metschnikowia_santaceciliae@Seq_5463	EC:1.6.5.3
Arthrobotrys_oligospora@Seq_3828	EC:4.4.1.8
Saccharomyces_cerevisiae@YFR010W	EC:3.4.19.12
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_996	EC:1.9.3.1
Saccharomyces_cerevisiae@YOR335C	EC:6.1.1.7
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4773	EC:6.3.5.7
Saccharomyces_cerevisiae@YLR240W	EC:2.7.1.137
yHMPu5000035018_Candida_canberraensis@Seq_5527	EC:5.2.1.8
Arthrobotrys_oligospora@Seq_8666	EC:3.6.4.12
yHMPu5000034952_Citeromyces_siamensis@Seq_9195	EC:3.1.3.16
Debaryomyces_hansenii@Seq_1850	EC:2.7.11.1
Aspergillus_nidulans@Seq_5239	EC:3.1.3.2
Lipomyces_starkeyi@Seq_1511	EC:2.7.7.48
Saccharomyces_cerevisiae@YNL071W	EC:2.3.1.12
yHMPu5000035271_Wickerhamomyces_bovis@Seq_2092	EC:3.1.3.48
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_5501	EC:1.9.3.1
Saccharomyces_cerevisiae@YER061C	EC:2.3.1.179
yHAB155_Kazachstania_spencerorum@Seq_4938	EC:2.3.1.199
yHMPu5000034754_Lipomyces_arxii@Seq_4372	EC:3.2.1.39
yHMPu5000034974_Deakozyma_indianensis@Seq_5375	EC:2.7.11.1
Tortispora_caseinolytica@Seq_3095	EC:2.7.11.1
Saccharomyces_cerevisiae@YMR289W	EC:4.1.3.38
Saccharomyces_cerevisiae@YIL020C	EC:5.3.1.16
Saccharomyces_cerevisiae@YBR035C	EC:1.4.3.5
yHMPu5000034665_Kodamaea_laetipori@Seq_5728	EC:2.7.11.24
yHMPu5000034952_Citeromyces_siamensis@Seq_8912	EC:2.7.1.50
Candida_infanticola@Seq_3140	EC:3.1.3.16
yHMPu5000034635_Nadsonia_fulvescens@Seq_5970	EC:1.1.1.8
Saccharomyces_cerevisiae@YML057W	EC:3.1.3.16
Babjeviella_inositovora@Seq_4222	EC:2.7.11.1
yHMPu5000035670_Phaffomyces_opuntiae@Seq_522	EC:3.1.1.31
Nakaseomyces_castellii@Seq_2667	EC:2.7.11.1
Saccharomyces_cerevisiae@YKL034W	EC:2.3.2.27
Saccharomyces_cerevisiae@YLR032W	EC:2.3.2.27
Saccharomyces_cerevisiae@YEL046C	EC:4.1.2.48
yHAB132_Kazachstania_martiniae@Seq_5489	EC:2.2.1.2
Saccharomyces_cerevisiae@YBR006W	EC:1.2.1.16
yHMPu5000034643_Candida_schatavii@Seq_4627	EC:3.1.26.5
Neurospora_crassa@Seq_8162	EC:2.1.1.79
yHMPu5000035047_Barnettozyma_pratensis@Seq_4235	EC:2.3.2.27
Metschnikowia_continentalis@Seq_5427	EC:2.7.11.24
Saccharomyces_cerevisiae@YDR437W	EC:2.4.1.198
yHMPu5000034760_Lipomyces_kononenkoae@Seq_6927	EC:1.6.5.2
Saccharomyces_cerevisiae@YDR023W	EC:6.1.1.11
Saccharomyces_cerevisiae@YDL160C	EC:3.6.4.13
Sclerotinia_sclerotiorum@Seq_9025	EC:2.7.11.1
Botrytis_cinerea@Seq_1886	EC:2.7.7.6
Naumovozyma_dairenensis@Seq_2527	EC:1.3.5.1
Schizosaccharomyces_pombe@Seq_5026	EC:4.2.1.130
Arthrobotrys_oligospora@Seq_2231	EC:3.6.4.13
Saccharomyces_cerevisiae@YBL068W	EC:2.7.6.1
Metschnikowia_hawaiiensis@Seq_586	EC:2.3.1.31
Nakaseomyces_delphensis@Seq_1267	EC:1.6.5.3
Saccharomyces_cerevisiae@YGR094W	EC:6.1.1.9
Nadsonia_fulvescens_var_elongata@Seq_2219	EC:5.2.1.8
Saccharomyces_cerevisiae@YHR030C	EC:2.7.11.24
Nakaseomyces_castellii@Seq_3988	EC:2.7.2.11
Fusarium_graminearum@Seq_9352	EC:2.3.2.27
Botrytis_cinerea@Seq_15251	EC:2.7.7.6
yHMPu5000034606_Priceomyces_medius@Seq_444	EC:3.2.1.17
Fusarium_graminearum@Seq_1817	EC:3.2.1.17
yHMPu5000035691_Candida_salmanticensis@Seq_2593	EC:3.1.1.5
Aspergillus_nidulans@Seq_1774	EC:2.7.13.3
yHMPu5000034674_Blastobotrys_muscicola@Seq_6239	EC:3.2.1.17
Aspergillus_nidulans@Seq_1082	EC:3.2.1.21
Botrytis_cinerea@Seq_16137	EC:3.4.11.5
Saccharomyces_cerevisiae@YOR274W	EC:2.5.1.75
yHMPu5000035629_Yueomyces_sinensis@Seq_4340	EC:2.7.7.6
Komagataella_pastoris@Seq_1318	EC:2.3.2.27
Arxula_adeninivorans@Seq_3891	EC:2.3.2.23
Wickerhamia_fluorescens@Seq_2673	EC:3.11.1.1
Ambrosiozyma_monospora@Seq_2776	EC:5.2.1.8
Botrytis_cinerea@Seq_3363	EC:2.3.2.27
Arthrobotrys_oligospora@Seq_9476	EC:3.6.4.12
Saccharomyces_cerevisiae@YDR075W	EC:3.1.3.16
yHMPu5000035665_Middelhovenomyces_tepae@Seq_187	EC:5.4.2.11
Aspergillus_nidulans@Seq_8722	EC:4.2.2.2
yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_3562	EC:2.3.2.27
Saccharomyces_cerevisiae@YJR149W	EC:1.13.12.16
Metschnikowia_matae_maris@Seq_3761	EC:1.6.5.3
yHMPu5000034604_Sporopachydermia_lactativora@Seq_3839	EC:2.7.11.1
Saccharomyces_cerevisiae@YDR234W	EC:4.2.1.36
Brettanomyces_anomalus@Seq_4664	EC:1.14.19.1
Saccharomyces_cerevisiae@YGL026C	EC:4.2.1.20
Saccharomyces_cerevisiae@YDR194C	EC:3.6.4.13
yHAB134_Kazachstania_turicensis@Seq_5720	EC:3.1.26.5
Saccharomyces_cerevisiae@YNL116W	EC:2.3.2.27
yHMPu5000034631_Martiniozyma_abiesophila@Seq_11040	EC:2.6.1.62
yHMPu5000035261_Candida_ponderosae@Seq_4482	EC:1.2.1.12
Saccharomyces_cerevisiae@YMR022W	EC:2.3.2.23
Saccharomyces_cerevisiae@YAR018C	EC:2.7.11.1
Stagonospora_nodorum@Seq_8285	EC:2.3.2.27
Saccharomyces_cerevisiae@YKL171W	EC:2.7.11.1
Schizosaccharomyces_pombe@Seq_4600	EC:3.1.26.11
Saccharomyces_cerevisiae@YPR069C	EC:2.5.1.16
Saccharomyces_cerevisiae@YNL256W	EC:2.5.1.15
Saccharomyces_cerevisiae@YNL256W	EC:2.7.6.3
Saccharomyces_cerevisiae@YNL256W	EC:4.1.2.25
Saccharomyces_cerevisiae@YHR102W	EC:2.7.11.1
yHMPu5000034635_Nadsonia_fulvescens@Seq_3613	EC:2.7.11.1
Saccharomyces_cerevisiae@YPL152W	EC:5.2.1.8
Sclerotinia_sclerotiorum@Seq_1019	EC:1.1.1.62
Saccharomyces_cerevisiae@YEL012W	EC:2.3.2.23
Saccharomyces_cerevisiae@YLR247C	EC:2.3.2.27
Aspergillus_nidulans@Seq_6255	EC:2.3.1.199
Ambrosiozyma_monospora@Seq_6015	EC:2.3.2.27
Saccharomyces_cerevisiae@YDR410C	EC:2.1.1.100
Saccharomyces_cerevisiae@YPL153C	EC:2.7.12.1
Saccharomyces_cerevisiae@YPR106W	EC:2.7.11.1
Fusarium_graminearum@Seq_7180	EC:3.6.4.12
Lachancea_meyersii@Seq_1143	EC:5.2.1.8
Ogataea_methanolica@Seq_3884	EC:5.2.1.8
yHMPu5000035271_Wickerhamomyces_bovis@Seq_308	EC:3.6.4.12
yHMPu5000035679_Candida_rhagii@Seq_3795	EC:5.2.1.8
Saccharomyces_cerevisiae@YOR163W	EC:3.6.1.52
Botrytis_cinerea@Seq_2901	EC:5.3.4.1
Sugiyamaella_lignohabitans@Seq_6204	EC:1.2.1.24
Sugiyamaella_lignohabitans@Seq_6204	EC:1.2.1.16
yHMPu5000034648_Candida_restingae@Seq_3021	EC:1.15.1.1
Nadsonia_fulvescens_var_elongata@Seq_5828	EC:3.1.3.16
Scheffersomyces_lignosus@Seq_1256	EC:5.2.1.8
Candida_glabrata@Seq_4751	EC:2.4.2.7
yHMPu5000034952_Citeromyces_siamensis@Seq_2719	EC:5.2.1.8
Kazachstania_africana@Seq_1887	EC:2.3.1.199
Geotrichum_candidum@Seq_2298	EC:6.2.1.26
Saccharomyces_cerevisiae@YDR294C	EC:4.1.2.27
Arxula_adeninivorans@Seq_4284	EC:3.2.1.37
Saccharomyces_cerevisiae@YGL171W	EC:3.6.4.13
Metschnikowia_bicuspidata@Seq_4112	EC:2.3.2.27
Metschnikowia_santaceciliae@Seq_4275	EC:1.11.1.15
Saccharomyces_cerevisiae@YNL099C	EC:3.1.3.48
Saccharomyces_cerevisiae@YBL091C	EC:3.4.11.18
Saccharomyces_cerevisiae@YLR239C	EC:2.3.1.181
Debaryomyces_hansenii@Seq_5317	EC:2.7.7.6
Saccharomyces_cerevisiae@YML054C	EC:1.1.2.3
yHAB166_Kazachstania_yakushimaensis@Seq_595	EC:3.1.26.5
Neurospora_crassa@Seq_4609	EC:1.11.1.7
Saccharomyces_cerevisiae@YNR060W	EC:1.16.1.9
Stagonospora_nodorum@Seq_3684	EC:5.2.1.8
yHMPu5000034671_Blastobotrys_peoriensis@Seq_3239	EC:1.10.3.2
Saccharomyces_cerevisiae@YKR056W	EC:2.1.1.35
yHMPu5000034998_Cephaloascus_albidus@Seq_6450	EC:1.6.5.3
Candida_versatilis@Seq_3827	EC:3.1.3.2
Saccharomyces_cerevisiae@YPL117C	EC:5.3.3.2
yHMPu5000034629_Pichia_exigua@Seq_292	EC:2.5.1.3
Saccharomyces_cerevisiae@YMR180C	EC:3.1.3.33
yHMPu5000035675_Kregervanrija_fluxuum@Seq_3732	EC:2.3.2.27
Saccharomyces_cerevisiae@YDL015C	EC:1.3.1.93
Saccharomyces_cerevisiae@YGR154C	EC:1.8.5.1
Saccharomyces_cerevisiae@YGR154C	EC:2.5.1.18
Botrytis_cinerea@Seq_6573	EC:2.3.2.27
yHMPu5000035690_Candida_vartiovaarae@Seq_5114	EC:2.7.7.6
yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_5246	EC:2.7.11.17
Botrytis_cinerea@Seq_15477	EC:3.1.1.74
Sclerotinia_sclerotiorum@Seq_11127	EC:3.1.26.5
Schizosaccharomyces_pombe@Seq_3189	EC:3.6.4.13
Saccharomyces_cerevisiae@YER087W	EC:6.1.1.15
Sporopachydermia_quercuum@Seq_2419	EC:2.7.11.1
yHMPu5000034635_Nadsonia_fulvescens@Seq_1159	EC:2.7.11.25
yHMPu5000034635_Nadsonia_fulvescens@Seq_1159	EC:2.7.11.1
Spathaspora_passalidarum@Seq_4888	EC:3.1.26.5
Saccharomyces_cerevisiae@YOR243C	EC:5.4.99.27
Arxula_adeninivorans@Seq_5198	EC:1.10.3.2
yHMPu5000035279_Tortispora_starmeri@Seq_2069	EC:2.3.2.27
Arthrobotrys_oligospora@Seq_2838	EC:3.6.4.13
Saccharomyces_cerevisiae@YPL023C	EC:1.5.1.20
Spathaspora_gorwiae@Seq_4234	EC:3.6.1.9
Arthrobotrys_oligospora@Seq_2283	EC:3.2.2.22
Fusarium_graminearum@Seq_5209	EC:3.1.1.32
yHMPu5000034624_Pichia_nakasei@Seq_1751	EC:2.3.2.27
Saccharomyces_cerevisiae@YNL073W	EC:6.1.1.6
Saccharomyces_cerevisiae@YGL148W	EC:4.2.3.5
Aspergillus_nidulans@Seq_2302	EC:1.5.1.2
yHMPu5000034614_Saturnispora_silvae@Seq_1784	EC:3.5.4.9
yHMPu5000034614_Saturnispora_silvae@Seq_1784	EC:1.5.1.5
yHMPu5000035645_Yarrowia_divulgata@Seq_1181	EC:1.9.3.1
Arthrobotrys_oligospora@Seq_9260	EC:3.2.1.8
Saccharomyces_cerevisiae@YOR386W	EC:4.1.99.3
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_2948	EC:5.2.1.8
Saccharomyces_cerevisiae@YMR300C	EC:2.4.2.14
Saccharomyces_cerevisiae@YNL277W	EC:2.3.1.31
Saccharomyces_cerevisiae@YDR300C	EC:2.7.2.11
Saccharomyces_cerevisiae@YGR175C	EC:1.14.14.17
Saccharomyces_cerevisiae@YGL205W	EC:1.3.3.6
Saccharomyces_cerevisiae@YLL051C	EC:1.16.1.9
Wickerhamiella_domercqiae@Seq_4121	EC:2.7.7.48
Sclerotinia_sclerotiorum@Seq_10373	EC:2.7.7.6
Saccharomyces_cerevisiae@YJL092W	EC:3.6.4.12
Arthrobotrys_oligospora@Seq_1429	EC:6.3.2.13
Saccharomyces_cerevisiae@YNR032W	EC:3.1.3.16
Schizosaccharomyces_pombe@Seq_1579	EC:6.5.1.1
Botrytis_cinerea@Seq_12871	EC:3.2.1.39
yHMPu5000034758_Lipomyces_japonicus@Seq_5444	EC:1.14.19.20
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3135	EC:2.5.1.18
Saccharomyces_cerevisiae@YPL273W	EC:2.1.1.10
Saccharomyces_cerevisiae@YOR005C	EC:6.5.1.1
Coccidioides_immitis@Seq_8104	EC:6.2.1.3
Sclerotinia_sclerotiorum@Seq_11821	EC:3.6.4.12
yHMPu5000034749_Lipomyces_mesembrius@Seq_3465	EC:1.1.1.21
Saccharomyces_cerevisiae@YMR001C	EC:2.7.11.21
