Query ID	Predicted EC number
Sclerotinia_sclerotiorum@Seq_10154	EC:2.3.2.27
Babjeviella_inositovora@Seq_4263	EC:4.2.1.17
Saccharomyces_cerevisiae@YOR317W	EC:6.2.1.3
Aspergillus_nidulans@Seq_145	EC:3.1.1.3
Saccharomyces_cerevisiae@YOR061W	EC:2.7.11.1
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_5110	EC:2.7.7.48
Saccharomyces_cerevisiae@YNR038W	EC:3.6.4.13
yHMPu5000034655_Botryozyma_nematodophila@Seq_8489	EC:2.3.2.27
Saitoella_complicata@Seq_5403	EC:3.2.1.4
Metschnikowia_continentalis@Seq_2797	EC:3.6.4.13
yHMPu5000034625_Pichia_kudriavzevii@Seq_4513	EC:2.3.2.27
yHAB143_Kazachstania_siamensis@Seq_100	EC:2.7.11.1
yHAB159_Kazachstania_solicola@Seq_5858	EC:2.7.1.23
Stagonospora_nodorum@Seq_9716	EC:2.3.2.27
yHMPu5000035671_Phaffomyces_antillensis@Seq_3868	EC:2.7.11.1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_6219	EC:2.3.2.27
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_2086	EC:2.7.7.6
yHAB134_Kazachstania_turicensis@Seq_4814	EC:2.3.1.199
yHMPu5000034604_Sporopachydermia_lactativora@Seq_4935	EC:3.2.1.17
Saccharomyces_cerevisiae@YOR143C	EC:2.7.6.2
Geotrichum_candidum@Seq_1699	EC:5.2.1.8
Aspergillus_nidulans@Seq_9392	EC:1.6.5.11
yHMPu5000034612_Saturnispora_saitoi@Seq_718	EC:1.6.5.3
Ogataea_methanolica@Seq_4177	EC:1.6.2.2
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_3014	EC:2.7.11.23
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_3014	EC:2.7.11.22
yHMPu5000034986_Candida_oregonensis@Seq_412	EC:3.2.1.4
Fusarium_graminearum@Seq_5834	EC:2.3.2.27
Aspergillus_nidulans@Seq_6975	EC:3.2.1.78
yHMPu5000034655_Botryozyma_nematodophila@Seq_7867	EC:1.1.1.37
Fusarium_graminearum@Seq_7010	EC:2.3.2.27
yHMPu5000034670_Blastobotrys_proliferans@Seq_4741	EC:3.2.1.55
Saccharomyces_cerevisiae@YNL104C	EC:2.3.3.13
Saccharomyces_cerevisiae@YKR066C	EC:1.11.1.5
yHMPu5000034631_Martiniozyma_abiesophila@Seq_11481	EC:1.6.5.3
yHMPu5000034875_Tetrapisispora_fleetii@Seq_2722	EC:2.7.7.6
yHMPu5000035325_Cyberlindnera_petersonii@Seq_760	EC:3.6.4.13
yHMPu5000035325_Cyberlindnera_petersonii@Seq_760	EC:3.6.4.12
Saccharomyces_cerevisiae@YOR196C	EC:2.8.1.8
Yarrowia_keelungensis@Seq_3763	EC:2.3.2.27
Saccharomyces_cerevisiae@YKR054C	EC:3.6.4.13
yHMPu5000035271_Wickerhamomyces_bovis@Seq_2356	EC:2.3.2.27
yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2827	EC:1.13.99.1
Saccharomyces_cerevisiae@YDR408C	EC:2.1.2.2
Neurospora_crassa@Seq_1368	EC:2.1.1.144
yHMPu5000041822_Dipodascus_geniculatus@Seq_1622	EC:3.6.1.1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9579	EC:1.6.5.3
yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1665	EC:2.3.2.27
Saccharomyces_cerevisiae@YGR286C	EC:2.8.1.6
yHMPu5000034627_Pichia_heedii@Seq_2071	EC:2.7.7.19
Saccharomyces_cerevisiae@YER142C	EC:3.2.2.21
yHMPu5000041822_Dipodascus_geniculatus@Seq_6721	EC:2.7.12.1
Wickerhamomyces_ciferrii@Seq_134	EC:2.7.7.19
Wickerhamomyces_ciferrii@Seq_134	EC:2.7.7.7
Saccharomyces_cerevisiae@YDL103C	EC:2.7.7.23
yHMPu5000034892_Ogataea_pilisensis@Seq_3940	EC:3.2.1.17
Fusarium_graminearum@Seq_11131	EC:2.7.1.1
yHAB133_Kazachstania_unispora@Seq_4238	EC:1.2.1.12
Stagonospora_nodorum@Seq_854	EC:2.7.11.1
yHMPu5000034758_Lipomyces_japonicus@Seq_2904	EC:3.1.4.11
Yarrowia_lipolytica@Seq_4211	EC:3.6.4.12
Saccharomyces_cerevisiae@YOL013C	EC:2.3.2.27
yHMPu5000034635_Nadsonia_fulvescens@Seq_5673	EC:2.2.1.2
Saccharomyces_cerevisiae@YJR105W	EC:2.7.1.20
Saccharomyces_cerevisiae@YBR111C	EC:3.6.1.13
Wickerhamiella_domercqiae@Seq_2810	EC:2.7.6.1
yHMPu5000034673_Blastobotrys_nivea@Seq_1477	EC:3.2.1.17
yHMPu5000035696_Hanseniaspora_singularis@Seq_2359	EC:2.7.11.1
yHMPu5000035696_Hanseniaspora_singularis@Seq_1305	EC:1.6.5.3
Metschnikowia_continentalis@Seq_5050	EC:2.7.11.23
Saccharomyces_cerevisiae@YKR024C	EC:3.6.4.13
yHMPu5000034952_Citeromyces_siamensis@Seq_3173	EC:1.2.1.12
yHMPu5000034952_Citeromyces_siamensis@Seq_4688	EC:3.1.1.3
Saccharomyces_cerevisiae@YIR015W	EC:3.1.26.5
Botrytis_cinerea@Seq_2633	EC:2.7.7.6
Nakaseomyces_castellii@Seq_584	EC:2.7.7.48
Lachancea_dasiensis@Seq_150	EC:3.5.4.16
Saccharomyces_cerevisiae@YOR231W	EC:2.7.12.2
yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_3525	EC:2.3.1.51
Naumovozyma_castellii@Seq_556	EC:2.3.2.27
Starmerella_bombicola_JCM9596@Seq_2814	EC:1.11.1.15
Sclerotinia_sclerotiorum@Seq_628	EC:3.2.1.4
Geotrichum_candidum@Seq_5785	EC:3.6.4.12
yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_5398	EC:2.3.2.27
Arthrobotrys_oligospora@Seq_1737	EC:3.1.26.5
Saccharomyces_cerevisiae@YDR047W	EC:4.1.1.37
Fusarium_graminearum@Seq_733	EC:2.7.2.1
Saccharomyces_cerevisiae@YPR167C	EC:1.8.4.8
Fusarium_graminearum@Seq_207	EC:2.7.11.1
Saccharomyces_cerevisiae@YNL135C	EC:5.2.1.8
Saccharomyces_cerevisiae@YDL025C	EC:2.7.11.1
Saccharomyces_cerevisiae@YKL127W	EC:5.4.2.2
Saccharomyces_cerevisiae@YDL201W	EC:2.1.1.33
Saccharomyces_cerevisiae@YLR056W	EC:1.14.19.20
yHMPu5000035629_Yueomyces_sinensis@Seq_2451	EC:2.7.11.1
Lipomyces_starkeyi@Seq_5529	EC:2.7.11.1
Saccharomyces_cerevisiae@YDR148C	EC:2.3.1.61
Botrytis_cinerea@Seq_7520	EC:3.6.1.7
yHMPu5000035037_Candida_montana@Seq_5529	EC:1.6.5.3
yHMPu5000034646_Wickerhamiella_cacticola@Seq_264	EC:2.3.2.27
yHMPu5000034998_Cephaloascus_albidus@Seq_599	EC:1.1.1.1
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5478	EC:2.7.11.1
Saccharomyces_cerevisiae@YDL164C	EC:6.5.1.1
Metschnikowia_hibisci@Seq_207	EC:1.6.99.3
yHMPu5000035031_Candida_kruisii@Seq_4284	EC:2.3.2.27
Saccharomyces_cerevisiae@YNL072W	EC:3.1.26.4
yHAB166_Kazachstania_yakushimaensis@Seq_2669	EC:2.7.7.6
Saccharomyces_cerevisiae@YEL042W	EC:3.6.1.42
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2298	EC:1.1.1.304
yHMPu5000035675_Kregervanrija_fluxuum@Seq_6417	EC:2.1.1.45
yHMPu5000035645_Yarrowia_divulgata@Seq_1517	EC:5.2.1.8
Fusarium_graminearum@Seq_4864	EC:2.7.1.1
Metschnikowia_bowlesiae@Seq_3207	EC:3.1.1.3
Sclerotinia_sclerotiorum@Seq_673	EC:3.1.26.5
yHAB155_Kazachstania_spencerorum@Seq_965	EC:2.7.11.1
Saccharomyces_cerevisiae@YDL159W	EC:2.7.12.2
Stagonospora_nodorum@Seq_11648	EC:2.3.2.27
Saccharomyces_cerevisiae@YER168C	EC:2.7.7.72
yHMPu5000034947_Ambrosiozyma_philentoma@Seq_2283	EC:3.1.3.1
Saccharomyces_cerevisiae@YKL046C	EC:3.2.1.101
yHMPu5000034661_Dipodascus_albidus@Seq_255	EC:2.7.11.1
yHMPu5000035282_Trigonopsis_vinaria@Seq_1327	EC:2.7.11.1
Saccharomyces_cerevisiae@YIL035C	EC:2.7.11.1
Aspergillus_nidulans@Seq_9616	EC:2.7.7.77
Botrytis_cinerea@Seq_15602	EC:3.2.1.51
Botrytis_cinerea@Seq_15602	EC:3.2.1.4
Botrytis_cinerea@Seq_10510	EC:3.1.26.5
Saccharomyces_cerevisiae@YGL047W	EC:2.4.1.141
yHAB160_Kazachstania_kunashirensis@Seq_2747	EC:2.3.1.199
yHMPu5000035286_Candida_azyma@Seq_4394	EC:2.5.1.78
yHMPu5000035675_Kregervanrija_fluxuum@Seq_5201	EC:3.5.4.9
yHMPu5000035675_Kregervanrija_fluxuum@Seq_5201	EC:1.5.1.5
Starmerella_bombicola_JCM9596@Seq_2817	EC:2.7.11.1
Saccharomyces_cerevisiae@YLR105C	EC:4.6.1.16
Nakazawaea_peltata@Seq_979	EC:2.7.11.1
Saccharomyces_cerevisiae@YOR351C	EC:2.7.11.1
Saccharomyces_cerevisiae@YER129W	EC:2.7.11.1
Arthrobotrys_oligospora@Seq_5436	EC:4.2.2.2
Schizosaccharomyces_pombe@Seq_2391	EC:3.5.3.11
Saccharomyces_cerevisiae@YML126C	EC:2.3.3.10
Saccharomyces_cerevisiae@YDR236C	EC:2.7.1.26
Stagonospora_nodorum@Seq_11252	EC:3.2.1.8
yHMPu5000034631_Martiniozyma_abiesophila@Seq_1987	EC:5.2.1.8
Saccharomyces_cerevisiae@YLR209C	EC:2.4.2.1
Saccharomyces_cerevisiae@YDR035W	EC:2.5.1.54
Saccharomyces_cerevisiae@YGL001C	EC:1.1.1.170
Saccharomyces_cerevisiae@YJL005W	EC:2.7.7.6
yHMPu5000035011_Candida_pyralidae@Seq_504	EC:5.2.1.8
yHMPu5000034890_Ogataea_ramenticola@Seq_5708	EC:2.7.11.1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6008	EC:2.3.2.27
Xylona_heveae@Seq_2369	EC:2.3.2.27
Fusarium_graminearum@Seq_6812	EC:1.1.1.26
Spathaspora_hagerdaliae@Seq_6477	EC:2.7.1.25
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_746	EC:2.7.7.6
Geotrichum_candidum@Seq_5735	EC:2.3.2.27
yHAB158_Kazachstania_viticola@Seq_3748	EC:2.7.7.6
Starmerella_bombicola_JCM9596@Seq_1482	EC:3.4.16.5
Saccharomyces_cerevisiae@YHR091C	EC:6.1.1.19
Saccharomyces_cerevisiae@YDR243C	EC:3.6.4.13
yHMPu5000034674_Blastobotrys_muscicola@Seq_1341	EC:3.2.1.39
yHMPu5000034631_Martiniozyma_abiesophila@Seq_957	EC:1.9.3.1
Starmerella_bombicola_JCM9596@Seq_2637	EC:3.6.4.13
Saccharomyces_cerevisiae@YER075C	EC:3.1.3.48
Scheffersomyces_lignosus@Seq_5781	EC:3.1.3.48
yHMPu5000035691_Candida_salmanticensis@Seq_4938	EC:3.2.1.4
yHMPu5000034901_Ogataea_methylivora@Seq_1825	EC:5.2.1.8
Saccharomyces_cerevisiae@YPR062W	EC:3.5.4.1
Saccharomyces_cerevisiae@YOR388C	EC:1.17.1.9
Saccharomyces_cerevisiae@YER134C	EC:3.1.3.48
Ascoidea_rubescens@Seq_2544	EC:2.3.2.27
Saccharomyces_cerevisiae@YLR328W	EC:2.7.7.1
Schizosaccharomyces_pombe@Seq_4314	EC:3.2.1.1
Saccharomyces_cerevisiae@YPL028W	EC:2.3.1.9
yHMPu5000041862_Candida_golubevii@Seq_4251	EC:3.2.1.101
Aspergillus_nidulans@Seq_9781	EC:3.2.1.23
Spathaspora_girioi@Seq_1667	EC:3.1.1.3
Saccharomyces_cerevisiae@YIL094C	EC:1.1.1.87
Saccharomyces_cerevisiae@YBR221C	EC:1.2.4.1
Hanseniaspora_valbyensis@Seq_3162	EC:2.7.7.6
yHMPu5000034999_Cephaloascus_fragrans@Seq_5148	EC:2.5.1.18
Wickerhamiella_domercqiae@Seq_303	EC:5.4.2.11
yHMPu5000034613_Saturnispora_serradocipensis@Seq_35	EC:2.7.7.6
Saccharomyces_cerevisiae@YOR241W	EC:6.3.2.17
Saccharomyces_cerevisiae@YGL256W	EC:1.1.1.1
Saccharomyces_cerevisiae@YDR044W	EC:1.3.3.3
Botrytis_cinerea@Seq_4457	EC:3.6.4.13
Saccharomyces_cerevisiae@YML110C	EC:2.1.1.201
yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2708	EC:5.2.1.8
Schizosaccharomyces_pombe@Seq_5109	EC:1.9.3.1
Stagonospora_nodorum@Seq_11095	EC:2.3.2.27
yHMPu5000034673_Blastobotrys_nivea@Seq_773	EC:3.1.1.4
Saccharomyces_cerevisiae@YDR147W	EC:2.7.1.82
Aspergillus_nidulans@Seq_8049	EC:4.2.2.2
Saccharomyces_cerevisiae@YKL048C	EC:2.7.11.1
yHAB159_Kazachstania_solicola@Seq_1641	EC:1.14.19.20
Saccharomyces_cerevisiae@YJL055W	EC:3.2.2.n1
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3398	EC:2.3.2.27
yHMPu5000034952_Citeromyces_siamensis@Seq_1610	EC:3.1.26.5
Stagonospora_nodorum@Seq_3323	EC:3.2.1.17
Saccharomyces_cerevisiae@YER043C	EC:3.3.1.1
Saccharomyces_cerevisiae@YFR055W	EC:4.4.1.8
Saccharomyces_cerevisiae@YGR133W	EC:2.3.2.23
Arxula_adeninivorans@Seq_5241	EC:3.6.3.8
Saccharomyces_cerevisiae@YBL105C	EC:2.7.11.13
yHMPu5000035325_Cyberlindnera_petersonii@Seq_3052	EC:2.7.11.1
Lipomyces_starkeyi@Seq_7027	EC:3.1.26.5
Ascoidea_asiatica@Seq_1546	EC:3.6.4.13
Ascoidea_asiatica@Seq_1546	EC:3.6.4.12
yHMPu5000034761_Lipomyces_lipofer@Seq_6469	EC:1.5.1.20
Saccharomyces_cerevisiae@YBR110W	EC:2.4.1.142
yHAB158_Kazachstania_viticola@Seq_193	EC:3.1.26.5
yHMPu5000034613_Saturnispora_serradocipensis@Seq_9	EC:1.6.5.3
Arthrobotrys_oligospora@Seq_10148	EC:3.2.1.4
Spathaspora_gorwiae@Seq_2353	EC:3.1.3.48
Saccharomyces_cerevisiae@Q0275	EC:1.9.3.1
Saccharomyces_cerevisiae@YOL124C	EC:2.1.1.72
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4981	EC:1.9.3.1
Saccharomyces_cerevisiae@YER125W	EC:2.3.2.26
yHMPu5000034761_Lipomyces_lipofer@Seq_1564	EC:2.3.2.27
Saccharomyces_cerevisiae@YMR110C	EC:1.2.1.3
Saccharomyces_cerevisiae@YDR067C	EC:3.1.3.48
yHMPu5000035652_Torulaspora_maleeae@Seq_4301	EC:2.7.7.6
