Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0680	s_0805[e] + s_0970[e]  -> s_0420[e] + s_0974[e] 	YLR155C or YLR157C or YLR158C or YLR160C	  0.00	   Inf	  0.00
r_0696	s_0062[c] + s_0803[c] + s_1198[c]  -> s_0063[c] + 2 s_0794[c] + s_1203[c] 	YOL151W	  0.00	   Inf	  0.00
r_0699	s_0180[c] + s_1021[c]  -> s_0291[c] + s_0991[c] 	YJR148W	  0.00	   Inf	  0.00
r_0716	s_0373[c] + s_0779[c] + s_0803[c]  -> s_0066[c] + s_0529[c] + s_0794[c] 	YNL117W	  0.00	   Inf	  0.00
r_0717	s_0378[p] + s_0781[p] + s_0809[p]  -> s_0069[p] + s_0534[p] + s_0801[p] 	YNL117W	  0.00	   Inf	  0.00
r_0718	s_0068[m] + s_1200[m]  -> s_0460[m] + s_1205[m] + s_1401[m] 	Q9P3E3_SCHPO	  0.00	   Inf	  0.00
r_0719	s_0068[m] + s_1210[m]  -> s_0460[m] + s_1214[m] + s_1401[m] 	Q9P3E3_SCHPO	  0.00	   Inf	  0.00
r_0725	s_0304[c] + s_0803[c]  -> s_0120[c] + s_0794[c] 	YGR204W	  0.00	   Inf	  0.00
r_0732	s_0306[c] + s_1207[c]  -> s_0304[c] + s_1212[c] 	YGR204W	  0.00	   Inf	  0.00
r_0757	s_0126[c] + s_0803[c]  -> s_1153[c] + s_1322[c] 	YHR046C	  0.00	   Inf	  0.00
r_0841	s_0434[c] + s_0794[c] + s_1307[c]  -> s_0197[c] + s_0633[c] 	YDA8_SCHPO	  0.00	   Inf	  0.00
r_0843	s_0030[c] + s_0434[c] + s_0441[c]  -> s_0031[c] + s_0423[c] + s_0633[c] + s_0794[c] 	YIL145C	  0.00	   Inf	  0.00
r_0853	s_0437[m] + s_1034[m] + s_1605[m]  -> s_0424[m] + s_0636[m] + s_1315[m] 	YPR047W	  0.00	   Inf	  0.00
r_0905	s_0017[c] + s_0539[c] + s_0981[c]  -> s_0526[c] + s_0633[c] + s_0794[c] + s_1188[c] 	YJ2I_SCHPO	  0.00	   Inf	  0.00
r_0919	s_1085[er] + s_1366[er]  -> s_0481[er] 	YBR183W	  0.00	   Inf	  0.00
r_0959	s_0794[c] + s_1399[c]  -> s_0359[c] + s_0456[c] 	YGR087C or YLR044C or YLR134W	  0.00	   Inf	  0.00
r_0960	s_0359[c] + s_0794[c] + s_1399[c]  -> s_0020[c] + s_0456[c] 	YGR087C or YLR044C or YLR134W	  0.00	   Inf	  0.00
r_0970	s_0434[c] + s_1616[c]  -> s_0586[c] + s_0803[c] + s_1620[c] 	TRX1_SCHPO	  0.00	   Inf	  0.00
r_0971	s_0539[c] + s_1616[c]  -> s_0590[c] + s_0803[c] + s_1620[c] 	TRX1_SCHPO	  0.00	   Inf	  0.00
r_0972	s_0785[c] + s_1616[c]  -> s_0617[c] + s_0803[c] + s_1620[c] 	TRX1_SCHPO	  0.00	   Inf	  0.00
r_0973	s_1559[c] + s_1616[c]  -> s_0656[c] + s_0803[c] + s_1620[c] 	TRX1_SCHPO	  0.00	   Inf	  0.00
r_1000	s_0717[c] + s_0725[c]  -> s_0714[c] + s_1458[c] 	YEL047C	  0.00	   Inf	  0.00
r_1008	s_0517[m]  -> s_1504[m] 		  0.00	   Inf	  0.00
r_1009	s_0516[c]  -> s_1503[c] 		  0.00	   Inf	  0.00
r_1026	s_0394[c] + s_0794[c] + s_1467[c]  -> s_0298[c] + s_1322[c] 	YCL050C	  0.00	   Inf	  0.00
r_1032	2 s_0805[e] + s_1476[e]  -> s_0796[e] + 2 s_1324[e] + s_1490[e] 	YBR092C	  0.00	   Inf	  0.00
r_1033	s_0805[e] + s_1498[e]  -> s_1324[e] + s_1490[e] 	YBR092C	  0.00	   Inf	  0.00
r_1038	s_0794[c] + s_1212[c] + s_1620[c]  -> s_1207[c] + s_1616[c] 	(YDR353W and TRX1_SCHPO) or (YDR353W and YLR043C) or YDR353W	  0.00	   Inf	  0.00
r_1046	s_1416[c] + s_1503[c]  -> s_0007[c] + s_1413[c] 	YER175C	  0.00	   Inf	  0.00
r_1087	s_0180[c] + s_1056[c]  -> s_0232[c] + s_0991[c] 	YJR148W	  0.00	   Inf	  0.00
r_1092	s_1198[c] + s_1566[c]  -> s_0580[c] + s_0794[c] + s_1203[c] 	YLR070C	  0.00	   Inf	  0.00
r_2113	s_2763[c]  -> s_2764[c] 		  0.00	   Inf	  0.00
r_2114	s_0147[c]  -> s_0803[c] + s_1403[c] 		  0.00	   Inf	  0.00
r_2115	s_0359[c] + s_0794[c] + s_1203[c]  -> s_0680[c] + s_1198[c] 	YBR145W or YOL086C	  0.00	   Inf	  0.00
r_2209	s_2856[ce] + s_2857[ce] + s_2858[ce]  -> s_2859[ce] + s_2860[ce] + s_2861[ce] 	YIL009W	  0.00	   Inf	  0.00
r_2210	s_2856[ce] + s_2857[ce] + s_2862[ce]  -> s_2859[ce] + s_2860[ce] + s_2863[ce] 	YIL009W	  0.00	   Inf	  0.00
r_2211	s_2856[ce] + s_2857[ce] + s_2864[ce]  -> s_2859[ce] + s_2860[ce] + s_2865[ce] 	YIL009W	  0.00	   Inf	  0.00
r_2212	s_2856[ce] + s_2857[ce] + s_2866[ce]  -> s_2859[ce] + s_2860[ce] + s_2867[ce] 	YIL009W	  0.00	   Inf	  0.00
r_2301	s_2928[p]  -> s_2932[p] 	YOR180C	  0.00	   Inf	  0.00
r_2302	s_2930[p]  -> s_2933[p] 	YOR180C	  0.00	   Inf	  0.00
r_2305	s_0516[c] + s_0803[c]  -> s_0940[c] 	YLR304C	  0.00	   Inf	  0.00
r_2310	s_2791[erm] + s_2934[erm]  -> s_2785[erm] + s_2937[erm] 	YKR067W	  0.00	   Inf	  0.00
r_2311	s_2821[erm] + s_2934[erm]  -> s_2785[erm] + s_2938[erm] 	YKR067W	  0.00	   Inf	  0.00
r_2314	s_2791[erm] + s_2939[erm]  -> s_2785[erm] + s_2942[erm] 	YKR067W	  0.00	   Inf	  0.00
r_2315	s_2821[erm] + s_2939[erm]  -> s_2785[erm] + s_2943[erm] 	YKR067W	  0.00	   Inf	  0.00
r_2316	s_0769[lp] + s_2847[lp]  -> s_0531[lp] + s_2944[lp] 	YKR067W	  0.00	   Inf	  0.00
r_2317	s_0769[lp] + s_2849[lp]  -> s_0531[lp] + s_2945[lp] 	YKR067W	  0.00	   Inf	  0.00
r_2318	s_0769[lp] + s_2851[lp]  -> s_0531[lp] + s_2946[lp] 	YKR067W	  0.00	   Inf	  0.00
r_2319	s_0769[lp] + s_2853[lp]  -> s_0531[lp] + s_2947[lp] 	YKR067W	  0.00	   Inf	  0.00
r_2320	s_0631[lp] + s_2847[lp]  -> s_0531[lp] + s_2948[lp] 	YKR067W	  0.00	   Inf	  0.00
r_2321	s_0631[lp] + s_2849[lp]  -> s_0531[lp] + s_2949[lp] 	YKR067W	  0.00	   Inf	  0.00
r_2322	s_0631[lp] + s_2851[lp]  -> s_0531[lp] + s_2950[lp] 	YKR067W	  0.00	   Inf	  0.00
r_2323	s_0631[lp] + s_2853[lp]  -> s_0531[lp] + s_2951[lp] 	YKR067W	  0.00	   Inf	  0.00
r_2344	s_2808[erm] + s_2954[erm]  -> s_2966[erm] + s_2967[erm] 	NED1_SCHPO	  0.00	   Inf	  0.00
r_2345	s_2808[erm] + s_2955[erm]  -> s_2966[erm] + s_2968[erm] 	NED1_SCHPO	  0.00	   Inf	  0.00
r_2346	s_2808[erm] + s_2956[erm]  -> s_2966[erm] + s_2969[erm] 	NED1_SCHPO	  0.00	   Inf	  0.00
r_2347	s_2808[erm] + s_2957[erm]  -> s_2966[erm] + s_2970[erm] 	NED1_SCHPO	  0.00	   Inf	  0.00
r_2348	s_2808[erm] + s_2958[erm]  -> s_2966[erm] + s_2971[erm] 	NED1_SCHPO	  0.00	   Inf	  0.00
r_2349	s_2808[erm] + s_2959[erm]  -> s_2966[erm] + s_2972[erm] 	NED1_SCHPO	  0.00	   Inf	  0.00
r_2350	s_2808[erm] + s_2960[erm]  -> s_2966[erm] + s_2973[erm] 	NED1_SCHPO	  0.00	   Inf	  0.00
r_2351	s_2808[erm] + s_2961[erm]  -> s_2966[erm] + s_2974[erm] 	NED1_SCHPO	  0.00	   Inf	  0.00
r_2520	s_2967[erm] + s_3216[erm]  -> s_2783[erm] + s_3108[erm] + s_3181[erm] 	YHR123W	  0.00	   Inf	  0.00
r_2521	s_2969[erm] + s_3216[erm]  -> s_2783[erm] + s_3108[erm] + s_3185[erm] 	YHR123W	  0.00	   Inf	  0.00
r_2522	s_2971[erm] + s_3216[erm]  -> s_2783[erm] + s_3108[erm] + s_3187[erm] 	YHR123W	  0.00	   Inf	  0.00
r_2523	s_2973[erm] + s_3216[erm]  -> s_2783[erm] + s_3108[erm] + s_3189[erm] 	YHR123W	  0.00	   Inf	  0.00
r_2524	s_2968[erm] + s_3216[erm]  -> s_2783[erm] + s_3108[erm] + s_3191[erm] 	YHR123W	  0.00	   Inf	  0.00
r_2525	s_2970[erm] + s_3216[erm]  -> s_2783[erm] + s_3108[erm] + s_3193[erm] 	YHR123W	  0.00	   Inf	  0.00
r_2526	s_2972[erm] + s_3216[erm]  -> s_2783[erm] + s_3108[erm] + s_3195[erm] 	YHR123W	  0.00	   Inf	  0.00
r_2527	s_2974[erm] + s_3216[erm]  -> s_2783[erm] + s_3108[erm] + s_3197[erm] 	YHR123W	  0.00	   Inf	  0.00
r_2528	s_2967[erm] + s_3217[erm]  -> s_2783[erm] + s_3108[erm] + s_3207[erm] 	YHR123W or YF3A_SCHPO	  0.00	   Inf	  0.00
r_2529	s_2969[erm] + s_3217[erm]  -> s_2783[erm] + s_3108[erm] + s_3208[erm] 	YHR123W or YF3A_SCHPO	  0.00	   Inf	  0.00
r_2530	s_2971[erm] + s_3217[erm]  -> s_2783[erm] + s_3108[erm] + s_3209[erm] 	YHR123W or YF3A_SCHPO	  0.00	   Inf	  0.00
r_2531	s_2973[erm] + s_3217[erm]  -> s_2783[erm] + s_3108[erm] + s_3210[erm] 	YHR123W or YF3A_SCHPO	  0.00	   Inf	  0.00
r_2532	s_2968[erm] + s_3217[erm]  -> s_2783[erm] + s_3108[erm] + s_3211[erm] 	YHR123W or YF3A_SCHPO	  0.00	   Inf	  0.00
r_2533	s_2970[erm] + s_3217[erm]  -> s_2783[erm] + s_3108[erm] + s_3212[erm] 	YHR123W or YF3A_SCHPO	  0.00	   Inf	  0.00
r_2534	s_2972[erm] + s_3217[erm]  -> s_2783[erm] + s_3108[erm] + s_3213[erm] 	YHR123W or YF3A_SCHPO	  0.00	   Inf	  0.00
r_2535	s_2974[erm] + s_3217[erm]  -> s_2783[erm] + s_3108[erm] + s_3214[erm] 	YHR123W or YF3A_SCHPO	  0.00	   Inf	  0.00
r_3034	s_3448[ce] + s_3449[ce]  -> s_0793[ce] + s_3450[ce] + s_3451[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3035	s_3449[ce] + s_3452[ce]  -> s_0793[ce] + s_3451[ce] + s_3453[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3036	s_3449[ce] + s_3454[ce]  -> s_0793[ce] + s_3451[ce] + s_3455[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3037	s_3449[ce] + s_3456[ce]  -> s_0793[ce] + s_3451[ce] + s_3457[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3038	s_3449[ce] + s_3458[ce]  -> s_0793[ce] + s_3450[ce] + s_3459[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3039	s_3449[ce] + s_3460[ce]  -> s_0793[ce] + s_3453[ce] + s_3459[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3040	s_3449[ce] + s_3461[ce]  -> s_0793[ce] + s_3455[ce] + s_3459[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3041	s_3449[ce] + s_3462[ce]  -> s_0793[ce] + s_3457[ce] + s_3459[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3042	s_3449[ce] + s_3450[ce]  -> s_0793[ce] + s_1432[ce] + s_3463[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3043	s_3449[ce] + s_3453[ce]  -> s_0793[ce] + s_1432[ce] + s_3451[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3044	s_3449[ce] + s_3455[ce]  -> s_0793[ce] + s_1432[ce] + s_3464[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3045	s_3449[ce] + s_3457[ce]  -> s_0793[ce] + s_1432[ce] + s_3459[ce] 	YMR008C	  0.00	   Inf	  0.00
r_3070	s_3323[ce] + s_3449[ce]  -> s_0793[ce] + s_3451[ce] + s_3491[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3071	s_3326[ce] + s_3449[ce]  -> s_0793[ce] + s_3451[ce] + s_3492[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3072	s_3328[ce] + s_3449[ce]  -> s_0793[ce] + s_3451[ce] + s_3493[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3073	s_3330[ce] + s_3449[ce]  -> s_0793[ce] + s_3451[ce] + s_3494[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3074	s_3332[ce] + s_3449[ce]  -> s_0793[ce] + s_3459[ce] + s_3491[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3075	s_3334[ce] + s_3449[ce]  -> s_0793[ce] + s_3459[ce] + s_3492[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3076	s_3336[ce] + s_3449[ce]  -> s_0793[ce] + s_3459[ce] + s_3493[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3077	s_3338[ce] + s_3449[ce]  -> s_0793[ce] + s_3459[ce] + s_3494[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3078	s_3449[ce] + s_3491[ce]  -> s_0793[ce] + s_3463[ce] + s_3495[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3079	s_3449[ce] + s_3492[ce]  -> s_0793[ce] + s_3451[ce] + s_3495[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3080	s_3449[ce] + s_3493[ce]  -> s_0793[ce] + s_3464[ce] + s_3495[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3081	s_3449[ce] + s_3494[ce]  -> s_0793[ce] + s_3459[ce] + s_3495[ce] 	YOL011W	  0.00	   Inf	  0.00
r_3262	s_3449[ce] + s_3669[ce]  -> s_0793[ce] + s_1568[ce] + s_3451[ce] 	YLR020C	  0.00	   Inf	  0.00
r_3263	s_3449[ce] + s_3670[ce]  -> s_0793[ce] + s_1568[ce] + s_3459[ce] 	YLR020C	  0.00	   Inf	  0.00
r_4045	s_0803[c] + s_1556[c]  -> s_0575[c] + s_1550[c] 	YD62_SCHPO	  0.00	   Inf	  0.00
r_0964	s_0434[c] + s_0750[c] + s_0803[c]  -> s_0394[c] + s_0753[v] + s_0794[c] + s_1322[c] 	YDR135C	  0.00	   Inf	  0.00
r_1096	s_0029[e]  -> s_0028[c] 		  0.00	   Inf	  0.00
r_1097	s_0035[c]  -> s_0036[e] 		  0.00	   Inf	  0.00
r_1098	s_0172[c]  -> s_0173[e] 		  0.00	   Inf	  0.00
r_1099	s_0177[m] + s_0180[c]  -> s_0176[c] + s_0182[m] 	YOR222W or ODC_SCHPO	  0.00	   Inf	  0.00
r_1100	s_0212[c]  -> s_0213[m] 		  0.00	   Inf	  0.00
r_1101	s_0736[e] + s_0796[e]  -> s_0734[c] + s_0794[c] 	YAO8_SCHPO or PUT4_SCHPO	  0.00	   Inf	  0.00
r_1102	s_0316[e] + s_0796[e]  -> s_0315[c] + s_0794[c] 	YAO8_SCHPO	  0.00	   Inf	  0.00
r_1103	s_0320[e]  -> s_0319[c] 		  0.00	   Inf	  0.00
r_1106	s_0362[c]  -> s_0364[e] 	MUG86_SCHPO	  0.00	   Inf	  0.00
r_1107	s_0685[c]  -> s_0686[e] 		  0.00	   Inf	  0.00
r_1108	s_0384[e] + s_0796[e]  -> s_0383[c] + s_0794[c] 	YER056C or YER060W	  0.00	   Inf	  0.00
r_1110	s_0394[c] + s_0437[m]  -> s_0397[m] + s_0434[c] 	ADT_SCHPO or YBR085W	  0.00	   Inf	  0.00
r_1112	s_0180[c] + s_0524[m]  -> s_0182[m] + s_0522[c] 	YG1D_SCHPO	  0.00	   Inf	  0.00
r_1113	s_0406[e]  -> s_0405[c] 	YC7A_SCHPO	  0.00	   Inf	  0.00
r_1114	s_0408[e]  -> s_0407[c] 	YIR028W	  0.00	   Inf	  0.00
r_1115	s_0420[e]  -> s_0419[c] 	AMT2_SCHPO or AMT1_SCHPO or YPR138C	  0.00	   Inf	  0.00
r_1119	s_0452[e] + s_0796[e]  -> s_0451[c] + s_0794[c] 	YGR065C	  0.00	   Inf	  0.00
r_1121	s_0487[er]  -> s_0488[g] 		  0.00	   Inf	  0.00
r_1122	s_0490[er]  -> s_0491[g] 		  0.00	   Inf	  0.00
r_1123	s_0493[er]  -> s_0494[g] 		  0.00	   Inf	  0.00
r_1124	s_0496[er]  -> s_0497[g] 		  0.00	   Inf	  0.00
r_1126	s_0068[m] + s_0522[c]  -> s_0066[c] + s_0524[m] 	YFG5_SCHPO	  0.00	   Inf	  0.00
r_1127	s_0522[c] + s_1361[m]  -> s_0524[m] + s_1360[c] 	YFG5_SCHPO	  0.00	   Inf	  0.00
r_1128	s_0522[c] + s_0941[m]  -> s_0524[m] + s_0940[c] 	YFG5_SCHPO	  0.00	   Inf	  0.00
r_1129	s_0529[c]  -> s_0532[m] 	YE08_SCHPO	  0.00	   Inf	  0.00
