"rxnID"	"Occur_num"
"MNXR107414"	338
"MNXR107600"	335
"MNXR107603"	308
"MNXR107606"	309
"MNXR102461"	298
"MNXR107620"	343
"MNXR95256"	341
"MNXR105349"	88
"MNXR107648"	205
"MNXR94889"	289
"MNXR100656"	307
"MNXR107655"	342
"MNXR107656"	325
"MNXR95744"	343
"MNXR107667"	105
"MNXR107668"	343
"MNXR95004"	343
"MNXR95016"	343
"MNXR107677"	299
"MNXR102029"	175
"MNXR102051"	340
"MNXR104343"	343
"MNXR99466"	343
"MNXR102508"	343
"MNXR99903"	342
"MNXR105077"	343
"MNXR99911"	343
"MNXR102536"	342
"MNXR107704"	343
"MNXR107702"	337
"MNXR103348"	337
"MNXR103116"	335
"MNXR97781"	341
"MNXR107707"	297
"MNXR104926"	343
"MNXR107728"	333
"MNXR95419"	243
"MNXR104375"	328
"MNXR96042"	334
"MNXR104539"	343
"MNXR104447"	342
"MNXR107807"	301
"MNXR107819"	299
"MNXR107822"	325
"MNXR105001"	343
"MNXR107828"	320
"MNXR97150"	301
"MNXR100250"	112
"MNXR107839"	343
"MNXR107844"	243
"MNXR95753"	343
"MNXR107856"	340
"MNXR95885"	343
"MNXR104439"	342
"MNXR107867"	254
"MNXR107868"	240
"MNXR97624"	333
"MNXR101978"	343
"MNXR107887"	340
"MNXR100642"	340
"MNXR103050"	343
"MNXR107896"	338
"MNXR97883"	105
"MNXR95892"	333
"MNXR97763"	289
"MNXR107903"	343
"MNXR100691"	207
"MNXR107910"	105
"MNXR107912"	343
"MNXR107913"	343
"MNXR107917"	117
"MNXR107919"	317
"MNXR107926"	342
"MNXR97439"	342
"MNXR97447"	341
"MNXR97449"	342
"MNXR95814"	316
"MNXR107947"	342
"MNXR107950"	340
"MNXR107977"	298
"MNXR94900"	335
"MNXR105139"	308
"MNXR108000"	205
"MNXR95812"	316
"MNXR108006"	337
"MNXR105137"	337
"MNXR105140"	342
"MNXR101117"	342
"MNXR95637"	315
"MNXR96880"	343
"MNXR103132"	337
"MNXR104908"	322
"MNXR102509"	342
"MNXR108039"	342
"MNXR108040"	342
"MNXR108041"	342
"MNXR95852"	339
"MNXR103043"	339
"MNXR104380"	315
"MNXR103098"	340
"MNXR108063"	343
"MNXR108074"	343
"MNXR100698"	338
"MNXR100699"	338
"MNXR94831"	343
"MNXR94839"	343
"MNXR99896"	343
"MNXR108088"	279
"MNXR108089"	343
"MNXR99910"	342
"MNXR108098"	335
"MNXR108100"	338
"MNXR102027"	342
"MNXR101960"	284
"MNXR101980"	315
"MNXR102843"	343
"MNXR102824"	343
"MNXR102705"	335
"MNXR108133"	52
"MNXR108141"	277
"MNXR108148"	176
"MNXR100099"	318
"MNXR108156"	337
"MNXR108157"	337
"MNXR103445"	340
"MNXR100067"	338
"MNXR108161"	277
"MNXR108168"	316
"MNXR108169"	340
"MNXR95530"	341
"MNXR108174"	343
"MNXR108181"	255
"MNXR100813"	340
"MNXR103226"	341
"MNXR102789"	340
"MNXR100664"	312
"MNXR108194"	343
"MNXR108200"	338
"MNXR100694"	342
"MNXR97415"	342
"MNXR100814"	341
"MNXR103156"	234
"MNXR108230"	240
"MNXR101934"	338
"MNXR102050"	340
"MNXR100626"	266
"MNXR108282"	343
"MNXR95414"	343
"MNXR108295"	338
"MNXR108308"	299
"MNXR108309"	343
"MNXR108322"	340
"MNXR95950"	340
"MNXR96064"	341
"MNXR97018"	343
"MNXR100296"	341
"MNXR100257"	343
"MNXR100365"	342
"MNXR100643"	343
"MNXR100820"	343
"MNXR101053"	343
"MNXR101264"	343
"MNXR101488"	343
"MNXR102634"	343
"MNXR103208"	343
"MNXR104350"	343
"MNXR104848"	343
"MNXR104948"	343
"MNXR105186"	343
"MNXR108336"	320
"MNXR108359"	73
"MNXR108397"	110
"MNXR108400"	342
"MNXR108401"	342
"MNXR108414"	100
"MNXR108415"	98
"MNXR95371"	335
"MNXR95304"	333
"MNXR95198"	333
"MNXR108425"	65
"MNXR108440"	341
"MNXR100069"	343
"MNXR108448"	340
"MNXR108458"	343
"MNXR95373"	335
"MNXR95299"	333
"MNXR95201"	333
"MNXR108483"	325
"MNXR108487"	343
"MNXR95762"	343
"MNXR108490"	88
"MNXR108494"	343
"MNXR103521"	324
"MNXR100256"	343
"MNXR108518"	316
"MNXR108524"	343
"MNXR108526"	308
"MNXR108527"	309
"MNXR95167"	343
"MNXR108539"	305
"MNXR108541"	343
"MNXR99604"	315
"MNXR108543"	99
"MNXR104373"	328
"MNXR108553"	325
"MNXR100826"	343
"MNXR105361"	343
"MNXR108560"	343
"MNXR103559"	124
"MNXR108566"	167
"MNXR95374"	335
"MNXR95300"	333
"MNXR95203"	333
"MNXR100827"	343
"MNXR108585"	309
"MNXR101975"	298
"MNXR103155"	340
"MNXR103154"	340
"MNXR95745"	343
"MNXR108635"	343
"MNXR108646"	88
"MNXR95318"	205
"MNXR108672"	343
"MNXR100068"	338
"MNXR97882"	105
"MNXR103139"	342
"MNXR97890"	105
"MNXR108708"	340
"MNXR103225"	338
"MNXR108712"	337
"MNXR108721"	337
"MNXR97894"	105
"MNXR108734"	342
"MNXR108735"	342
"MNXR96063"	343
"MNXR108740"	343
"MNXR108742"	301
"MNXR97885"	106
"MNXR103120"	343
"MNXR108756"	340
"MNXR108765"	82
"MNXR105367"	338
"MNXR94989"	298
"MNXR108810"	301
"MNXR99623"	343
"MNXR99592"	343
"MNXR100912"	343
"MNXR108840"	297
"MNXR108846"	340
"MNXR100552"	342
"MNXR95483"	331
"MNXR96330"	342
"MNXR95220"	342
"MNXR108861"	342
"MNXR95866"	343
"MNXR102726"	343
"MNXR101555"	343
"MNXR101759"	334
"MNXR101413"	167
"MNXR100878"	325
"MNXR104270"	343
"MNXR94886"	343
"MNXR108884"	343
"MNXR108886"	205
"MNXR97523"	343
"MNXR100904"	343
"MNXR97358"	342
"MNXR102616"	343
"MNXR105368"	343
"MNXR100611"	321
"MNXR108896"	343
"MNXR97501"	338
"MNXR108904"	342
"MNXR108914"	340
"MNXR108926"	322
"MNXR108934"	343
"MNXR108935"	333
"MNXR103045"	312
"MNXR102677"	111
"MNXR94951"	343
"MNXR94941"	343
"MNXR94876"	343
"MNXR94953"	343
"MNXR94888"	343
"MNXR94946"	343
"MNXR94881"	343
"MNXR100811"	340
"MNXR108966"	340
"MNXR95639"	343
"MNXR94944"	343
"MNXR94879"	343
"MNXR108978"	333
"MNXR108987"	335
"MNXR103169"	341
"MNXR95883"	343
"MNXR95215"	343
"MNXR109041"	343
"MNXR109042"	343
"MNXR94862"	334
"MNXR109081"	343
"MNXR109082"	343
"MNXR97892"	105
"MNXR97891"	105
"MNXR95200"	333
"MNXR97889"	105
"MNXR97888"	105
"MNXR109092"	333
"MNXR97886"	105
"MNXR109093"	333
"MNXR109094"	335
"MNXR109095"	333
"MNXR109104"	334
"MNXR104321"	341
"MNXR109106"	343
"MNXR102513"	343
"MNXR96239"	335
"MNXR109133"	333
"MNXR109134"	333
"MNXR109136"	333
"MNXR109137"	333
"MNXR109169"	167
"MNXR95636"	343
"MNXR100637"	341
"MNXR109173"	342
"MNXR109175"	343
"MNXR109176"	343
"MNXR94833"	343
"MNXR109188"	343
"MNXR109189"	343
"MNXR109194"	343
"MNXR109195"	343
"MNXR109196"	343
"MNXR109197"	343
"MNXR109205"	343
"MNXR109206"	88
"MNXR109212"	259
"MNXR109219"	341
"MNXR109221"	301
"MNXR109226"	330
"MNXR109227"	337
"MNXR104315"	334
"MNXR109232"	343
"MNXR109233"	343
"MNXR109236"	325
"MNXR104316"	343
"MNXR104317"	284
"MNXR109239"	315
"MNXR95265"	315
"MNXR104634"	315
"MNXR109242"	240
"MNXR109244"	343
"MNXR109245"	343
"MNXR94952"	343
"MNXR94887"	343
"MNXR109247"	343
"MNXR109248"	343
"MNXR109250"	343
"MNXR109251"	343
"MNXR109253"	343
"MNXR109254"	343
"MNXR94942"	343
"MNXR94877"	343
"MNXR109256"	343
"MNXR109257"	343
"MNXR109259"	343
"MNXR105141"	342
"MNXR109268"	335
"MNXR109269"	327
"MNXR109270"	340
"MNXR102170"	327
"MNXR109276"	343
"MNXR96231"	240
"MNXR105382"	343
"MNXR101805"	343
"MNXR95015"	343
"MNXR109292"	343
"MNXR100635"	335
"MNXR100663"	151
"MNXR100905"	343
"MNXR100903"	343
"MNXR97359"	342
"MNXR100906"	343
"MNXR102169"	338
"MNXR95024"	343
"MNXR109392"	177
"MNXR109407"	333
"MNXR109409"	343
"MNXR109410"	343
"MNXR109413"	343
"MNXR109414"	343
"MNXR109432"	343
"MNXR109457"	343
"MNXR109463"	82
"MNXR104730"	296
"MNXR109491"	343
"MNXR109628"	236
"MNXR95816"	316
"MNXR109694"	64
"MNXR96101"	343
"MNXR100295"	343
"MNXR109702"	316
"MNXR109706"	105
"MNXR109714"	327
"MNXR100569"	343
"MNXR109728"	343
"MNXR109729"	343
"MNXR96407"	341
"MNXR96813"	343
"MNXR109771"	343
"MNXR102134"	343
"MNXR109846"	343
"MNXR109847"	340
"MNXR109848"	340
"MNXR102711"	343
"MNXR109940"	343
"MNXR109941"	324
"MNXR109942"	338
"MNXR109943"	338
"MNXR109944"	343
"MNXR109945"	278
"MNXR109946"	330
"MNXR109947"	343
"MNXR109948"	337
"MNXR108717"	190
"MNXR106786"	343
"MNXR100208"	203
"MNXR108930"	343
"MNXR109280"	343
"MNXR109968"	343
"MNXR109970"	340
"MNXR109971"	343
"MNXR109972"	343
"MNXR109973"	340
"MNXR108983"	92
"MNXR110030"	342
"MNXR110031"	342
"MNXR110040"	298
"MNXR104834"	339
"MNXR104529"	343
"MNXR110084"	343
"MNXR110092"	332
"MNXR110093"	314
"MNXR110094"	338
"MNXR110095"	314
"MNXR110096"	338
"MNXR110097"	340
"MNXR110098"	333
"MNXR110180"	59
"MNXR110181"	341
"MNXR110183"	343
"MNXR104761"	154
"MNXR110314"	335
"MNXR110315"	343
"MNXR110316"	324
"MNXR110317"	288
"MNXR110321"	343
"MNXR110322"	343
"MNXR110323"	343
"MNXR110324"	140
"MNXR110357"	308
"MNXR110358"	308
"MNXR110369"	63
"MNXR110376"	343
"MNXR110401"	192
"MNXR110483"	340
"MNXR110497"	298
"MNXR102680"	335
"MNXR110642"	343
"MNXR110652"	343
"MNXR100555"	64
"MNXR110666"	105
"MNXR99237"	343
"MNXR110699"	335
"MNXR97389"	183
"MNXR110745"	336
"MNXR110746"	336
"MNXR110773"	343
"MNXR110812"	343
"MNXR110813"	343
"MNXR110833"	333
"MNXR110836"	282
"MNXR110837"	343
"MNXR110861"	335
"MNXR101751"	343
"MNXR110898"	137
"MNXR110903"	341
"MNXR110921"	318
"MNXR110956"	341
"MNXR97178"	338
"MNXR110971"	124
"MNXR101575"	317
"MNXR111009"	297
"MNXR95228"	325
"MNXR95227"	325
"MNXR111036"	343
"MNXR111041"	341
"MNXR111042"	343
"MNXR111044"	343
"MNXR95531"	301
"MNXR101445"	327
"MNXR94815"	319
"MNXR111049"	301
"MNXR111055"	119
"MNXR100596"	323
"MNXR100591"	342
"MNXR111056"	38
"MNXR111074"	308
"MNXR111076"	343
"MNXR111077"	343
"MNXR111078"	309
"MNXR103369"	269
"MNXR111093"	342
"MNXR111094"	343
"MNXR111095"	342
"MNXR96958"	343
"MNXR101468"	343
"MNXR111114"	341
"MNXR111119"	341
"MNXR111122"	343
"MNXR111123"	328
"MNXR96432"	339
"MNXR111126"	341
"MNXR111127"	340
"MNXR111130"	342
"MNXR111220"	343
"MNXR111222"	343
"MNXR111269"	169
"MNXR111270"	319
"MNXR94939"	342
"MNXR103465"	343
"MNXR97895"	341
"MNXR111351"	343
"MNXR111352"	218
"MNXR111354"	327
"MNXR111355"	342
"MNXR111356"	342
"MNXR111357"	327
"MNXR101081"	333
"MNXR111358"	333
"MNXR111394"	190
"MNXR111395"	190
"MNXR111442"	343
"MNXR111470"	54
"MNXR111471"	330
"MNXR111474"	333
"MNXR111475"	330
"MNXR111478"	333
"MNXR111479"	330
"MNXR111482"	333
"MNXR111517"	330
"MNXR111520"	333
"MNXR111525"	88
"MNXR111533"	330
"MNXR111536"	333
"MNXR111560"	88
"MNXR111561"	88
"MNXR111562"	88
"MNXR111564"	295
"MNXR111668"	64
"MNXR111686"	343
"MNXR111693"	82
"MNXR111694"	82
"MNXR111724"	343
"MNXR111765"	343
"MNXR111783"	343
"MNXR111784"	107
"MNXR95055"	117
"MNXR95071"	317
"MNXR111792"	339
"MNXR111795"	88
"MNXR95106"	343
"MNXR111800"	340
"MNXR95107"	341
"MNXR111810"	107
"MNXR111813"	107
"MNXR111821"	333
"MNXR111836"	343
"MNXR111837"	343
"MNXR111838"	343
"MNXR111858"	343
"MNXR111859"	343
"MNXR111862"	343
"MNXR96724"	88
"MNXR95867"	334
"MNXR111908"	338
"MNXR111910"	338
"MNXR111911"	343
"MNXR111912"	343
"MNXR103440"	317
"MNXR111925"	196
"MNXR111926"	73
"MNXR111928"	313
"MNXR111929"	88
"MNXR111930"	343
"MNXR111953"	88
"MNXR95655"	343
"MNXR112120"	343
"MNXR102548"	342
"MNXR95260"	343
"MNXR112239"	333
"MNXR112242"	333
"MNXR105363"	333
"MNXR112435"	343
"MNXR112453"	343
"MNXR112467"	343
"MNXR112486"	342
"MNXR112487"	340
"MNXR112488"	342
"MNXR112489"	343
"MNXR112490"	343
"MNXR103519"	324
"MNXR103059"	333
"MNXR112523"	333
"MNXR112524"	70
"MNXR101584"	340
"MNXR112540"	343
"MNXR112547"	211
"MNXR112571"	82
"MNXR112682"	343
"MNXR112683"	343
"MNXR112689"	255
"MNXR101737"	341
"MNXR112731"	343
"MNXR112732"	343
"MNXR112733"	273
"MNXR112734"	273
"MNXR112735"	234
"MNXR112787"	324
"MNXR112794"	343
"MNXR112795"	334
"MNXR112800"	343
"MNXR112803"	332
"MNXR112804"	330
"MNXR112805"	343
"MNXR112808"	343
"MNXR112809"	343
"MNXR112810"	316
"MNXR112811"	316
"MNXR112812"	316
"MNXR112814"	316
"MNXR112822"	121
"MNXR112843"	342
"MNXR112872"	340
"MNXR112874"	150
"MNXR112875"	150
"MNXR112877"	119
"MNXR112900"	330
"MNXR112924"	109
"MNXR113012"	237
"MNXR113089"	234
"MNXR113111"	333
"MNXR101730"	120
"MNXR113145"	120
"MNXR113163"	257
"MNXR113187"	325
"MNXR102679"	343
"MNXR113245"	343
"MNXR113246"	343
"MNXR113275"	331
"MNXR113341"	341
"MNXR113383"	311
"MNXR113420"	240
"MNXR113424"	240
"MNXR113425"	240
"MNXR113431"	301
"MNXR113436"	327
"MNXR100476"	337
"MNXR113439"	299
"MNXR113440"	342
"MNXR113448"	338
"MNXR113456"	62
"MNXR113463"	338
"MNXR113490"	340
