Experiment_id	Model_id	Essential_status
YALI0C07128g	Yarrowia_lipolytica@Seq_1155	E
YALI0B15444g	Yarrowia_lipolytica@Seq_1105	E
YALI0D22891g	Yarrowia_lipolytica@Seq_4036	E
YALI0E06457g	Yarrowia_lipolytica@Seq_723	E
YALI0D11110g	Yarrowia_lipolytica@Seq_183	E
YALI0D27170g	Yarrowia_lipolytica@Seq_122	E
YALI0F17644g	Yarrowia_lipolytica@Seq_4336	E
YALI0F24893g	Yarrowia_lipolytica@Seq_2097	E
YALI0D11176g	Yarrowia_lipolytica@Seq_818	E
YALI0E16368g	Yarrowia_lipolytica@Seq_3934	E
YALI0D14476g	Yarrowia_lipolytica@Seq_5142	E
YALI0D19206g	Yarrowia_lipolytica@Seq_496	E
YALI0D20878g	Yarrowia_lipolytica@Seq_5745	E
YALI0A18062g	Yarrowia_lipolytica@Seq_602	E
YALI0F30481g	Yarrowia_lipolytica@Seq_2712	E
YALI0D01265g	Yarrowia_lipolytica@Seq_6320	E
YALI0B01364g	Yarrowia_lipolytica@Seq_3488	E
YALI0D14300g	Yarrowia_lipolytica@Seq_261	E
YALI0E12441g	Yarrowia_lipolytica@Seq_5329	E
YALI0D06281g	Yarrowia_lipolytica@Seq_2510	E
YALI0B05500g	Yarrowia_lipolytica@Seq_812	E
YALI0A18656g	Yarrowia_lipolytica@Seq_5804	E
YALI0F23023g	Yarrowia_lipolytica@Seq_1876	E
YALI0B17930g	Yarrowia_lipolytica@Seq_5303	E
YALI0F08701g	Yarrowia_lipolytica@Seq_6112	E
YALI0E14443g	Yarrowia_lipolytica@Seq_5330	E
YALI0B04312g	Yarrowia_lipolytica@Seq_6269	E
YALI0D13112g	Yarrowia_lipolytica@Seq_4819	E
YALI0B18348g	Yarrowia_lipolytica@Seq_4904	E
YALI0F04015g	Yarrowia_lipolytica@Seq_3753	E
YALI0B14509g	Yarrowia_lipolytica@Seq_4461	E
YALI0E04807g	Yarrowia_lipolytica@Seq_3179	E
YALI0C22165g	Yarrowia_lipolytica@Seq_573	E
YALI0B17644g	Yarrowia_lipolytica@Seq_577	E
YALI0B05126g	Yarrowia_lipolytica@Seq_852	E
YALI0F11297g	Yarrowia_lipolytica@Seq_3929	E
YALI0B23298g	Yarrowia_lipolytica@Seq_208	E
YALI0D08514g	Yarrowia_lipolytica@Seq_2797	E
YALI0E13057g	Yarrowia_lipolytica@Seq_766	E
YALI0D22847g	Yarrowia_lipolytica@Seq_3765	E
YALI0B17666g	Yarrowia_lipolytica@Seq_882	E
YALI0C12771g	Yarrowia_lipolytica@Seq_407	E
YALI0E00418g	Yarrowia_lipolytica@Seq_6202	E
YALI0E15730g	Yarrowia_lipolytica@Seq_5715	E
YALI0F04378g	Yarrowia_lipolytica@Seq_5573	E
YALI0A10076g	Yarrowia_lipolytica@Seq_2616	E
YALI0D17930g	Yarrowia_lipolytica@Seq_1136	E
YALI0F09229g	Yarrowia_lipolytica@Seq_5498	E
YALI0E06479g	Yarrowia_lipolytica@Seq_3533	E
YALI0F09339g	Yarrowia_lipolytica@Seq_1646	E
YALI0B08140g	Yarrowia_lipolytica@Seq_827	E
YALI0B17402g	Yarrowia_lipolytica@Seq_1770	E
YALI0C00253g	Yarrowia_lipolytica@Seq_5870	E
YALI0C09636g	Yarrowia_lipolytica@Seq_3030	E
YALI0D03069g	Yarrowia_lipolytica@Seq_84	E
YALI0B15304g	Yarrowia_lipolytica@Seq_2289	E
YALI0F21010g	Yarrowia_lipolytica@Seq_2295	E
YALI0F30019g	Yarrowia_lipolytica@Seq_3804	E
YALI0C23408g	Yarrowia_lipolytica@Seq_1122	E
YALI0D03135g	Yarrowia_lipolytica@Seq_3024	E
YALI0D18920g	Yarrowia_lipolytica@Seq_491	E
YALI0E09493g	Yarrowia_lipolytica@Seq_1524	E
YALI0F21527g	Yarrowia_lipolytica@Seq_622	E
YALI0F22781g	Yarrowia_lipolytica@Seq_3823	E
YALI0B23188g	Yarrowia_lipolytica@Seq_743	E
YALI0E33033g	Yarrowia_lipolytica@Seq_1014	E
YALI0D16357g	Yarrowia_lipolytica@Seq_4510	NE
YALI0E26004g	Yarrowia_lipolytica@Seq_3263	NE
YALI0F16819g	Yarrowia_lipolytica@Seq_3402	NE
YALI0F09185g	Yarrowia_lipolytica@Seq_6038	NE
YALI0F21406g	Yarrowia_lipolytica@Seq_2243	NE
YALI0F07711g	Yarrowia_lipolytica@Seq_6030	NE
YALI0B20438g	Yarrowia_lipolytica@Seq_1452	NE
YALI0F09966g	Yarrowia_lipolytica@Seq_3289	NE
YALI0F06468g	Yarrowia_lipolytica@Seq_1814	NE
YALI0E18238g	Yarrowia_lipolytica@Seq_5260	NE
YALI0F08415g	Yarrowia_lipolytica@Seq_5880	NE
YALI0C01859g	Yarrowia_lipolytica@Seq_1120	NE
YALI0F02849g	Yarrowia_lipolytica@Seq_283	NE
YALI0A04983g	Yarrowia_lipolytica@Seq_2785	NE
YALI0F11935g	Yarrowia_lipolytica@Seq_4892	NE
YALI0A06787g	Yarrowia_lipolytica@Seq_355	NE
YALI0E31064g	Yarrowia_lipolytica@Seq_2409	NE
YALI0A15125g	Yarrowia_lipolytica@Seq_5294	NE
YALI0E23859g	Yarrowia_lipolytica@Seq_4784	NE
YALI0D27016g	Yarrowia_lipolytica@Seq_4375	NE
YALI0B00704g	Yarrowia_lipolytica@Seq_5543	NE
YALI0F23463g	Yarrowia_lipolytica@Seq_4915	NE
YALI0F27665g	Yarrowia_lipolytica@Seq_6248	NE
YALI0D10593g	Yarrowia_lipolytica@Seq_2738	NE
YALI0E02728g	Yarrowia_lipolytica@Seq_1075	NE
YALI0F31075g	Yarrowia_lipolytica@Seq_2878	NE
YALI0D10131g	Yarrowia_lipolytica@Seq_4193	NE
YALI0A21417g	Yarrowia_lipolytica@Seq_5708	NE
YALI0A14784g	Yarrowia_lipolytica@Seq_4501	NE
YALI0D23397g	Yarrowia_lipolytica@Seq_1090	NE
YALI0E29667g	Yarrowia_lipolytica@Seq_5451	NE
YALI0D11374g	Yarrowia_lipolytica@Seq_5443	NE
YALI0B03344g	Yarrowia_lipolytica@Seq_5052	NE
YALI0C06776g	Yarrowia_lipolytica@Seq_5929	NE
YALI0C11880g	Yarrowia_lipolytica@Seq_730	NE
YALI0D02497g	Yarrowia_lipolytica@Seq_2246	NE
YALI0F15587g	Yarrowia_lipolytica@Seq_4101	NE
YALI0C13354g	Yarrowia_lipolytica@Seq_2463	NE
YALI0C23210g	Yarrowia_lipolytica@Seq_265	NE
YALI0E04224g	Yarrowia_lipolytica@Seq_1678	NE
YALI0F05874g	Yarrowia_lipolytica@Seq_4275	NE
YALI0A19558g	Yarrowia_lipolytica@Seq_684	NE
YALI0F05962g	Yarrowia_lipolytica@Seq_4910	NE
YALI0F08217g	Yarrowia_lipolytica@Seq_342	NE
YALI0C00451g	Yarrowia_lipolytica@Seq_6157	NE
YALI0F00484g	Yarrowia_lipolytica@Seq_5158	NE
YALI0F09251g	Yarrowia_lipolytica@Seq_1388	NE
YALI0F22605g	Yarrowia_lipolytica@Seq_5871	NE
YALI0F23243g	Yarrowia_lipolytica@Seq_734	NE
YALI0F06710g	Yarrowia_lipolytica@Seq_5563	NE
YALI0D18337g	Yarrowia_lipolytica@Seq_2787	NE
YALI0B09515g	Yarrowia_lipolytica@Seq_3614	NE
YALI0C06303g	Yarrowia_lipolytica@Seq_4890	NE
YALI0E07535g	Yarrowia_lipolytica@Seq_1235	NE
YALI0B10406g	Yarrowia_lipolytica@Seq_4451	NE
YALI0F23551g	Yarrowia_lipolytica@Seq_87	NE
YALI0E03212g	Yarrowia_lipolytica@Seq_4272	NE
YALI0F30349g	Yarrowia_lipolytica@Seq_173	NE
YALI0D05621g	Yarrowia_lipolytica@Seq_4004	NE
YALI0E09603g	Yarrowia_lipolytica@Seq_871	NE
YALI0D13024g	Yarrowia_lipolytica@Seq_2779	NE
YALI0F00506g	Yarrowia_lipolytica@Seq_2729	NE
YALI0B02178g	Yarrowia_lipolytica@Seq_2111	NE
YALI0F29337g	Yarrowia_lipolytica@Seq_2744	NE
YALI0B16324g	Yarrowia_lipolytica@Seq_99	NE
YALI0C24354g	Yarrowia_lipolytica@Seq_1003	NE
YALI0D03179g	Yarrowia_lipolytica@Seq_6365	NE
YALI0D25938g	Yarrowia_lipolytica@Seq_5706	NE
YALI0E22198g	Yarrowia_lipolytica@Seq_3018	NE
YALI0B22308g	Yarrowia_lipolytica@Seq_746	NE
YALI0E15488g	Yarrowia_lipolytica@Seq_5667	NE
YALI0E20207g	Yarrowia_lipolytica@Seq_4778	NE
YALI0A01870g	Yarrowia_lipolytica@Seq_5198	NE
YALI0F04532g	Yarrowia_lipolytica@Seq_4342	NE
YALI0B16390g	Yarrowia_lipolytica@Seq_4258	NE
YALI0E04202g	Yarrowia_lipolytica@Seq_3590	NE
YALI0B01298g	Yarrowia_lipolytica@Seq_589	NE
YALI0C03025g	Yarrowia_lipolytica@Seq_326	NE
YALI0E00264g	Yarrowia_lipolytica@Seq_556	NE
YALI0F23793g	Yarrowia_lipolytica@Seq_5213	NE
YALI0D07942g	Yarrowia_lipolytica@Seq_1480	NE
YALI0F04444g	Yarrowia_lipolytica@Seq_4067	NE
YALI0C18315g	Yarrowia_lipolytica@Seq_5640	NE
YALI0C22792g	Yarrowia_lipolytica@Seq_1573	NE
YALI0E08536g	Yarrowia_lipolytica@Seq_2869	NE
YALI0F14047g	Yarrowia_lipolytica@Seq_2684	NE
YALI0C22088g	Yarrowia_lipolytica@Seq_3665	NE
YALI0D17402g	Yarrowia_lipolytica@Seq_4209	NE
YALI0C24233g	Yarrowia_lipolytica@Seq_362	NE
YALI0E00836g	Yarrowia_lipolytica@Seq_5417	NE
YALI0E12683g	Yarrowia_lipolytica@Seq_843	NE
YALI0F25201g	Yarrowia_lipolytica@Seq_735	NE
YALI0E26829g	Yarrowia_lipolytica@Seq_6355	NE
YALI0F23947g	Yarrowia_lipolytica@Seq_4704	NE
YALI0C13090g	Yarrowia_lipolytica@Seq_597	NE
YALI0C23859g	Yarrowia_lipolytica@Seq_3369	NE
YALI0D24750g	Yarrowia_lipolytica@Seq_2963	NE
YALI0F10857g	Yarrowia_lipolytica@Seq_2895	NE
YALI0B10340g	Yarrowia_lipolytica@Seq_5673	NE
YALI0F21197g	Yarrowia_lipolytica@Seq_5305	NE
YALI0A02541g	Yarrowia_lipolytica@Seq_4359	NE
YALI0F16709g	Yarrowia_lipolytica@Seq_4946	NE
YALI0A10032g	Yarrowia_lipolytica@Seq_1556	NE
YALI0E24497g	Yarrowia_lipolytica@Seq_2049	NE
YALI0C06490g	Yarrowia_lipolytica@Seq_433	NE
YALI0E15125g	Yarrowia_lipolytica@Seq_5267	NE
YALI0D21010g	Yarrowia_lipolytica@Seq_2643	NE
YALI0E17633g	Yarrowia_lipolytica@Seq_5527	NE
YALI0F27885g	Yarrowia_lipolytica@Seq_4063	NE
YALI0D22484g	Yarrowia_lipolytica@Seq_220	NE
YALI0E16346g	Yarrowia_lipolytica@Seq_2922	NE
YALI0E02398g	Yarrowia_lipolytica@Seq_1745	NE
YALI0C11363g	Yarrowia_lipolytica@Seq_4924	NE
YALI0C20669g	Yarrowia_lipolytica@Seq_4735	NE
YALI0F01606g	Yarrowia_lipolytica@Seq_2004	NE
YALI0F09273g	Yarrowia_lipolytica@Seq_5058	NE
YALI0E18964g	Yarrowia_lipolytica@Seq_4646	NE
YALI0D17534g	Yarrowia_lipolytica@Seq_3676	NE
YALI0D19184g	Yarrowia_lipolytica@Seq_2910	NE
YALI0E31515g	Yarrowia_lipolytica@Seq_1904	NE
YALI0B02948g	Yarrowia_lipolytica@Seq_1509	NE
YALI0D03480g	Yarrowia_lipolytica@Seq_884	NE
YALI0D21604g	Yarrowia_lipolytica@Seq_4522	NE
YALI0E14102g	Yarrowia_lipolytica@Seq_5891	NE
YALI0F23837g	Yarrowia_lipolytica@Seq_992	NE
YALI0B02376g	Yarrowia_lipolytica@Seq_5620	NE
YALI0E28153g	Yarrowia_lipolytica@Seq_490	NE
YALI0F09559g	Yarrowia_lipolytica@Seq_4327	NE
YALI0C04180g	Yarrowia_lipolytica@Seq_3604	NE
YALI0F23573g	Yarrowia_lipolytica@Seq_294	NE
YALI0E29161g	Yarrowia_lipolytica@Seq_3291	NE
YALI0A15147g	Yarrowia_lipolytica@Seq_133	NE
YALI0A16379g	Yarrowia_lipolytica@Seq_533	NE
YALI0D25630g	Yarrowia_lipolytica@Seq_2933	NE
YALI0E17787g	Yarrowia_lipolytica@Seq_477	NE
YALI0E02090g	Yarrowia_lipolytica@Seq_1601	NE
YALI0E02244g	Yarrowia_lipolytica@Seq_5526	NE
YALI0F01584g	Yarrowia_lipolytica@Seq_4941	NE
YALI0F05214g	Yarrowia_lipolytica@Seq_3048	NE
YALI0D09229g	Yarrowia_lipolytica@Seq_3428	NE
YALI0D16445g	Yarrowia_lipolytica@Seq_2850	NE
YALI0A15972g	Yarrowia_lipolytica@Seq_6367	NE
YALI0E00638g	Yarrowia_lipolytica@Seq_1268	NE
YALI0E02684g	Yarrowia_lipolytica@Seq_6083	NE
YALI0D19140g	Yarrowia_lipolytica@Seq_4291	NE
YALI0E15708g	Yarrowia_lipolytica@Seq_258	NE
YALI0D12661g	Yarrowia_lipolytica@Seq_3780	NE
YALI0C16885g	Yarrowia_lipolytica@Seq_2214	NE
YALI0F31999g	Yarrowia_lipolytica@Seq_5815	NE
YALI0A12353g	Yarrowia_lipolytica@Seq_1347	NE
YALI0B22506g	Yarrowia_lipolytica@Seq_1526	NE
YALI0C08074g	Yarrowia_lipolytica@Seq_1825	NE
YALI0C14344g	Yarrowia_lipolytica@Seq_4897	NE
YALI0F13937g	Yarrowia_lipolytica@Seq_3872	NE
YALI0F15983g	Yarrowia_lipolytica@Seq_5948	NE
YALI0F28765g	Yarrowia_lipolytica@Seq_1027	NE
YALI0E34265g	Yarrowia_lipolytica@Seq_3084	NE
YALI0E34749g	Yarrowia_lipolytica@Seq_943	NE
YALI0F30987g	Yarrowia_lipolytica@Seq_855	NE
YALI0C11803g	Yarrowia_lipolytica@Seq_3833	NE
YALI0F13541g	Yarrowia_lipolytica@Seq_1956	NE
YALI0A08217g	Yarrowia_lipolytica@Seq_1145	NE
YALI0C19866g	Yarrowia_lipolytica@Seq_1339	NE
YALI0E01056g	Yarrowia_lipolytica@Seq_1094	NE
YALI0F30745g	Yarrowia_lipolytica@Seq_4013	NE
YALI0F06820g	Yarrowia_lipolytica@Seq_617	NE
YALI0B00572g	Yarrowia_lipolytica@Seq_4530	NE
YALI0B14465g	Yarrowia_lipolytica@Seq_941	NE
YALI0E34771g	Yarrowia_lipolytica@Seq_5431	NE
YALI0F16401g	Yarrowia_lipolytica@Seq_3309	NE
YALI0F03663g	Yarrowia_lipolytica@Seq_2055	NE
YALI0B18898g	Yarrowia_lipolytica@Seq_4748	NE
YALI0D02321g	Yarrowia_lipolytica@Seq_4226	NE
YALI0F10923g	Yarrowia_lipolytica@Seq_2700	NE
YALI0B06941g	Yarrowia_lipolytica@Seq_5530	NE
YALI0F01628g	Yarrowia_lipolytica@Seq_2443	NE
YALI0F07821g	Yarrowia_lipolytica@Seq_4401	NE
YALI0C19085g	Yarrowia_lipolytica@Seq_3607	NE
YALI0E11671g	Yarrowia_lipolytica@Seq_4617	NE
YALI0F26521g	Yarrowia_lipolytica@Seq_2928	NE
YALI0B00836g	Yarrowia_lipolytica@Seq_251	NE
YALI0E32351g	Yarrowia_lipolytica@Seq_1903	NE
YALI0F25047g	Yarrowia_lipolytica@Seq_194	NE
YALI0A08041g	Yarrowia_lipolytica@Seq_4642	NE
YALI0E32527g	Yarrowia_lipolytica@Seq_3525	NE
YALI0E14751g	Yarrowia_lipolytica@Seq_4751	NE
YALI0E17479g	Yarrowia_lipolytica@Seq_5018	NE
YALI0B20020g	Yarrowia_lipolytica@Seq_1158	NE
YALI0B22440g	Yarrowia_lipolytica@Seq_4113	NE
YALI0C06952g	Yarrowia_lipolytica@Seq_698	NE
YALI0F20790g	Yarrowia_lipolytica@Seq_4131	NE
YALI0F26609g	Yarrowia_lipolytica@Seq_2392	NE
YALI0F19470g	Yarrowia_lipolytica@Seq_3261	NE
YALI0E11385g	Yarrowia_lipolytica@Seq_1336	NE
YALI0F09449g	Yarrowia_lipolytica@Seq_2221	NE
YALI0A01133g	Yarrowia_lipolytica@Seq_542	NE
YALI0C01716g	Yarrowia_lipolytica@Seq_6328	NE
YALI0E29975g	Yarrowia_lipolytica@Seq_545	NE
YALI0D23331g	Yarrowia_lipolytica@Seq_4674	NE
YALI0E20625g	Yarrowia_lipolytica@Seq_5266	NE
YALI0F31273g	Yarrowia_lipolytica@Seq_4707	NE
YALI0C23969g	Yarrowia_lipolytica@Seq_3446	NE
YALI0D07370g	Yarrowia_lipolytica@Seq_1754	NE
YALI0E18634g	Yarrowia_lipolytica@Seq_2103	NE
YALI0D16753g	Yarrowia_lipolytica@Seq_2856	NE
YALI0E14190g	Yarrowia_lipolytica@Seq_2058	NE
YALI0D06974g	Yarrowia_lipolytica@Seq_4542	NE
YALI0E24057g	Yarrowia_lipolytica@Seq_1948	NE
YALI0B08536g	Yarrowia_lipolytica@Seq_1642	NE
YALI0E11099g	Yarrowia_lipolytica@Seq_4817	NE
YALI0D25564g	Yarrowia_lipolytica@Seq_1119	NE
YALI0A12573g	Yarrowia_lipolytica@Seq_5053	NE
YALI0E32681g	Yarrowia_lipolytica@Seq_3314	NE
YALI0E35222g	Yarrowia_lipolytica@Seq_3573	NE
YALI0F23067g	Yarrowia_lipolytica@Seq_4059	NE
YALI0F25773g	Yarrowia_lipolytica@Seq_2158	NE
YALI0C03179g	Yarrowia_lipolytica@Seq_5904	NE
YALI0F15345g	Yarrowia_lipolytica@Seq_5364	NE
YALI0F06424g	Yarrowia_lipolytica@Seq_4849	NE
YALI0D04026g	Yarrowia_lipolytica@Seq_1194	NE
YALI0D06237g	Yarrowia_lipolytica@Seq_3461	NE
YALI0E16434g	Yarrowia_lipolytica@Seq_1135	NE
YALI0F01672g	Yarrowia_lipolytica@Seq_6161	NE
YALI0E14685g	Yarrowia_lipolytica@Seq_3477	NE
YALI0E31086g	Yarrowia_lipolytica@Seq_5738	NE
YALI0B03564g	Yarrowia_lipolytica@Seq_6275	NE
YALI0F05390g	Yarrowia_lipolytica@Seq_2489	NE
YALI0C01411g	Yarrowia_lipolytica@Seq_2511	NE
YALI0E21021g	Yarrowia_lipolytica@Seq_426	NE
YALI0E26719g	Yarrowia_lipolytica@Seq_5943	NE
YALI0B17204g	Yarrowia_lipolytica@Seq_646	NE
YALI0E32065g	Yarrowia_lipolytica@Seq_5043	NE
YALI0D17050g	Yarrowia_lipolytica@Seq_3365	NE
YALI0E05753g	Yarrowia_lipolytica@Seq_2925	NE
YALI0C18799g	Yarrowia_lipolytica@Seq_2757	NE
YALI0D17556g	Yarrowia_lipolytica@Seq_4774	NE
YALI0D06303g	Yarrowia_lipolytica@Seq_2981	NE
YALI0E05137g	Yarrowia_lipolytica@Seq_297	NE
YALI0D09361g	Yarrowia_lipolytica@Seq_1977	NE
YALI0E14949g	Yarrowia_lipolytica@Seq_5655	NE
YALI0A08668g	Yarrowia_lipolytica@Seq_66	NE
YALI0E20603g	Yarrowia_lipolytica@Seq_5150	NE
YALI0C24255g	Yarrowia_lipolytica@Seq_3033	NE
YALI0E21351g	Yarrowia_lipolytica@Seq_3288	NE
YALI0F26455g	Yarrowia_lipolytica@Seq_1589	NE
YALI0B08943g	Yarrowia_lipolytica@Seq_3450	NE
YALI0C18425g	Yarrowia_lipolytica@Seq_2718	NE
YALI0A00264g	Yarrowia_lipolytica@Seq_1330	NE
YALI0C10780g	Yarrowia_lipolytica@Seq_2567	NE
YALI0E24607g	Yarrowia_lipolytica@Seq_4645	NE
YALI0F02299g	Yarrowia_lipolytica@Seq_4031	NE
YALI0F20218g	Yarrowia_lipolytica@Seq_1584	NE
YALI0A10310g	Yarrowia_lipolytica@Seq_2402	NE
YALI0B11044g	Yarrowia_lipolytica@Seq_1280	NE
YALI0E16060g	Yarrowia_lipolytica@Seq_1378	NE
YALI0E18942g	Yarrowia_lipolytica@Seq_2853	NE
YALI0C23364g	Yarrowia_lipolytica@Seq_2806	NE
YALI0E05929g	Yarrowia_lipolytica@Seq_1005	NE
YALI0E15081g	Yarrowia_lipolytica@Seq_5712	NE
YALI0F05126g	Yarrowia_lipolytica@Seq_2989	NE
YALI0C07678g	Yarrowia_lipolytica@Seq_5716	NE
YALI0F05500g	Yarrowia_lipolytica@Seq_671	NE
YALI0C22616g	Yarrowia_lipolytica@Seq_327	NE
YALI0B21142g	Yarrowia_lipolytica@Seq_653	NE
YALI0E17545g	Yarrowia_lipolytica@Seq_5951	NE
YALI0E21549g	Yarrowia_lipolytica@Seq_3948	NE
YALI0E30591g	Yarrowia_lipolytica@Seq_2119	NE
YALI0F06358g	Yarrowia_lipolytica@Seq_2698	NE
YALI0B14531g	Yarrowia_lipolytica@Seq_114	NE
YALI0E32791g	Yarrowia_lipolytica@Seq_4287	NE
YALI0A14157g	Yarrowia_lipolytica@Seq_2584	NE
YALI0C07414g	Yarrowia_lipolytica@Seq_2723	NE
YALI0D06017g	Yarrowia_lipolytica@Seq_6384	NE
YALI0B16588g	Yarrowia_lipolytica@Seq_2580	NE
YALI0B11440g	Yarrowia_lipolytica@Seq_5349	NE
YALI0D07634g	Yarrowia_lipolytica@Seq_5244	NE
YALI0F02211g	Yarrowia_lipolytica@Seq_920	NE
YALI0D06215g	Yarrowia_lipolytica@Seq_5314	NE
YALI0E28237g	Yarrowia_lipolytica@Seq_4912	NE
YALI0D05335g	Yarrowia_lipolytica@Seq_3326	NE
YALI0A19074g	Yarrowia_lipolytica@Seq_1204	NE
YALI0E28787g	Yarrowia_lipolytica@Seq_3809	NE
YALI0A19206g	Yarrowia_lipolytica@Seq_1078	NE
YALI0E30481g	Yarrowia_lipolytica@Seq_5489	NE
YALI0D11704g	Yarrowia_lipolytica@Seq_2838	NE
YALI0D13596g	Yarrowia_lipolytica@Seq_1426	NE
YALI0F22517g	Yarrowia_lipolytica@Seq_2940	NE
YALI0D08382g	Yarrowia_lipolytica@Seq_2719	NE
YALI0B21846g	Yarrowia_lipolytica@Seq_6169	NE
YALI0B01826g	Yarrowia_lipolytica@Seq_728	NE
YALI0F26125g	Yarrowia_lipolytica@Seq_3192	NE
YALI0F19866g	Yarrowia_lipolytica@Seq_4571	NE
YALI0E33143g	Yarrowia_lipolytica@Seq_3873	NE
YALI0E20361g	Yarrowia_lipolytica@Seq_4488	NE
YALI0B13420g	Yarrowia_lipolytica@Seq_1555	NE
YALI0A16698g	Yarrowia_lipolytica@Seq_5409	NE
YALI0A14498g	Yarrowia_lipolytica@Seq_4111	NE
YALI0C20427g	Yarrowia_lipolytica@Seq_3768	NE
YALI0D16797g	Yarrowia_lipolytica@Seq_1521	NE
YALI0C17831g	Yarrowia_lipolytica@Seq_3117	NE
YALI0E30129g	Yarrowia_lipolytica@Seq_2445	NE
YALI0B15884g	Yarrowia_lipolytica@Seq_2617	NE
YALI0A09042g	Yarrowia_lipolytica@Seq_485	NE
YALI0C18205g	Yarrowia_lipolytica@Seq_1147	NE
YALI0E15224g	Yarrowia_lipolytica@Seq_100	NE
YALI0C19195g	Yarrowia_lipolytica@Seq_197	NE
YALI0C19712g	Yarrowia_lipolytica@Seq_486	NE
YALI0C24101g	Yarrowia_lipolytica@Seq_2803	NE
YALI0C23617g	Yarrowia_lipolytica@Seq_4073	NE
YALI0D20768g	Yarrowia_lipolytica@Seq_1613	NE
YALI0C10989g	Yarrowia_lipolytica@Seq_5703	NE
YALI0F20262g	Yarrowia_lipolytica@Seq_1379	NE
YALI0F26323g	Yarrowia_lipolytica@Seq_4526	NE
YALI0B19998g	Yarrowia_lipolytica@Seq_4060	NE
YALI0D07986g	Yarrowia_lipolytica@Seq_1690	NE
YALI0C01419g	Yarrowia_lipolytica@Seq_3124	NE
YALI0B17688g	Yarrowia_lipolytica@Seq_1543	NE
YALI0F02607g	Yarrowia_lipolytica@Seq_2621	NE
YALI0E10307g	Yarrowia_lipolytica@Seq_3509	NE
YALI0F25795g	Yarrowia_lipolytica@Seq_4276	NE
YALI0D14322g	Yarrowia_lipolytica@Seq_1140	NE
YALI0F02013g	Yarrowia_lipolytica@Seq_2833	NE
YALI0E04048g	Yarrowia_lipolytica@Seq_2792	NE
YALI0F17820g	Yarrowia_lipolytica@Seq_806	NE
YALI0E16929g	Yarrowia_lipolytica@Seq_5199	NE
YALI0D24607g	Yarrowia_lipolytica@Seq_3359	NE
YALI0C04433g	Yarrowia_lipolytica@Seq_4961	NE
YALI0E20977g	Yarrowia_lipolytica@Seq_286	NE
YALI0C05951g	Yarrowia_lipolytica@Seq_3331	NE
YALI0E12463g	Yarrowia_lipolytica@Seq_2216	NE
YALI0F19514g	Yarrowia_lipolytica@Seq_2284	NE
YALI0E16797g	Yarrowia_lipolytica@Seq_3782	NE
YALI0E30283g	Yarrowia_lipolytica@Seq_5957	NE
YALI0E24167g	Yarrowia_lipolytica@Seq_598	NE
YALI0F04169g	Yarrowia_lipolytica@Seq_4648	NE
