Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0079	s_0301[c] + s_0434[c] + s_0803[c] + s_0999[c]  -> s_0302[c] + s_0394[c] + s_0794[c] + s_0991[c] + s_1322[c] 	C4QYT3_KOMPG	  0.00	   Inf	  0.00
r_0082	s_0318[c] + s_0803[c]  -> 2 s_0794[c] + s_1158[c] + s_1322[c] 	C4R434_KOMPG	  0.00	   Inf	  0.00
r_0083	s_0434[c] + s_0794[c] + s_1158[c]  -> s_0318[c] + s_0394[c] 	Komagataella_pastoris@Seq_1519	  0.00	   Inf	  0.00
r_0085	s_0323[c] + s_1012[c]  -> s_1029[c] + s_1486[c] 	C4QZU2_KOMPG	  0.00	   Inf	  0.00
r_0090	s_0434[c] + s_0557[c]  -> s_0394[c] + s_0442[c] + s_0794[c] 	C4R2Z9_KOMPG or C4QZC1_KOMPG	  0.00	   Inf	  0.00
r_0091	s_0335[c] + s_0803[c]  -> s_0340[c] + s_0794[c] 	C4R6K7_KOMPG or YHR163W	  0.00	   Inf	  0.00
r_0093	s_0333[c] + s_0434[c] + 2 s_0794[c]  -> s_0309[c] + s_0394[c] + s_0803[c] 	Komagataella_pastoris@Seq_1519	  0.00	   Inf	  0.00
r_0094	s_0955[c] + s_1368[c]  -> s_0352[c] + s_0456[c] + s_0529[c] + 4 s_0794[c] 	YAR069W-A or YHR214W-F	  0.00	   Inf	  0.00
r_0095	2 s_0359[c]  -> s_0020[c] 	YGR087C or YLR044C or YLR134W	  0.00	   Inf	  0.00
r_0099	s_0376[m] + s_1845[m]  -> s_0372[m] + s_0532[m] 	C4R6K0_KOMPG	  0.00	   Inf	  0.00
r_0100	s_0250[p] + s_0534[p]  -> s_0378[p] + s_1305[p] 	C4R2C2_KOMPG	  0.00	   Inf	  0.00
r_0101	s_0243[p] + s_0534[p]  -> s_0378[p] + s_1482[p] 	C4R2C2_KOMPG	  0.00	   Inf	  0.00
r_0102	s_0253[p] + s_0534[p]  -> s_0378[p] + s_1179[p] 	C4R2C2_KOMPG	  0.00	   Inf	  0.00
r_0103	2 s_0373[c]  -> s_0367[c] + s_0529[c] 	C4QY22_KOMPG	  0.00	   Inf	  0.00
r_0104	2 s_0376[m]  -> s_0370[m] + s_0532[m] 	C4QY22_KOMPG	  0.00	   Inf	  0.00
r_0105	s_0257[p] + s_0534[p]  -> s_0378[p] + s_1076[p] 	C4R2C2_KOMPG	  0.00	   Inf	  0.00
r_0106	s_0239[p] + s_0534[p]  -> s_0378[p] + s_1258[p] 	C4R2C2_KOMPG	  0.00	   Inf	  0.00
r_0107	s_0247[p] + s_0534[p]  -> s_0378[p] + s_0605[p] 	C4R2C2_KOMPG	  0.00	   Inf	  0.00
r_0108	s_0376[m] + s_0437[m] + s_0447[m]  -> s_0397[m] + s_0799[m] + s_1104[m] + s_1326[m] 	YMR207C	  0.00	   Inf	  0.00
r_0109	s_0373[c] + s_0434[c] + s_0445[c]  -> s_0394[c] + s_0794[c] + s_1101[c] + s_1322[c] 	C4R4Y1_KOMPG and C4QXW1_KOMPG	  0.00	   Inf	  0.00
r_0111	s_0376[m] + s_0807[m]  -> s_0365[m] + s_0532[m] + s_0799[m] 	C4R404_KOMPG	  0.00	   Inf	  0.00
r_0114	s_0366[n] + s_0438[n] + s_0533[n]  -> s_0377[n] + s_0425[n] + s_0637[n] 	YLR153C	  0.00	   Inf	  0.00
r_0115	s_0437[m] + s_1192[m]  -> s_0397[m] + s_1191[m] 	C4QZV1_KOMPG	  0.00	   Inf	  0.00
r_0116	s_0715[e] + s_0805[e]  -> s_1324[e] + s_1406[e] 	YBR093C or YAR071W or YBR092C or YHR215W	  0.00	   Inf	  0.00
r_0118	s_0145[m] + s_0993[m]  -> s_0182[m] + s_1182[m] 	C4R8H9_KOMPG	  0.00	   Inf	  0.00
r_0120	s_0605[p] + s_1279[p]  -> s_0840[p] + s_1507[p] 	C4QYR9_KOMPG	  0.00	   Inf	  0.00
r_0121	s_1076[p] + s_1279[p]  -> s_0840[p] + s_1510[p] 	C4QYR9_KOMPG	  0.00	   Inf	  0.00
r_0122	s_0819[p] + s_1279[p]  -> s_0840[p] + s_1513[p] 	C4QYR9_KOMPG	  0.00	   Inf	  0.00
r_0123	s_1279[p] + s_1305[p]  -> s_0823[p] + s_0840[p] 	C4QYR9_KOMPG	  0.00	   Inf	  0.00
r_0124	s_1279[p] + s_1457[p]  -> s_0840[p] + s_1516[p] 	C4QYR9_KOMPG	  0.00	   Inf	  0.00
r_0125	s_1179[p] + s_1279[p]  -> s_0840[p] + s_1519[p] 	C4QYR9_KOMPG	  0.00	   Inf	  0.00
r_0126	s_2821[erm] + s_3432[erm]  -> s_2785[erm] + s_3433[erm] 	YCR048W	  0.00	   Inf	  0.00
r_0127	s_2821[erm] + s_3441[erm]  -> s_2785[erm] + s_3442[erm] 	YCR048W or C4R4N0_KOMPG	  0.00	   Inf	  0.00
r_0128	s_2821[erm] + s_3435[erm]  -> s_2785[erm] + s_3436[erm] 	YCR048W	  0.00	   Inf	  0.00
r_0129	s_2821[erm] + s_3438[erm]  -> s_2785[erm] + s_3439[erm] 	YCR048W	  0.00	   Inf	  0.00
r_0130	s_2821[erm] + s_3444[erm]  -> s_2785[erm] + s_3445[erm] 	YCR048W	  0.00	   Inf	  0.00
r_0131	s_2819[erm] + s_3432[erm]  -> s_2785[erm] + s_3434[erm] 	YCR048W	  0.00	   Inf	  0.00
r_0132	s_2819[erm] + s_3441[erm]  -> s_2785[erm] + s_3443[erm] 	YCR048W or C4R4N0_KOMPG	  0.00	   Inf	  0.00
r_0133	s_2819[erm] + s_3435[erm]  -> s_2785[erm] + s_3437[erm] 	YCR048W	  0.00	   Inf	  0.00
r_0134	s_2819[erm] + s_3438[erm]  -> s_2785[erm] + s_3440[erm] 	YCR048W	  0.00	   Inf	  0.00
r_0135	s_2819[erm] + s_3444[erm]  -> s_2785[erm] + s_3446[erm] 	YCR048W	  0.00	   Inf	  0.00
r_0139	s_0383[c] + s_1386[c]  -> s_0423[c] + s_0633[c] 	C4R373_KOMPG	  0.00	   Inf	  0.00
r_0142	s_0386[c] + s_0434[c]  -> s_0394[c] + s_0423[c] + s_0794[c] 	C4R2N9_KOMPG	  0.00	   Inf	  0.00
r_0143	s_0423[c] + s_0794[c] + s_0803[c]  -> s_0419[c] + s_0849[c] 	C4QZ48_KOMPG	  0.00	   Inf	  0.00
r_0147	s_0434[c]  -> s_0192[c] + s_0633[c] 	C4R7M5_KOMPG	  0.00	   Inf	  0.00
r_0156	s_0779[c] + s_0955[c]  -> s_1003[c] + s_1399[c] 	C4R7U0_KOMPG	  0.00	   Inf	  0.00
r_0158	s_0169[c] + s_0373[c]  -> s_0172[c] + s_0529[c] 	YOR377W	  0.00	   Inf	  0.00
r_0159	s_0373[c] + s_0680[c]  -> s_0529[c] + s_0685[c] 	YOR377W	  0.00	   Inf	  0.00
r_0160	s_0373[c] + s_0929[c]  -> s_0529[c] + s_0927[c] 	YOR377W	  0.00	   Inf	  0.00
r_0161	s_0373[c] + s_0932[c]  -> s_0529[c] + s_0935[c] 	YOR377W	  0.00	   Inf	  0.00
r_0162	s_0185[c] + s_0373[c]  -> s_0529[c] + s_1316[c] 	YOR377W	  0.00	   Inf	  0.00
r_0163	s_0680[c] + s_1198[c]  -> s_0359[c] + s_0794[c] + s_1203[c] 	YMR303C	  0.00	   Inf	  0.00
r_0164	s_0570[c] + s_0794[c] + s_1212[c]  -> s_0765[c] + s_1207[c] 	YDR368W or C4R5F8_KOMPG	  0.00	   Inf	  0.00
r_0165	s_0361[m] + s_0799[m] + s_1205[m]  -> s_0682[m] + s_1200[m] 	C4R0S8_KOMPG	  0.00	   Inf	  0.00
r_0167	s_0168[m] + s_0799[m] + s_1205[m]  -> s_0171[m] + s_1200[m] 	C4R0S8_KOMPG	  0.00	   Inf	  0.00
r_0168	s_0166[c] + s_0794[c] + s_1212[c]  -> s_0169[c] + s_1207[c] 	C4R9G4_KOMPG or YDR368W or YMR318C	  0.00	   Inf	  0.00
r_0170	s_0799[m] + s_1205[m] + s_1320[m]  -> s_0187[m] + s_1200[m] 	C4R0S8_KOMPG	  0.00	   Inf	  0.00
r_0171	s_0794[c] + s_1212[c] + s_1318[c]  -> s_0185[c] + s_1207[c] 	C4R9G4_KOMPG or YMR318C	  0.00	   Inf	  0.00
r_0172	s_0208[c] + s_0803[c] + s_1198[c]  -> s_0441[c] + 2 s_0794[c] + s_1203[c] 	C4QXC1_KOMPG or YMR169C or C4R0Q6_KOMPG	  0.00	   Inf	  0.00
r_0173	s_0359[c] + s_0803[c] + s_1207[c]  -> s_0362[c] + 2 s_0794[c] + s_1212[c] 	YPL061W	  0.00	   Inf	  0.00
r_0174	s_0361[m] + s_0807[m] + s_1200[m]  -> s_0365[m] + 2 s_0799[m] + s_1205[m] 	YOR374W	  0.00	   Inf	  0.00
r_0175	s_0361[m] + s_0807[m] + s_1210[m]  -> s_0365[m] + 2 s_0799[m] + s_1214[m] 	C4R664_KOMPG or YOR374W	  0.00	   Inf	  0.00
r_0176	s_0807[m] + s_0852[m] + s_1200[m]  -> 2 s_0799[m] + s_0854[m] + s_1205[m] 	YOR374W	  0.00	   Inf	  0.00
r_0177	s_0803[c] + s_0850[c] + s_1207[c]  -> 2 s_0794[c] + s_0853[c] + s_1212[c] 	YPL061W	  0.00	   Inf	  0.00
r_0178	s_0807[m] + s_0852[m] + s_1210[m]  -> 2 s_0799[m] + s_0854[m] + s_1214[m] 	C4R664_KOMPG or YOR374W	  0.00	   Inf	  0.00
r_0180	s_0236[m] + s_0799[m] + s_1205[m]  -> s_0931[m] + s_1200[m] 	C4R0S8_KOMPG	  0.00	   Inf	  0.00
r_0181	s_0234[c] + s_0794[c] + s_1212[c]  -> s_0929[c] + s_1207[c] 	C4R9G4_KOMPG or YMR318C	  0.00	   Inf	  0.00
r_0183	s_0799[m] + s_0939[m] + s_1205[m]  -> s_0934[m] + s_1200[m] 	C4R0S8_KOMPG	  0.00	   Inf	  0.00
r_0184	s_0794[c] + s_0937[c] + s_1212[c]  -> s_0932[c] + s_1207[c] 	C4R9G4_KOMPG or YMR318C	  0.00	   Inf	  0.00
r_0185	s_0803[c] + s_1198[c] + s_1318[c]  -> 2 s_0794[c] + s_1203[c] + s_1321[c] 	YMR169C or C4R0Q6_KOMPG	  0.00	   Inf	  0.00
r_0187	s_0799[m] + s_0852[m] + s_1205[m]  -> s_1200[m] + s_1531[m] 	C4R0S8_KOMPG	  0.00	   Inf	  0.00
r_0189	s_0405[c] + s_0803[c]  -> s_1552[c] + s_1555[c] 	C4R1M6_KOMPG	  0.00	   Inf	  0.00
r_0190	s_0407[c] + s_0803[c]  -> s_0405[c] + s_0794[c] 	C4QV05_KOMPG	  0.00	   Inf	  0.00
r_0191	3 s_0794[c] + s_0803[c] + s_1554[c]  -> 2 s_0419[c] + 2 s_0456[c] 	C4R723_KOMPG	  0.00	   Inf	  0.00
r_0192	s_0444[g] + s_0744[g]  -> s_0414[g] + s_0740[g] + s_0797[g] 	C4QXA8_KOMPG or C4R3V8_KOMPG or C4R2U8_KOMPG or YKR061W or C4R2J5_KOMPG	  0.00	   Inf	  0.00
r_0194	s_0803[c] + s_1520[c]  -> 2 s_0563[c] 	YDR001C	  0.00	   Inf	  0.00
r_0198	s_0803[c] + s_1105[c]  -> 2 s_0563[c] 	YBR299W or YGR287C or YGR292W or YIL172C or YJL221C	  0.00	   Inf	  0.00
r_0200	s_0418[c] + s_0803[c] + s_1275[c]  -> s_0419[c] + s_0837[c] + s_1151[c] 		  0.00	   Inf	  0.00
r_0201	s_0275[m] + s_0807[m] + s_1200[m]  -> s_0738[m] + 2 s_0799[m] + s_1205[m] 	YOR374W	  0.00	   Inf	  0.00
r_0202	s_0427[c] + s_1386[c]  -> s_0633[c] + s_1187[c] 	C4R7F6_KOMPG	  0.00	   Inf	  0.00
r_0203	s_0515[c] + s_0999[c]  -> s_0427[c] + s_0794[c] + s_0991[c] + s_1399[c] 	C4QZU0_KOMPG and C4R637_KOMPG	  0.00	   Inf	  0.00
r_0204	s_0803[c] + s_1282[c]  -> 2 s_0394[c] + 2 s_0794[c] 	C4QZS9_KOMPG	  0.00	   Inf	  0.00
r_0205	s_0794[c] + s_0963[c] + s_1212[c]  -> s_0961[c] + s_1207[c] 	C4R5F8_KOMPG	  0.00	   Inf	  0.00
r_0207	s_0015[c]  -> s_0725[c] + s_0965[c] 	YHR018C	  0.00	   Inf	  0.00
r_0208	s_0434[c] + s_0973[c] + s_0979[c]  -> s_0015[c] + s_0423[c] + s_0633[c] + s_0794[c] 	C4R3W1_KOMPG	  0.00	   Inf	  0.00
r_0209	s_0434[c] + s_0965[c] + s_1583[c]  -> s_0423[c] + s_0428[c] + s_0633[c] 	YDR341C	  0.00	   Inf	  0.00
r_0210	s_0437[m] + s_0967[m] + s_1584[m]  -> s_0424[m] + s_0429[m] + s_0636[m] 	C4R3Q6_KOMPG	  0.00	   Inf	  0.00
r_0211	s_0434[c] + s_0803[c] + s_0973[c] + s_0999[c]  -> s_0423[c] + s_0633[c] + s_0794[c] + s_0969[c] + s_0991[c] 	YGR124W or C4R588_KOMPG	  0.00	   Inf	  0.00
r_0212	s_0434[c] + s_0969[c] + s_1585[c]  -> s_0423[c] + s_0430[c] + s_0633[c] 	C4QWZ4_KOMPG	  0.00	   Inf	  0.00
r_0214	s_0455[c] + s_0973[c]  -> s_0794[c] + s_1194[c] + s_1322[c] 	C4R2Q9_KOMPG	  0.00	   Inf	  0.00
r_0218	s_0184[p] + s_0976[p]  -> s_0995[p] + s_1274[p] 	C4R862_KOMPG	  0.00	   Inf	  0.00
r_0219	s_0295[c] + s_0794[c] + s_1212[c]  -> s_0978[c] + s_1207[c] + s_1322[c] 	C4R4N4_KOMPG	  0.00	   Inf	  0.00
r_0220	s_0434[c] + s_0973[c] + s_1587[c]  -> s_0423[c] + s_0432[c] + s_0633[c] 	C4QXF2_KOMPG	  0.00	   Inf	  0.00
r_0221	s_0437[m] + s_0975[m] + s_1588[m]  -> s_0424[m] + s_0433[m] + s_0636[m] 	C4R6V2_KOMPG	  0.00	   Inf	  0.00
r_0222	s_0394[c] + s_0434[c] + s_0794[c]  -> s_1282[c] + s_1322[c] 	C4QWS5_KOMPG	  0.00	   Inf	  0.00
r_0223	s_0394[c] + s_0785[c] + s_0794[c]  -> s_1284[c] + s_1322[c] 	YCL050C	  0.00	   Inf	  0.00
r_0224	s_0739[c] + s_0785[c] + s_0794[c]  -> s_1283[c] + s_1322[c] 	YCL050C	  0.00	   Inf	  0.00
r_0225	s_0434[c] + s_1386[c]  -> s_0326[c] + s_0633[c] 	C4QXU6_KOMPG	  0.00	   Inf	  0.00
r_0227	s_0434[c] + s_0803[c]  -> s_0394[c] + s_0796[e] + s_1322[c] 	C4QVZ8_KOMPG	  0.00	   Inf	  0.00
r_0228	s_0743[c] + s_1184[c]  -> s_0443[c] + s_0739[c] 	C4R1N8_KOMPG	  0.00	   Inf	  0.00
r_0229	s_0612[c] + s_1371[c]  -> s_0451[c] + 2 s_0794[c] 	C4QV32_KOMPG	  0.00	   Inf	  0.00
r_0230	s_0434[c] + s_0451[c] + s_0794[c]  -> s_0453[c] + s_0633[c] 	C4R4Y1_KOMPG	  0.00	   Inf	  0.00
r_0231	s_0262[c] + s_0794[c] + s_1212[c]  -> s_0122[c] + s_1207[c] 	C4QX15_KOMPG	  0.00	   Inf	  0.00
r_0233	s_0664[c] + s_0794[c] + s_1212[c] + s_1275[c]  -> s_0662[c] + 2 s_0803[c] + s_1207[c] 	C4R4R9_KOMPG	  0.00	   Inf	  0.00
r_0234	s_1207[c] + s_1578[c]  -> s_0456[c] + s_0794[c] + s_1212[c] + s_1579[c] 	C4QYY9_KOMPG	  0.00	   Inf	  0.00
r_0235	s_0297[c] + s_1198[c]  -> s_0209[c] + s_0456[c] + s_0794[c] + s_1203[c] 	C4QYY9_KOMPG	  0.00	   Inf	  0.00
r_0236	s_0209[c] + s_0794[c] + s_1212[c]  -> s_0296[c] + s_1207[c] 	C4R196_KOMPG	  0.00	   Inf	  0.00
r_0237	s_0794[c] + s_1212[c] + s_1579[c]  -> s_1207[c] + s_1569[c] 	C4R196_KOMPG	  0.00	   Inf	  0.00
r_0238	s_0296[c] + s_0794[c] + s_1212[c] + s_1275[c]  -> s_0803[c] + s_1207[c] + s_1576[c] 	C4R3E6_KOMPG	  0.00	   Inf	  0.00
r_0239	s_0794[c] + s_1212[c] + s_1275[c] + s_1576[c]  -> 2 s_0803[c] + s_1207[c] + s_1577[c] 	C4R3E6_KOMPG	  0.00	   Inf	  0.00
r_0240	s_0794[c] + s_1212[c] + s_1275[c] + s_1577[c]  -> s_0803[c] + s_1207[c] + s_1578[c] 	C4R3E6_KOMPG	  0.00	   Inf	  0.00
r_0241	s_0122[c] + 3 s_0794[c] + 3 s_1212[c] + 3 s_1275[c]  -> s_0297[c] + 4 s_0803[c] + 3 s_1207[c] 	C4R3E6_KOMPG	  0.00	   Inf	  0.00
r_0242	s_0657[c] + s_0794[c] + s_1212[c] + s_1275[c]  -> s_0664[c] + 2 s_0803[c] + s_1207[c] 	C4QY87_KOMPG	  0.00	   Inf	  0.00
r_0243	s_0700[c]  -> s_0657[c] 	C4R749_KOMPG	  0.00	   Inf	  0.00
r_0244	s_0663[er] + s_0795[er] + s_1213[er]  -> s_0667[er] + s_1208[er] 	C4R6R4_KOMPG	  0.00	   Inf	  0.00
r_0250	2 s_0434[c] + s_0445[c] + s_0803[c] + s_0999[c]  -> 2 s_0394[c] + s_0455[c] + 2 s_0794[c] + s_0991[c] + s_1322[c] 	C4R2Q9_KOMPG and YJR109C and C4R6Y9_KOMPG	  0.00	   Inf	  0.00
r_0252	s_0021[c] + s_0373[c]  -> s_0529[c] + s_1235[c] 	C4QXD2_KOMPG or C4R5H5_KOMPG	  0.00	   Inf	  0.00
r_0253	s_0024[p] + s_0378[p]  -> s_0534[p] + s_1237[p] 	C4R3G3_KOMPG	  0.00	   Inf	  0.00
r_0254	s_0532[m] + s_1236[m]  -> s_0023[m] + s_0376[m] 	C4R3G3_KOMPG	  0.00	   Inf	  0.00
r_0259	s_0475[er] + s_0795[er] + s_1213[er] + s_1276[er]  -> s_0481[er] + s_0804[er] + s_1208[er] 	C4R4I9_KOMPG	  0.00	   Inf	  0.00
r_0261	s_0478[er] + s_0795[er] + s_1213[er] + s_1276[er]  -> s_0484[er] + s_0804[er] + s_1208[er] 	C4R4I9_KOMPG	  0.00	   Inf	  0.00
r_0271	s_0509[c] + s_0803[c]  -> s_0362[c] + s_0510[ce] + s_0794[c] 	YLR307W or C4QW42_KOMPG	  0.00	   Inf	  0.00
r_0273	s_0434[c] + s_0512[c]  -> s_0394[c] + s_0514[c] + s_0794[c] 	C4QYB1_KOMPG	  0.00	   Inf	  0.00
r_0274	s_0514[c] + s_0539[c] + s_0794[c]  -> s_0469[c] + s_0633[c] 	C4R1Y4_KOMPG	  0.00	   Inf	  0.00
r_0280	s_0517[m] + s_0807[m]  -> s_0941[m] 	YLR304C	  0.00	   Inf	  0.00
r_0300	s_0376[m] + s_0807[m] + s_1273[m]  -> s_0524[m] + s_0532[m] + s_0799[m] 	C4QW60_KOMPG	  0.00	   Inf	  0.00
r_0301	s_0378[p] + s_0809[p] + s_1274[p]  -> s_0525[p] + s_0534[p] + s_0801[p] 	YCR005C	  0.00	   Inf	  0.00
r_0302	s_0524[m]  -> s_0517[m] + s_0807[m] 	YLR304C	  0.00	   Inf	  0.00
r_0303	s_0522[c]  -> s_0516[c] + s_0803[c] 	YLR304C	  0.00	   Inf	  0.00
r_0304	s_0538[c] + 2 s_0794[c] + s_1275[c]  -> 2 s_0456[c] + 2 s_0803[c] + s_1384[c] 	C4R617_KOMPG	  0.00	   Inf	  0.00
r_0308	s_0803[c] + s_0980[c]  -> s_0419[c] + s_1012[c] + s_1399[c] 	C4R0F4_KOMPG	  0.00	   Inf	  0.00
r_0310	s_0803[c] + s_0980[c]  -> s_0178[c] + s_0419[c] + s_0981[c] 	C4QYL9_KOMPG	  0.00	   Inf	  0.00
r_0311	s_0981[c] + s_1233[c]  -> s_0362[c] + s_0794[c] + s_0980[c] 	YJR130C	  0.00	   Inf	  0.00
r_0312	s_0841[c] + s_1234[c]  -> s_0362[c] + s_0794[c] + s_0981[c] 	C4R7J7_KOMPG	  0.00	   Inf	  0.00
r_0313	s_0434[c] + s_0981[c] + s_1589[c]  -> s_0423[c] + s_0542[c] + s_0633[c] 	C4QYP2_KOMPG	  0.00	   Inf	  0.00
r_0318	s_0545[c] + s_0794[c] + s_0803[c]  -> s_0419[c] + s_1550[c] 	C4QZH3_KOMPG	  0.00	   Inf	  0.00
r_0319	s_0547[c] + s_1275[c]  -> s_0607[c] + s_0837[c] 	C4QZY1_KOMPG	  0.00	   Inf	  0.00
r_0320	s_0548[c] + s_1198[c]  -> s_0547[c] + s_0794[c] + s_1203[c] 	C4R1Q6_KOMPG	  0.00	   Inf	  0.00
r_0323	s_0561[c] + s_1198[c]  -> s_0553[c] + s_0794[c] + s_1203[c] 	YDL246C or C4QWM9_KOMPG	  0.00	   Inf	  0.00
r_0326	s_0589[c] + s_0794[c] + s_0803[c]  -> s_0419[c] + s_0654[c] 	C4QWA5_KOMPG	  0.00	   Inf	  0.00
r_0327	s_0590[c] + s_0794[c] + s_0803[c]  -> s_0419[c] + s_0656[c] 	C4QWA5_KOMPG	  0.00	   Inf	  0.00
r_0330	s_0434[c] + s_0615[c]  -> s_0394[c] + s_0613[c] 	C4R2H4_KOMPG	  0.00	   Inf	  0.00
r_0331	s_0803[c] + s_1439[c] + s_1537[m]  -> s_0274[c] + s_1526[c] + s_1535[m] 	C4QVK3_KOMPG	  0.00	   Inf	  0.00
r_0334	s_0200[m] + s_0437[m]  -> s_0397[m] + s_0532[m] + s_0799[m] 	C4R809_KOMPG	  0.00	   Inf	  0.00
r_0340	s_1085[er] + s_1445[er]  -> s_0475[er] 	C4R2D8_KOMPG	  0.00	   Inf	  0.00
r_0341	s_0507[er] + s_1445[er]  -> s_0478[er] 	C4R2D8_KOMPG	  0.00	   Inf	  0.00
r_0342	s_0481[er]  -> s_1085[er] + s_1366[er] 	C4R2D8_KOMPG	  0.00	   Inf	  0.00
r_0343	s_0484[er]  -> s_0507[er] + s_1366[er] 	C4R2D8_KOMPG	  0.00	   Inf	  0.00
r_0347	s_0344[m]  -> s_0148[m] + s_0777[m] 	C4R281_KOMPG	  0.00	   Inf	  0.00
r_0349	s_0061[c] + s_0803[c]  -> s_0794[c] + s_1194[c] 	C4R156_KOMPG	  0.00	   Inf	  0.00
r_0350	s_0148[m] + s_0273[m]  -> s_0348[m] + s_0807[m] 	C4R281_KOMPG	  0.00	   Inf	  0.00
r_0351	s_0006[m] + s_0273[m]  -> s_0348[m] + s_0636[m] 	C4R281_KOMPG	  0.00	   Inf	  0.00
r_0352	s_0016[m]  -> s_0233[m] + s_0807[m] 	C4QYI7_KOMPG	  0.00	   Inf	  0.00
